model,arm,lens,layer,site,condition,condition_kind,condition_order,relative_depth,n_pairs,mean_delta_contrast_z,mean_delta_contrast_prob,sign_consistency_z,sign_consistency_prob,mean_contrast_prob_unsafe,mean_contrast_prob_safe,permutation_effect_size,permutation_p,permutation_null_sd,anchor_token_same_frac,topk_enrichment_positive,topk_enrichment_negative,topk_enrichment_random,concept_rank_best
starcoder2-3b,mismatched_pairs,logit,29,sink_arg,rename_only,atomic,11,1.0,72,-0.08089879806932981,-1.2664949727662513e-08,0.3611111111111111,0.2638888888888889,5.880892495914266e-09,1.854584222357678e-08,-2.112243375330894,0.036,0.03811976666663815,0.06944444444444445,0.5,0.375,0.0,127.0
starcoder2-3b,mismatched_pairs,logit,29,sink_arg,opaque_only,atomic,12,1.0,72,0.007154681057029314,-8.02162131171711e-09,0.5277777777777778,0.2222222222222222,5.1609082457591504e-09,1.3182529557476263e-08,0.2419835247603548,0.844,0.03565290681195981,0.7777777777777778,0.625,0.625,0.0,83.0
starcoder2-3b,mismatched_pairs,logit,29,sink_arg,encode_only,atomic,13,1.0,72,-0.014211849534743646,-6.124174627634051e-08,0.5,0.19444444444444445,1.2336665118533027e-08,7.357841139487353e-08,-0.4752153296541993,0.644,0.031828943975136664,0.7777777777777778,0.625,0.625,0.0,49.0
starcoder2-3b,mismatched_pairs,logit,29,sink_arg,flatten_only,atomic,14,1.0,72,0.041850758578628224,6.783391917700841e-07,0.5277777777777778,0.5694444444444444,3.072626036637577e-07,-3.7107658810632627e-07,0.67590615132673,0.522,0.06632324243625633,0.75,0.25,0.125,0.03125,16.0
starcoder2-3b,mismatched_pairs,logit,29,sink_arg,rename_cumulative,cumulative,21,1.0,72,-0.12400065352108178,-6.316727166224312e-09,0.2916666666666667,0.2777777777777778,1.084775304124594e-09,7.401502470348908e-09,-3.748319618258466,0.0,0.03297974692433602,0.09722222222222222,0.375,0.25,0.0,139.0
starcoder2-3b,mismatched_pairs,logit,29,sink_arg,rename_opaque,cumulative,22,1.0,72,-0.1115749056633469,-1.9387519793362548e-08,0.3055555555555556,0.20833333333333334,7.067979084297786e-10,2.009431770179232e-08,-3.303036079687626,0.0,0.033999292166264884,0.06944444444444445,0.375,0.25,0.0,134.0
starcoder2-3b,mismatched_pairs,logit,29,sink_arg,rename_opaque_encode,cumulative,23,1.0,72,-0.07688207824297406,-2.735952216839843e-08,0.4305555555555556,0.1388888888888889,7.861397481717947e-10,2.8145661916570227e-08,-2.4792247187693714,0.008,0.030634451853260403,0.08333333333333333,0.5,0.25,0.0,110.0
starcoder2-3b,mismatched_pairs,logit,29,sink_arg,rename_opaque_encode_flatten,cumulative,24,1.0,72,-0.023776551432718063,-1.7351624925544476e-09,0.4722222222222222,0.4166666666666667,6.869384845509285e-10,2.422100977105376e-09,-0.5649743995201432,0.524,0.03922302492086178,0.041666666666666664,0.125,0.25,0.0,155.0
starcoder2-3b,mismatched_pairs,rlens,-1,last_token,clean_heldout,clean,-1,,72,0.0,0.0,0.0,0.0,-0.010273939936969774,-0.010273939936969774,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
starcoder2-3b,mismatched_pairs,rlens,-1,last_token,normalize,baseline,0,,72,0.0,0.0,0.0,0.0,-0.010286071653784078,-0.010286071653784078,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
starcoder2-3b,mismatched_pairs,rlens,-1,last_token,rename_only,atomic,11,,72,0.0,0.0,0.0,0.0,-0.010286071653784078,-0.010286071653784078,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
starcoder2-3b,mismatched_pairs,rlens,-1,last_token,opaque_only,atomic,12,,72,-0.05586418871839489,-1.1144526980331158e-06,0.1388888888888889,0.1388888888888889,-0.010283471264155334,-0.010282356811457302,-1.1962377924641978,0.302,0.04750936785383998,0.6388888888888888,0.0,0.125,0.0,155.0
starcoder2-3b,mismatched_pairs,rlens,-1,last_token,encode_only,atomic,13,,72,0.0,0.0,0.0,0.0,-0.010286071653784078,-0.010286071653784078,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
starcoder2-3b,mismatched_pairs,rlens,-1,last_token,flatten_only,atomic,14,,72,0.046876584101451936,3.4816889533015836e-06,0.4583333333333333,0.4722222222222222,-0.010198825512678191,-0.010202307201631493,0.23663260798709077,0.794,0.16853792207742282,0.041666666666666664,0.125,0.0,0.03125,72.0
starcoder2-3b,mismatched_pairs,rlens,-1,last_token,rename_cumulative,cumulative,21,,72,0.0,0.0,0.0,0.0,-0.010286071653784078,-0.010286071653784078,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
starcoder2-3b,mismatched_pairs,rlens,-1,last_token,rename_opaque,cumulative,22,,72,-0.018883703137773784,1.9008407040629739e-06,0.2222222222222222,0.2916666666666667,-0.010260257560140255,-0.010262158400844318,-0.22775028740885062,0.87,0.09690918854407371,0.5,0.0,0.0,0.0,141.0
starcoder2-3b,mismatched_pairs,rlens,-1,last_token,rename_opaque_encode,cumulative,23,,72,-0.003464607532537911,-3.3023700229106983e-06,0.2222222222222222,0.20833333333333334,-0.010264208941873491,-0.010260906571850581,-0.02029261764984908,0.978,0.1061125703538657,0.5694444444444444,0.125,0.25,0.03125,59.0
starcoder2-3b,mismatched_pairs,rlens,-1,last_token,rename_opaque_encode_flatten,cumulative,24,,72,-0.18650094533262226,-8.041276475860756e-06,0.3888888888888889,0.375,-0.010209144317677067,-0.010201103041201205,-1.3195820657975321,0.21,0.14898815459877807,0.125,0.0,0.25,0.0,181.0
starcoder2-3b,mismatched_pairs,rlens,0,last_token,clean_heldout,clean,-1,0.0,72,0.004673142166791908,-2.5085559642639927e-07,0.5694444444444444,0.5138888888888888,-0.010158927908878857,-0.010158677053282432,0.48807330900324236,0.62,0.008570467531419212,1.0,0.0,0.0,0.0,15.0
starcoder2-3b,mismatched_pairs,rlens,0,last_token,normalize,baseline,0,0.0,72,0.0010168497275894165,3.377643338897693e-07,0.5416666666666666,0.5277777777777778,-0.010268855681585845,-0.010269193445919736,0.19364182402701877,0.862,0.006112332426504647,1.0,0.125,0.0,0.0625,98.0
starcoder2-3b,mismatched_pairs,rlens,0,last_token,rename_only,atomic,11,0.0,72,0.004124965145400299,-1.7597386597421208e-07,0.5555555555555556,0.5,-0.010277765321456979,-0.010277589347591006,0.5599712160398422,0.594,0.007448622913471158,1.0,0.0,0.125,0.0625,52.0
starcoder2-3b,mismatched_pairs,rlens,0,last_token,opaque_only,atomic,12,0.0,72,-0.025717534960074596,-4.1593082441984784e-06,0.5,0.5138888888888888,-0.010257973247679346,-0.010253813939435148,-1.1132264172282693,0.284,0.023153829987998104,0.6388888888888888,0.0,0.0,0.0,95.0
starcoder2-3b,mismatched_pairs,rlens,0,last_token,encode_only,atomic,13,0.0,72,0.0076760231766468436,6.95428336750417e-07,0.5972222222222222,0.6388888888888888,-0.010268784331830486,-0.010269479760167236,1.4392976419264174,0.198,0.005849441926759838,1.0,0.125,0.0,0.0625,57.0
starcoder2-3b,mismatched_pairs,rlens,0,last_token,flatten_only,atomic,14,0.0,72,-0.02250654858100044,-4.763571235907634e-06,0.4583333333333333,0.4444444444444444,-0.010165458060307365,-0.010160694489071457,-0.5098609422639332,0.588,0.04184081829788789,0.041666666666666664,0.125,0.0,0.0,66.0
starcoder2-3b,mismatched_pairs,rlens,0,last_token,rename_cumulative,cumulative,21,0.0,72,7.722078423232236e-05,-2.9212241311894086e-07,0.4722222222222222,0.5,-0.010276862772276284,-0.010276570649863164,0.02034727178721382,0.992,0.007747178481301618,1.0,0.0,0.0,0.0,58.0
starcoder2-3b,mismatched_pairs,rlens,0,last_token,rename_opaque,cumulative,22,0.0,72,0.05227153216409926,8.239551107512942e-06,0.5277777777777778,0.5277777777777778,-0.010232665574154103,-0.010240905125261617,0.8524146417104507,0.382,0.06217758763353749,0.5,0.125,0.125,0.0,94.0
starcoder2-3b,mismatched_pairs,rlens,0,last_token,rename_opaque_encode,cumulative,23,0.0,72,0.029085366041723168,4.372038824205934e-06,0.4861111111111111,0.5277777777777778,-0.010244866188953029,-0.010249238227777232,0.4845789025916706,0.602,0.05434362830454505,0.5694444444444444,0.0,0.0,0.03125,100.0
starcoder2-3b,mismatched_pairs,rlens,0,last_token,rename_opaque_encode_flatten,cumulative,24,0.0,72,-0.020797577570229778,3.891891598103394e-06,0.5,0.5555555555555556,-0.010165104935293481,-0.010168996826891584,-0.644504731731765,0.58,0.03766929374009213,0.125,0.0,0.0,0.0625,173.0
starcoder2-3b,mismatched_pairs,rlens,3,last_token,clean_heldout,clean,-1,0.1034,72,0.008895264631102575,-2.8757756115252695e-07,0.5416666666666666,0.5138888888888888,-0.010081660219482893,-0.010081372641921741,1.1106545072773777,0.304,0.008536592221794353,1.0,0.25,0.0,0.0,4.0
starcoder2-3b,mismatched_pairs,rlens,3,last_token,normalize,baseline,0,0.1034,72,0.03225688636929082,2.787033049164216e-06,0.6388888888888888,0.5972222222222222,-0.010199349491987919,-0.010202136525037082,2.6628202743079568,0.002,0.012246924782474638,1.0,0.0,0.125,0.03125,15.0
starcoder2-3b,mismatched_pairs,rlens,3,last_token,rename_only,atomic,11,0.1034,72,0.0339283365682919,2.1956514539405356e-06,0.5833333333333334,0.5277777777777778,-0.010211571640798023,-0.010213767292251964,1.6336942088644972,0.106,0.01994008039263519,1.0,0.25,0.5,0.03125,15.0
starcoder2-3b,mismatched_pairs,rlens,3,last_token,opaque_only,atomic,12,0.1034,72,-0.088247200187607,-6.1458722334280696e-06,0.5694444444444444,0.4861111111111111,-0.010188248504751895,-0.010182102632518468,-0.9284878672875053,0.35,0.09603624717143854,0.6388888888888888,0.0,0.125,0.03125,170.0
starcoder2-3b,mismatched_pairs,rlens,3,last_token,encode_only,atomic,13,0.1034,72,0.044313638742712956,2.7742326039168092e-06,0.625,0.625,-0.010195713129116378,-0.010198487361720295,2.7940274937854457,0.002,0.016337912261966035,1.0,0.125,0.125,0.03125,2.0
starcoder2-3b,mismatched_pairs,rlens,3,last_token,flatten_only,atomic,14,0.1034,72,-0.045933181477422765,-4.745432491193499e-06,0.5,0.5138888888888888,-0.010235456321638609,-0.010230710889147418,-0.7889114015139113,0.436,0.05876011116440746,0.041666666666666664,0.125,0.0,0.03125,141.0
starcoder2-3b,mismatched_pairs,rlens,3,last_token,rename_cumulative,cumulative,21,0.1034,72,0.0244435724268742,2.3094550625758845e-06,0.5972222222222222,0.5833333333333334,-0.010211257651515706,-0.01021356710657828,1.2240717928081792,0.224,0.01905282208049019,1.0,0.125,0.0,0.0,30.0
starcoder2-3b,mismatched_pairs,rlens,3,last_token,rename_opaque,cumulative,22,0.1034,72,0.09510039820121616,6.348313346824218e-06,0.5416666666666666,0.5277777777777778,-0.010184138608046326,-0.010190486921393151,1.2237323471152388,0.218,0.07752764836028936,0.5,0.125,0.375,0.0625,6.0
starcoder2-3b,mismatched_pairs,rlens,3,last_token,rename_opaque_encode,cumulative,23,0.1034,72,0.051498795877634986,4.839142041873147e-06,0.5694444444444444,0.6111111111111112,-0.010191555123885802,-0.010196394265927675,0.6789808204787783,0.468,0.07096137443580652,0.5694444444444444,0.0,0.0,0.0625,26.0
starcoder2-3b,mismatched_pairs,rlens,3,last_token,rename_opaque_encode_flatten,cumulative,24,0.1034,72,-0.014860166936722596,4.407940272455925e-06,0.4444444444444444,0.5277777777777778,-0.010230471472247343,-0.0102348794125198,-0.2748161010953605,0.814,0.06518925624949341,0.125,0.0,0.125,0.03125,168.0
starcoder2-3b,mismatched_pairs,rlens,7,last_token,clean_heldout,clean,-1,0.2414,72,0.0047310048958544865,-5.159437582225902e-07,0.4722222222222222,0.4305555555555556,-0.010195541238538625,-0.010195025294780401,0.5502085706293164,0.658,0.009238053583161395,1.0,0.5,0.125,0.03125,33.0
starcoder2-3b,mismatched_pairs,rlens,7,last_token,normalize,baseline,0,0.2414,72,-0.006068876614109233,-3.4119833495133047e-06,0.5,0.4305555555555556,-0.010384401790949058,-0.010380989807599543,-0.4472990639053611,0.696,0.014879610450111571,1.0,0.125,0.0,0.0625,69.0
starcoder2-3b,mismatched_pairs,rlens,7,last_token,rename_only,atomic,11,0.2414,72,-0.04130879262806963,-6.608323425600619e-06,0.375,0.4027777777777778,-0.010385763042665794,-0.010379154719240193,-2.6551152653271175,0.004,0.016145813419634874,1.0,0.0,0.0,0.0625,138.0
starcoder2-3b,mismatched_pairs,rlens,7,last_token,opaque_only,atomic,12,0.2414,72,-0.14915982482494392,-1.7841812670756685e-05,0.4305555555555556,0.3611111111111111,-0.010368626661750948,-0.010350784849080192,-1.3841633493465029,0.172,0.10924608930997119,0.6388888888888888,0.0,0.125,0.0625,193.0
starcoder2-3b,mismatched_pairs,rlens,7,last_token,encode_only,atomic,13,0.2414,72,0.004290749579060104,-4.117333728215635e-06,0.5416666666666666,0.4444444444444444,-0.01039555168998759,-0.010391434356259378,0.20423185650949996,0.796,0.017563230609799967,1.0,0.125,0.125,0.0,43.0
starcoder2-3b,mismatched_pairs,rlens,7,last_token,flatten_only,atomic,14,0.2414,72,-0.01597846112094246,1.848071395010387e-06,0.4583333333333333,0.4861111111111111,-0.010309147067442619,-0.010310995138837629,-0.3655023377368553,0.73,0.042537440917201255,0.041666666666666664,0.0,0.0,0.0,165.0
starcoder2-3b,mismatched_pairs,rlens,7,last_token,rename_cumulative,cumulative,21,0.2414,72,-0.0039323925105764984,-6.858676729748333e-06,0.4861111111111111,0.4444444444444444,-0.010384521480591605,-0.010377662803861857,-0.3108190258857821,0.84,0.017862132813198647,1.0,0.25,0.0,0.03125,35.0
starcoder2-3b,mismatched_pairs,rlens,7,last_token,rename_opaque,cumulative,22,0.2414,72,0.11979466812224077,9.13232199781426e-06,0.5416666666666666,0.4305555555555556,-0.010327240882163045,-0.010336373204160861,1.1149435291895464,0.25,0.10731356942392387,0.5,0.125,0.0,0.0,3.0
starcoder2-3b,mismatched_pairs,rlens,7,last_token,rename_opaque_encode,cumulative,23,0.2414,72,0.045840189138703684,2.6594816637332804e-06,0.4444444444444444,0.4583333333333333,-0.010351180062073036,-0.01035383954373677,0.3472913925854079,0.7,0.11248138534827656,0.5694444444444444,0.0,0.125,0.0,12.0
starcoder2-3b,mismatched_pairs,rlens,7,last_token,rename_opaque_encode_flatten,cumulative,24,0.2414,72,-0.01786680924688662,3.891943485769313e-06,0.4861111111111111,0.5555555555555556,-0.010280289333484995,-0.010284181276970764,-0.5081806111170079,0.61,0.03568845499581507,0.125,0.125,0.125,0.0,180.0
starcoder2-3b,mismatched_pairs,rlens,11,last_token,clean_heldout,clean,-1,0.3793,72,0.002116756035443927,-1.7072973353940337e-06,0.5138888888888888,0.4861111111111111,-0.010312480219348136,-0.010310772922012741,0.20125779057285154,0.832,0.009688132487792699,1.0,0.75,0.625,0.03125,69.0
starcoder2-3b,mismatched_pairs,rlens,11,last_token,normalize,baseline,0,0.3793,72,0.05928784746014921,-1.5068810651852168e-05,0.6944444444444444,0.3055555555555556,-0.010513804567593725,-0.010498735756941872,2.36874788258818,0.016,0.024676936049845645,1.0,0.0,0.125,0.0,2.0
starcoder2-3b,mismatched_pairs,rlens,11,last_token,rename_only,atomic,11,0.3793,72,-0.018218523417372658,-1.3389516537600099e-05,0.5277777777777778,0.3333333333333333,-0.01050282764836951,-0.01048943813183191,-1.135740200222285,0.286,0.01694489369176344,1.0,0.0,0.25,0.0625,63.0
starcoder2-3b,mismatched_pairs,rlens,11,last_token,opaque_only,atomic,12,0.3793,72,-0.03986123857456239,-1.6519139994108895e-05,0.5694444444444444,0.375,-0.010512076240488645,-0.010495557100494537,-0.4515238200639919,0.68,0.08808625729396231,0.6388888888888888,0.125,0.375,0.03125,91.0
starcoder2-3b,mismatched_pairs,rlens,11,last_token,encode_only,atomic,13,0.3793,72,0.07881471365290538,-1.7289757875172006e-05,0.6805555555555556,0.3333333333333333,-0.0105286953833926,-0.010511405625517426,2.608726449525217,0.01,0.030021983564989595,1.0,0.0,0.125,0.0,2.0
starcoder2-3b,mismatched_pairs,rlens,11,last_token,flatten_only,atomic,14,0.3793,72,0.007821157042695556,1.7357010855415295e-06,0.5277777777777778,0.5,-0.010552248326225668,-0.01055398402731121,0.23373185187581058,0.856,0.040500369668364275,0.041666666666666664,0.0,0.125,0.0625,78.0
starcoder2-3b,mismatched_pairs,rlens,11,last_token,rename_cumulative,cumulative,21,0.3793,72,0.0023655074700392187,-1.977000653493605e-05,0.5416666666666666,0.3055555555555556,-0.010501328246507171,-0.010481558239972235,0.08333149607903588,0.934,0.022384828306621293,1.0,0.125,0.0,0.03125,9.0
starcoder2-3b,mismatched_pairs,rlens,11,last_token,rename_opaque,cumulative,22,0.3793,72,0.115438220905167,1.9146112054390724e-06,0.5416666666666666,0.4861111111111111,-0.010452919930041616,-0.010454834541247056,1.144207426735092,0.234,0.1004887362557828,0.5,0.0,0.0,0.0,2.0
starcoder2-3b,mismatched_pairs,rlens,11,last_token,rename_opaque_encode,cumulative,23,0.3793,72,0.05738766109715246,-7.35892944157245e-07,0.5138888888888888,0.4444444444444444,-0.010466339177179686,-0.01046560328423553,0.4472530088406556,0.622,0.11013089971095998,0.5694444444444444,0.0,0.0,0.03125,6.0
starcoder2-3b,mismatched_pairs,rlens,11,last_token,rename_opaque_encode_flatten,cumulative,24,0.3793,72,0.0011444014737284718,2.7686434666307435e-06,0.4444444444444444,0.5138888888888888,-0.010605877458300793,-0.010608646101767422,0.009165420340392822,0.976,0.024151685357582362,0.125,0.0,0.0,0.0,125.0
starcoder2-3b,mismatched_pairs,rlens,15,last_token,clean_heldout,clean,-1,0.5172,72,-0.030645597918920655,-8.199541613277004e-06,0.3888888888888889,0.4027777777777778,-0.010472336423061985,-0.010464136881448708,-2.1323594062036255,0.028,0.014277578615906342,1.0,0.5,0.5,0.0625,151.0
starcoder2-3b,mismatched_pairs,rlens,15,last_token,normalize,baseline,0,0.5172,72,0.11427423488539093,1.589390787558438e-05,0.7638888888888888,0.6527777777777778,-0.01072983986147569,-0.010745733769351277,4.200556674463269,0.0,0.02720740066004596,1.0,0.125,0.0,0.0,24.0
starcoder2-3b,mismatched_pairs,rlens,15,last_token,rename_only,atomic,11,0.5172,72,-0.025525614561329266,-6.868424088599652e-06,0.4722222222222222,0.4583333333333333,-0.010711706546692195,-0.010704838122603595,-0.9360802253014806,0.386,0.02857089663786041,1.0,0.0,0.125,0.0,130.0
starcoder2-3b,mismatched_pairs,rlens,15,last_token,opaque_only,atomic,12,0.5172,72,0.044907196471224264,-4.6646065804516896e-06,0.5833333333333334,0.4861111111111111,-0.010714567267641334,-0.010709902661060885,0.9164930138049249,0.434,0.054536739236759744,0.6388888888888888,0.0,0.0,0.0,49.0
starcoder2-3b,mismatched_pairs,rlens,15,last_token,encode_only,atomic,13,0.5172,72,0.09180720784812858,8.453711043706351e-06,0.6388888888888888,0.5694444444444444,-0.010723443702230787,-0.010731897413274495,2.684315018366542,0.002,0.03421248545189374,1.0,0.125,0.125,0.0,33.0
starcoder2-3b,mismatched_pairs,rlens,15,last_token,flatten_only,atomic,14,0.5172,72,-0.02040234947675436,-1.0030109948357365e-05,0.4861111111111111,0.4722222222222222,-0.011019677401929483,-0.011009647291981124,-0.6321215582611426,0.552,0.033468617999713644,0.041666666666666664,0.0,0.0,0.0625,152.0
starcoder2-3b,mismatched_pairs,rlens,15,last_token,rename_cumulative,cumulative,21,0.5172,72,0.01414163687499883,-1.0885810351668868e-05,0.5555555555555556,0.4305555555555556,-0.010713268946880952,-0.01070238313652928,0.45010038728874585,0.612,0.02752486407681609,1.0,0.125,0.125,0.03125,60.0
starcoder2-3b,mismatched_pairs,rlens,15,last_token,rename_opaque,cumulative,22,0.5172,72,0.07908305783075514,1.553881166652959e-05,0.5694444444444444,0.5972222222222222,-0.010682528761413925,-0.010698067573080457,1.1037703107626613,0.25,0.06710776060823136,0.5,0.0,0.0,0.03125,29.0
starcoder2-3b,mismatched_pairs,rlens,15,last_token,rename_opaque_encode,cumulative,23,0.5172,72,0.03510757512785286,7.549871085983434e-06,0.4305555555555556,0.4722222222222222,-0.010688110346469515,-0.0106956602175555,0.4517040186257434,0.602,0.06451949571855792,0.5694444444444444,0.0,0.0,0.03125,70.0
starcoder2-3b,mismatched_pairs,rlens,15,last_token,rename_opaque_encode_flatten,cumulative,24,0.5172,72,-0.021327447698381748,3.1509073173879016e-06,0.4722222222222222,0.4583333333333333,-0.01107382258902214,-0.011076973496339529,-0.7763819968237864,0.42,0.028378940985725003,0.125,0.0,0.0,0.03125,183.0
starcoder2-3b,mismatched_pairs,rlens,19,last_token,clean_heldout,clean,-1,0.6552,72,0.008979383274785015,-3.2731584329400993e-06,0.4861111111111111,0.4722222222222222,-0.010343301373870649,-0.010340028215437709,0.4166675513188609,0.6,0.01914449200615992,1.0,0.5,0.625,0.0,68.0
