model,lens,layer,relative_depth,site,condition,condition_kind,condition_order,base_id,family,structure,role_swap,orientation,matched_on,unsafe_program,safe_program,anchor_token_unsafe,anchor_token_safe,anchor_token_same,contrast_prob_unsafe,contrast_prob_safe,delta_contrast_prob,contrast_z_unsafe,contrast_z_safe,delta_contrast_z,top_positive,top_negative
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_assign_chain_03,command_exec,assign_chain,1,unsafe_minus_safe,same_base,command_exec_assign_chain_03_unsafe,command_exec_assign_chain_03_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_assign_chain_06,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_06_unsafe,command_exec_assign_chain_06_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_assign_chain_08,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_08_unsafe,command_exec_assign_chain_08_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_assign_chain_11,command_exec,assign_chain,1,unsafe_minus_safe,same_base,command_exec_assign_chain_11_unsafe,command_exec_assign_chain_11_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_branch_merge_00,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_00_unsafe,command_exec_branch_merge_00_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_branch_merge_01,command_exec,branch_merge,1,unsafe_minus_safe,same_base,command_exec_branch_merge_01_unsafe,command_exec_branch_merge_01_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_branch_merge_07,command_exec,branch_merge,1,unsafe_minus_safe,same_base,command_exec_branch_merge_07_unsafe,command_exec_branch_merge_07_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_branch_merge_11,command_exec,branch_merge,1,unsafe_minus_safe,same_base,command_exec_branch_merge_11_unsafe,command_exec_branch_merge_11_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_branch_merge_12,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_12_unsafe,command_exec_branch_merge_12_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_branch_merge_14,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_14_unsafe,command_exec_branch_merge_14_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_direct_00,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_00_unsafe,command_exec_direct_00_safe,8776,3054,0,-0.010362817095529737,-0.010359077692543506,-3.7394029862303224e-06,-1.0902075516155736,-2.00613236428538,0.9159248126698065,*)(*|FI|shr,streetmap|Vg|viron
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_direct_08,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_08_unsafe,command_exec_direct_08_safe,2972,1113,0,-0.010311362942595555,-0.010310300720673833,-1.0622219217219092e-06,-1.624251869765183,-1.3708737654067535,-0.25337810435842956, seguida|mitive|DK,":""-""`|opunto|҃"
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_direct_09,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_09_unsafe,command_exec_direct_09_safe,2683,1512,0,-0.010425743493002654,-0.010341116598506624,-8.462689449603017e-05,-2.3392071773434995,-1.208015883256826,-1.1311912940866735,redential|igsaw| OnNext, or|ardu|AUTHORS
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_direct_11,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_11_unsafe,command_exec_direct_11_safe,1512,5115,0,-0.010341116598506624,-0.010298302951054593,-4.281364745203041e-05,-1.208015883256826,-0.6407141209787335,-0.5673017622780925,ardu|nical|NSInteger,igsaw|tection|Repl
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_direct_12,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_12_unsafe,command_exec_direct_12_safe,772,2972,0,-0.010339205068482807,-0.010311362942595555,-2.7842125887252156e-05,-2.223723078538364,-1.624251869765183,-0.5994712087731808,":""-""`|ardu| OnNext", seguida|�|weet
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_direct_13,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_13_unsafe,command_exec_direct_13_safe,1512,3054,0,-0.010341116598506624,-0.010359077692543506,1.7961094036882813e-05,-1.208015883256826,-2.00613236428538,0.7981164810285541,҆|nical|grees,igsaw|tection|]\:
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_helper_03,command_exec,helper,1,unsafe_minus_safe,same_base,command_exec_helper_03_unsafe,command_exec_helper_03_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_helper_04,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_04_unsafe,command_exec_helper_04_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_helper_08,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_08_unsafe,command_exec_helper_08_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_helper_12,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_12_unsafe,command_exec_helper_12_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_helper_14,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_14_unsafe,command_exec_helper_14_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,command_exec_helper_15,command_exec,helper,1,unsafe_minus_safe,same_base,command_exec_helper_15_unsafe,command_exec_helper_15_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_assign_chain_02,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_02_unsafe,dynamic_exec_assign_chain_02_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_assign_chain_04,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_04_unsafe,dynamic_exec_assign_chain_04_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_08_unsafe,dynamic_exec_assign_chain_08_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,1,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_11_unsafe,dynamic_exec_assign_chain_11_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_14_unsafe,dynamic_exec_assign_chain_14_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_assign_chain_15,dynamic_exec,assign_chain,1,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_15_unsafe,dynamic_exec_assign_chain_15_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_branch_merge_08,dynamic_exec,branch_merge,0,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_08_unsafe,dynamic_exec_branch_merge_08_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_branch_merge_09,dynamic_exec,branch_merge,1,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_09_unsafe,dynamic_exec_branch_merge_09_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_branch_merge_12,dynamic_exec,branch_merge,0,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_12_unsafe,dynamic_exec_branch_merge_12_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_branch_merge_15,dynamic_exec,branch_merge,1,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_15_unsafe,dynamic_exec_branch_merge_15_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_branch_merge_18,dynamic_exec,branch_merge,0,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_branch_merge_19,dynamic_exec,branch_merge,1,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_direct_01,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_01_unsafe,dynamic_exec_direct_01_safe,5115,2972,0,-0.010298302951054593,-0.010311362942595555,1.3059991540961477e-05,-0.6407141209787335,-1.624251869765183,0.9835377487864496,":""-""`| %(|selves",�|―|etest
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_direct_03,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_03_unsafe,dynamic_exec_direct_03_safe,4155,772,0,-0.010282457716343299,-0.010339205068482807,5.674735213950788e-05,-1.7042590517485443,-2.223723078538364,0.5194640267898196,�| seguida|ásá,"赛|:""-""`|*)(*"
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_direct_05,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_05_unsafe,dynamic_exec_direct_05_safe,1512,8776,0,-0.010341116598506624,-0.010362817095529737,2.1700497023113136e-05,-1.208015883256826,-1.0902075516155736,-0.11780833164125237,ardu|NSInteger| or,]\:|igsaw| CORS
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_direct_10,dynamic_exec,direct,0,unsafe_minus_safe,same_base,dynamic_exec_direct_10_unsafe,dynamic_exec_direct_10_safe,8776,7211,0,-0.010362817095529737,-0.01024612191151953,-0.00011669518401020637,-1.0902075516155736,-0.0482906754197526,-1.041916876195821,―|η|summary,"igt|paramtype|:""-""`"
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_direct_13,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_13_unsafe,dynamic_exec_direct_13_safe,1113,772,0,-0.010310300720673833,-0.010339205068482807,2.8904347808974065e-05,-1.3708737654067535,-2.223723078538364,0.8528493131316104,ggler|instancetype|�,*)(*|itecture|FAMIL
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_direct_14,dynamic_exec,direct,0,unsafe_minus_safe,same_base,dynamic_exec_direct_14_unsafe,dynamic_exec_direct_14_safe,2683,5115,0,-0.010425743493002654,-0.010298302951054593,-0.00012744054194806058,-2.3392071773434995,-0.6407141209787335,-1.698493056364766,redential|etest|nical,%(| %(|do
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_helper_02,dynamic_exec,helper,0,unsafe_minus_safe,same_base,dynamic_exec_helper_02_unsafe,dynamic_exec_helper_02_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_helper_04,dynamic_exec,helper,0,unsafe_minus_safe,same_base,dynamic_exec_helper_04_unsafe,dynamic_exec_helper_04_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_helper_07,dynamic_exec,helper,1,unsafe_minus_safe,same_base,dynamic_exec_helper_07_unsafe,dynamic_exec_helper_07_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_helper_10,dynamic_exec,helper,0,unsafe_minus_safe,same_base,dynamic_exec_helper_10_unsafe,dynamic_exec_helper_10_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_helper_13,dynamic_exec,helper,1,unsafe_minus_safe,same_base,dynamic_exec_helper_13_unsafe,dynamic_exec_helper_13_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,dynamic_exec_helper_19,dynamic_exec,helper,1,unsafe_minus_safe,same_base,dynamic_exec_helper_19_unsafe,dynamic_exec_helper_19_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,sql_exec_assign_chain_02,sql_exec,assign_chain,0,unsafe_minus_safe,same_base,sql_exec_assign_chain_02_unsafe,sql_exec_assign_chain_02_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,sql_exec_assign_chain_09,sql_exec,assign_chain,1,unsafe_minus_safe,same_base,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,sql_exec_assign_chain_10,sql_exec,assign_chain,0,unsafe_minus_safe,same_base,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,sql_exec_assign_chain_13,sql_exec,assign_chain,1,unsafe_minus_safe,same_base,sql_exec_assign_chain_13_unsafe,sql_exec_assign_chain_13_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,sql_exec_assign_chain_15,sql_exec,assign_chain,1,unsafe_minus_safe,same_base,sql_exec_assign_chain_15_unsafe,sql_exec_assign_chain_15_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,sql_exec_assign_chain_18,sql_exec,assign_chain,0,unsafe_minus_safe,same_base,sql_exec_assign_chain_18_unsafe,sql_exec_assign_chain_18_safe,55,55,1,-0.010181738538357032,-0.010181738538357032,0.0,0.020547196207253975,0.020547196207253975,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,sql_exec_branch_merge_05,sql_exec,branch_merge,1,unsafe_minus_safe,same_base,sql_exec_branch_merge_05_unsafe,sql_exec_branch_merge_05_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,sql_exec_branch_merge_12,sql_exec,branch_merge,0,unsafe_minus_safe,same_base,sql_exec_branch_merge_12_unsafe,sql_exec_branch_merge_12_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,sql_exec_branch_merge_13,sql_exec,branch_merge,1,unsafe_minus_safe,same_base,sql_exec_branch_merge_13_unsafe,sql_exec_branch_merge_13_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
starcoder2-3b,jlens,-1,,sink_arg,clean_heldout,clean,-1,sql_exec_branch_merge_14,sql_exec,branch_merge,0,unsafe_minus_safe,same_base,sql_exec_branch_merge_14_unsafe,sql_exec_branch_merge_14_safe,54,54,1,-0.00998499838594366,-0.00998499838594366,0.0,0.8324327724185114,0.8324327724185114,0.0,fabric|expires| Priority, unsafe| safe| trusted
