lens,layer,read,family,concept,n,median_rank,mean_rank,pass@1,pass@5,pass@10,pass@50,pass@100
r-lens,12,post_use,generic_code,count,224,3086.5,3036.2901785714284,0.0,0.0,0.0,0.0,0.0
r-lens,13,post_use,generic_code,count,224,3220.5,3156.9910714285716,0.0,0.0,0.0,0.0,0.0
r-lens,14,post_use,generic_code,count,224,1460.0,1469.0,0.0,0.0,0.0,0.0,0.0
r-lens,15,post_use,generic_code,count,224,932.5,916.8482142857143,0.0,0.0,0.0,0.0,0.0
r-lens,16,post_use,generic_code,count,224,987.5,969.1473214285714,0.0,0.0,0.0,0.0,0.0
r-lens,17,post_use,generic_code,count,224,342.5,333.1830357142857,0.0,0.0,0.0,0.0,0.0
r-lens,18,post_use,generic_code,count,224,241.5,253.66517857142858,0.0,0.0,0.0,0.0,0.0
r-lens,19,post_use,generic_code,count,224,332.0,341.7544642857143,0.0,0.0,0.0,0.0,0.0
r-lens,20,post_use,generic_code,count,224,269.5,279.45535714285717,0.0,0.0,0.0,0.0,0.13392857142857142
r-lens,21,post_use,generic_code,count,224,267.0,266.1205357142857,0.0,0.0,0.0,0.0,0.10714285714285714
r-lens,22,post_use,generic_code,count,224,288.0,280.95535714285717,0.0,0.0,0.0,0.0,0.08928571428571429
r-lens,0,post_use,generic_code,error,224,10908.5,10899.982142857143,0.0,0.0,0.0,0.0,0.0
r-lens,1,post_use,generic_code,error,224,6270.0,6243.026785714285,0.0,0.0,0.0,0.0,0.0
r-lens,2,post_use,generic_code,error,224,4008.5,4009.629464285714,0.0,0.0,0.0,0.0,0.0
r-lens,3,post_use,generic_code,error,224,2928.5,2889.910714285714,0.0,0.0,0.0,0.0,0.0
r-lens,4,post_use,generic_code,error,224,1933.0,1913.9107142857142,0.0,0.0,0.0,0.0,0.0
r-lens,5,post_use,generic_code,error,224,831.5,830.1339285714286,0.0,0.0,0.0,0.0,0.0
r-lens,6,post_use,generic_code,error,224,259.5,274.20982142857144,0.0,0.0,0.0,0.0,0.0
r-lens,7,post_use,generic_code,error,224,1078.5,1089.375,0.0,0.0,0.0,0.0,0.0
r-lens,8,post_use,generic_code,error,224,1500.0,1651.0223214285713,0.0,0.0,0.0,0.0,0.0
r-lens,9,post_use,generic_code,error,224,1006.5,1139.875,0.0,0.0,0.0,0.0,0.0
r-lens,10,post_use,generic_code,error,224,1649.5,2130.0625,0.0,0.0,0.0,0.0,0.0
r-lens,11,post_use,generic_code,error,224,993.5,1136.03125,0.0,0.0,0.0,0.0,0.0
r-lens,12,post_use,generic_code,error,224,855.5,914.9955357142857,0.0,0.0,0.0,0.0,0.0
r-lens,13,post_use,generic_code,error,224,1849.0,2212.3035714285716,0.0,0.0,0.0,0.0,0.0
r-lens,14,post_use,generic_code,error,224,1971.5,2329.6473214285716,0.0,0.0,0.0,0.0,0.0
r-lens,15,post_use,generic_code,error,224,2103.0,2702.125,0.0,0.0,0.0,0.0,0.0
r-lens,16,post_use,generic_code,error,224,685.5,861.9017857142857,0.0,0.0,0.0,0.0,0.0
r-lens,17,post_use,generic_code,error,224,323.5,356.2232142857143,0.0,0.0,0.0,0.0,0.0
r-lens,18,post_use,generic_code,error,224,378.5,400.67410714285717,0.0,0.0,0.0,0.0,0.0
r-lens,19,post_use,generic_code,error,224,681.5,716.2366071428571,0.0,0.0,0.0,0.0,0.0
r-lens,20,post_use,generic_code,error,224,965.5,1021.8660714285714,0.0,0.0,0.0,0.0,0.0
r-lens,21,post_use,generic_code,error,224,473.5,490.44642857142856,0.0,0.0,0.0,0.0,0.0
r-lens,22,post_use,generic_code,error,224,532.0,554.75,0.0,0.0,0.0,0.0,0.0
r-lens,0,post_use,generic_code,file,224,5227.5,5186.366071428572,0.0,0.0,0.0,0.0,0.0
r-lens,1,post_use,generic_code,file,224,1991.0,1988.8839285714287,0.0,0.0,0.0,0.0,0.0
r-lens,2,post_use,generic_code,file,224,1407.0,1400.2767857142858,0.0,0.0,0.0,0.0,0.0
r-lens,3,post_use,generic_code,file,224,2258.0,2216.254464285714,0.0,0.0,0.0,0.0,0.0
r-lens,4,post_use,generic_code,file,224,1798.0,1791.6875,0.0,0.0,0.0,0.0,0.0
r-lens,5,post_use,generic_code,file,224,2056.0,2113.9866071428573,0.0,0.0,0.0,0.0,0.0
r-lens,6,post_use,generic_code,file,224,2478.5,2466.5401785714284,0.0,0.0,0.0,0.0,0.0
r-lens,7,post_use,generic_code,file,224,4367.0,4404.897321428572,0.0,0.0,0.0,0.0,0.0
r-lens,8,post_use,generic_code,file,224,7995.0,8199.098214285714,0.0,0.0,0.0,0.0,0.0
r-lens,9,post_use,generic_code,file,224,10988.0,10869.174107142857,0.0,0.0,0.0,0.0,0.0
r-lens,10,post_use,generic_code,file,224,10393.5,10326.691964285714,0.0,0.0,0.0,0.0,0.0
r-lens,11,post_use,generic_code,file,224,8591.0,8287.566964285714,0.0,0.0,0.0,0.0,0.0
r-lens,12,post_use,generic_code,file,224,8721.0,8377.67857142857,0.0,0.0,0.0,0.0,0.0
r-lens,13,post_use,generic_code,file,224,10064.0,9854.348214285714,0.0,0.0,0.0,0.0,0.0
r-lens,14,post_use,generic_code,file,224,4806.5,4969.348214285715,0.0,0.0,0.0,0.0,0.0
r-lens,15,post_use,generic_code,file,224,5416.5,5524.15625,0.0,0.0,0.0,0.0,0.0
r-lens,16,post_use,generic_code,file,224,5476.5,5472.727678571428,0.0,0.0,0.0,0.0,0.0
r-lens,17,post_use,generic_code,file,224,3723.0,3681.8616071428573,0.0,0.0,0.0,0.0,0.0
r-lens,18,post_use,generic_code,file,224,1539.0,1642.200892857143,0.0,0.0,0.0,0.0,0.0
r-lens,19,post_use,generic_code,file,224,904.0,981.3705357142857,0.0,0.0,0.0,0.0,0.0
r-lens,20,post_use,generic_code,file,224,600.5,631.15625,0.0,0.0,0.0,0.0,0.0
r-lens,21,post_use,generic_code,file,224,598.0,595.0357142857143,0.0,0.0,0.0,0.0,0.0
r-lens,22,post_use,generic_code,file,224,448.5,453.40625,0.0,0.0,0.0,0.0,0.0
r-lens,0,post_use,generic_code,import,224,1043.0,1049.6785714285713,0.0,0.0,0.0,0.0,0.0
r-lens,1,post_use,generic_code,import,224,1461.0,1452.21875,0.0,0.0,0.0,0.0,0.0
r-lens,2,post_use,generic_code,import,224,1494.0,1500.861607142857,0.0,0.0,0.0,0.0,0.0
r-lens,3,post_use,generic_code,import,224,1114.0,1119.4017857142858,0.0,0.0,0.0,0.0,0.0
r-lens,4,post_use,generic_code,import,224,1703.0,1696.2767857142858,0.0,0.0,0.0,0.0,0.0
r-lens,5,post_use,generic_code,import,224,3343.5,3271.1785714285716,0.0,0.0,0.0,0.0,0.0
r-lens,6,post_use,generic_code,import,224,1334.5,1335.5535714285713,0.0,0.0,0.0,0.0,0.0
r-lens,7,post_use,generic_code,import,224,3304.0,3249.0625,0.0,0.0,0.0,0.0,0.0
r-lens,8,post_use,generic_code,import,224,2246.0,2220.151785714286,0.0,0.0,0.0,0.0,0.0
r-lens,9,post_use,generic_code,import,224,1807.5,1866.888392857143,0.0,0.0,0.0,0.0,0.0
r-lens,10,post_use,generic_code,import,224,450.0,464.27232142857144,0.0,0.0,0.0,0.0,0.0
r-lens,11,post_use,generic_code,import,224,205.5,212.30803571428572,0.0,0.0,0.0,0.0,0.0
r-lens,12,post_use,generic_code,import,224,34.0,36.450892857142854,0.0,0.0,0.0,0.8616071428571429,1.0
r-lens,13,post_use,generic_code,import,224,47.5,49.40625,0.0,0.0,0.0,0.5625,1.0
r-lens,14,post_use,generic_code,import,224,36.0,38.35267857142857,0.0,0.0,0.0,0.8258928571428571,1.0
r-lens,15,post_use,generic_code,import,224,42.0,44.723214285714285,0.0,0.0,0.0,0.6294642857142857,1.0
r-lens,16,post_use,generic_code,import,224,18.0,18.866071428571427,0.0,0.0,0.05357142857142857,1.0,1.0
r-lens,17,post_use,generic_code,import,224,19.0,18.375,0.0,0.03571428571428571,0.05803571428571429,1.0,1.0
r-lens,18,post_use,generic_code,import,224,28.0,28.575892857142858,0.0,0.0,0.0,0.9598214285714286,1.0
r-lens,19,post_use,generic_code,import,224,44.0,53.214285714285715,0.0,0.0,0.0,0.5982142857142857,0.9017857142857143
r-lens,20,post_use,generic_code,import,224,58.0,67.66517857142857,0.0,0.0,0.0,0.30357142857142855,0.8303571428571429
r-lens,21,post_use,generic_code,import,224,76.0,84.27678571428571,0.0,0.0,0.0,0.125,0.7366071428571429
r-lens,22,post_use,generic_code,import,224,145.5,155.47321428571428,0.0,0.0,0.0,0.0,0.13839285714285715
r-lens,0,post_use,generic_code,index,224,2769.0,2756.3928571428573,0.0,0.0,0.0,0.0,0.0
r-lens,1,post_use,generic_code,index,224,2588.5,2577.598214285714,0.0,0.0,0.0,0.0,0.0
r-lens,2,post_use,generic_code,index,224,1815.0,1815.6205357142858,0.0,0.0,0.0,0.0,0.0
r-lens,3,post_use,generic_code,index,224,2652.0,2643.410714285714,0.0,0.0,0.0,0.0,0.0
r-lens,4,post_use,generic_code,index,224,2084.5,2101.0178571428573,0.0,0.0,0.0,0.0,0.0
r-lens,5,post_use,generic_code,index,224,2642.0,2651.870535714286,0.0,0.0,0.0,0.0,0.0
r-lens,6,post_use,generic_code,index,224,1059.5,1063.982142857143,0.0,0.0,0.0,0.0,0.0
r-lens,7,post_use,generic_code,index,224,2396.0,2350.7991071428573,0.0,0.0,0.0,0.0,0.0
r-lens,8,post_use,generic_code,index,224,4916.0,4855.147321428572,0.0,0.0,0.0,0.0,0.0
r-lens,9,post_use,generic_code,index,224,12615.0,12145.96875,0.0,0.0,0.0,0.0,0.0
r-lens,10,post_use,generic_code,index,224,7533.5,7012.84375,0.0,0.0,0.0,0.0,0.0
r-lens,11,post_use,generic_code,index,224,3123.0,3012.723214285714,0.0,0.0,0.0,0.0,0.0
r-lens,12,post_use,generic_code,index,224,3036.0,2992.5848214285716,0.0,0.0,0.0,0.0,0.0
r-lens,13,post_use,generic_code,index,224,2972.5,2833.2723214285716,0.0,0.0,0.0,0.0,0.0
r-lens,14,post_use,generic_code,index,224,4269.0,4091.151785714286,0.0,0.0,0.0,0.0,0.0
r-lens,15,post_use,generic_code,index,224,1765.5,1718.1830357142858,0.0,0.0,0.0,0.0,0.0
r-lens,16,post_use,generic_code,index,224,2281.5,2264.3571428571427,0.0,0.0,0.0,0.0,0.0
r-lens,17,post_use,generic_code,index,224,1503.0,1477.5535714285713,0.0,0.0,0.0,0.0,0.0
r-lens,18,post_use,generic_code,index,224,425.5,428.85714285714283,0.0,0.0,0.0,0.0,0.0
r-lens,19,post_use,generic_code,index,224,485.0,504.76339285714283,0.0,0.0,0.0,0.0,0.0
r-lens,20,post_use,generic_code,index,224,464.0,511.70089285714283,0.0,0.0,0.0,0.03125,0.05357142857142857
r-lens,21,post_use,generic_code,index,224,701.5,701.8973214285714,0.0,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857
r-lens,22,post_use,generic_code,index,224,557.0,566.6339285714286,0.0,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857
r-lens,0,post_use,generic_code,number,224,524.0,524.4241071428571,0.0,0.0,0.0,0.0,0.0
r-lens,1,post_use,generic_code,number,224,429.0,429.4107142857143,0.0,0.0,0.0,0.0,0.0
r-lens,2,post_use,generic_code,number,224,924.0,919.7633928571429,0.0,0.0,0.0,0.0,0.0
r-lens,3,post_use,generic_code,number,224,956.0,953.2098214285714,0.0,0.0,0.0,0.0,0.0
r-lens,4,post_use,generic_code,number,224,402.0,398.125,0.0,0.0,0.0,0.0,0.0
r-lens,5,post_use,generic_code,number,224,490.0,492.17410714285717,0.0,0.0,0.0,0.0,0.0
r-lens,6,post_use,generic_code,number,224,834.5,864.8705357142857,0.0,0.0,0.0,0.0,0.0
r-lens,7,post_use,generic_code,number,224,640.5,633.9196428571429,0.0,0.0,0.0,0.0,0.0
r-lens,8,post_use,generic_code,number,224,419.0,416.10267857142856,0.0,0.0,0.0,0.0,0.0
r-lens,9,post_use,generic_code,number,224,574.0,571.21875,0.0,0.0,0.0,0.0,0.0
r-lens,10,post_use,generic_code,number,224,392.0,393.17857142857144,0.0,0.0,0.0,0.0,0.0
r-lens,11,post_use,generic_code,number,224,344.5,347.95982142857144,0.0,0.0,0.0,0.0,0.0
r-lens,12,post_use,generic_code,number,224,266.0,264.10714285714283,0.0,0.0,0.0,0.0,0.0
r-lens,13,post_use,generic_code,number,224,219.0,222.41071428571428,0.0,0.0,0.0,0.0,0.0
r-lens,14,post_use,generic_code,number,224,89.0,92.58035714285714,0.0,0.0,0.0,0.0,0.7946428571428571
r-lens,15,post_use,generic_code,number,224,114.0,117.14285714285714,0.0,0.0,0.0,0.0,0.19642857142857142
r-lens,16,post_use,generic_code,number,224,73.0,78.16517857142857,0.0,0.0,0.0,0.0,0.9196428571428571
r-lens,17,post_use,generic_code,number,224,56.5,57.392857142857146,0.0,0.0,0.0,0.3169642857142857,0.9910714285714286
r-lens,18,post_use,generic_code,number,224,68.0,69.87946428571429,0.0,0.0,0.0,0.008928571428571428,0.9464285714285714
r-lens,19,post_use,generic_code,number,224,75.5,81.10714285714286,0.0,0.0,0.0,0.03125,0.8080357142857143
r-lens,20,post_use,generic_code,number,224,126.0,141.59375,0.0,0.0,0.0,0.0,0.12053571428571429
r-lens,21,post_use,generic_code,number,224,167.0,174.08928571428572,0.0,0.0,0.0,0.0,0.0
r-lens,22,post_use,generic_code,number,224,171.0,177.25892857142858,0.0,0.0,0.0,0.0,0.0
r-lens,0,post_use,generic_code,path,224,3430.5,3416.6383928571427,0.0,0.0,0.0,0.0,0.0
r-lens,1,post_use,generic_code,path,224,1416.5,1415.5223214285713,0.0,0.0,0.0,0.0,0.0
r-lens,2,post_use,generic_code,path,224,1313.0,1313.5982142857142,0.0,0.0,0.0,0.0,0.0
r-lens,3,post_use,generic_code,path,224,1811.0,1809.263392857143,0.0,0.0,0.0,0.0,0.0
r-lens,4,post_use,generic_code,path,224,729.0,715.0848214285714,0.0,0.0,0.0,0.0,0.0
r-lens,5,post_use,generic_code,path,224,1440.5,1419.4151785714287,0.0,0.0,0.0,0.0,0.0
r-lens,6,post_use,generic_code,path,224,919.5,907.8928571428571,0.0,0.0,0.0,0.0,0.0
r-lens,7,post_use,generic_code,path,224,1245.0,1235.9910714285713,0.0,0.0,0.0,0.0,0.0
r-lens,8,post_use,generic_code,path,224,2299.0,2235.46875,0.0,0.0,0.0,0.0,0.0
r-lens,9,post_use,generic_code,path,224,3300.0,3492.1696428571427,0.0,0.0,0.0,0.0,0.0
r-lens,10,post_use,generic_code,path,224,3962.5,3967.4508928571427,0.0,0.0,0.0,0.0,0.0
r-lens,11,post_use,generic_code,path,224,3741.0,3663.495535714286,0.0,0.0,0.0,0.0,0.0
r-lens,12,post_use,generic_code,path,224,2602.5,2687.8928571428573,0.0,0.0,0.0,0.0,0.0
r-lens,13,post_use,generic_code,path,224,4288.0,4223.071428571428,0.0,0.0,0.0,0.0,0.0
r-lens,14,post_use,generic_code,path,224,6349.0,6213.803571428572,0.0,0.0,0.0,0.0,0.0
r-lens,15,post_use,generic_code,path,224,3900.0,3788.2991071428573,0.0,0.0,0.0,0.0,0.0
r-lens,16,post_use,generic_code,path,224,6743.5,6547.674107142857,0.0,0.0,0.0,0.0,0.0
r-lens,17,post_use,generic_code,path,224,2653.5,2472.2098214285716,0.0,0.0,0.0,0.0,0.0
r-lens,18,post_use,generic_code,path,224,1539.0,1499.9955357142858,0.0,0.0,0.0,0.0,0.0
r-lens,19,post_use,generic_code,path,224,1127.5,1139.232142857143,0.0,0.0,0.0,0.0,0.0
r-lens,20,post_use,generic_code,path,224,728.5,729.2455357142857,0.0,0.0,0.0,0.0,0.0
r-lens,21,post_use,generic_code,path,224,590.0,623.6116071428571,0.0,0.0,0.0,0.0,0.0
r-lens,22,post_use,generic_code,path,224,578.5,578.84375,0.0,0.0,0.0,0.0,0.0
r-lens,0,post_use,generic_code,print,224,7767.0,7753.040178571428,0.0,0.0,0.0,0.0,0.0
r-lens,1,post_use,generic_code,print,224,9558.0,9511.566964285714,0.0,0.0,0.0,0.0,0.0
r-lens,2,post_use,generic_code,print,224,8157.5,8094.584821428572,0.0,0.0,0.0,0.0,0.0
r-lens,3,post_use,generic_code,print,224,7337.0,7181.861607142857,0.0,0.0,0.0,0.0,0.0
r-lens,4,post_use,generic_code,print,224,7841.0,7824.15625,0.0,0.0,0.0,0.0,0.0
r-lens,5,post_use,generic_code,print,224,3961.0,4058.9866071428573,0.0,0.0,0.0,0.0,0.0
r-lens,6,post_use,generic_code,print,224,4474.0,4473.267857142857,0.0,0.0,0.0,0.0,0.0
r-lens,7,post_use,generic_code,print,224,5654.0,5738.361607142857,0.0,0.0,0.0,0.0,0.0
r-lens,8,post_use,generic_code,print,224,3774.5,3944.191964285714,0.0,0.0,0.0,0.0,0.0
r-lens,9,post_use,generic_code,print,224,3722.0,3624.7098214285716,0.0,0.0,0.0,0.0,0.0
r-lens,10,post_use,generic_code,print,224,1602.0,1517.625,0.0,0.0,0.0,0.0,0.0
r-lens,11,post_use,generic_code,print,224,1268.0,1273.7455357142858,0.0,0.0,0.0,0.0,0.0
r-lens,12,post_use,generic_code,print,224,489.5,490.01339285714283,0.0,0.0,0.0,0.0,0.0
r-lens,13,post_use,generic_code,print,224,239.0,240.97767857142858,0.0,0.0,0.0,0.0,0.0
r-lens,14,post_use,generic_code,print,224,276.0,280.98660714285717,0.0,0.0,0.0,0.0,0.0
r-lens,15,post_use,generic_code,print,224,263.5,271.33035714285717,0.0,0.0,0.0,0.0,0.0
r-lens,16,post_use,generic_code,print,224,91.0,94.4375,0.0,0.0,0.0,0.008928571428571428,0.625
r-lens,17,post_use,generic_code,print,224,33.0,35.973214285714285,0.0,0.0,0.0,0.8258928571428571,1.0
r-lens,18,post_use,generic_code,print,224,22.0,24.950892857142858,0.0,0.0,0.0,1.0,1.0
r-lens,19,post_use,generic_code,print,224,66.0,77.86607142857143,0.0,0.0,0.0,0.20089285714285715,0.7991071428571429
r-lens,20,post_use,generic_code,print,224,70.0,78.94642857142857,0.0,0.0,0.0,0.17857142857142858,0.7321428571428571
r-lens,21,post_use,generic_code,print,224,36.5,39.11607142857143,0.0,0.0,0.0,0.75,1.0
r-lens,22,post_use,generic_code,print,224,52.0,56.0625,0.0,0.0,0.0,0.4107142857142857,1.0
r-lens,0,post_use,generic_code,range,224,3302.5,3319.941964285714,0.0,0.0,0.0,0.0,0.0
r-lens,1,post_use,generic_code,range,224,3636.0,3639.816964285714,0.0,0.0,0.0,0.0,0.0
r-lens,2,post_use,generic_code,range,224,5534.5,5523.696428571428,0.0,0.0,0.0,0.0,0.0
r-lens,3,post_use,generic_code,range,224,15263.5,15266.075892857143,0.0,0.0,0.0,0.0,0.0
r-lens,4,post_use,generic_code,range,224,10979.0,11055.75,0.0,0.0,0.0,0.0,0.0
r-lens,5,post_use,generic_code,range,224,17608.0,17582.803571428572,0.0,0.0,0.0,0.0,0.0
r-lens,6,post_use,generic_code,range,224,18097.0,18130.651785714286,0.0,0.0,0.0,0.0,0.0
r-lens,7,post_use,generic_code,range,224,4871.0,4922.959821428572,0.0,0.0,0.0,0.0,0.0
r-lens,8,post_use,generic_code,range,224,6625.5,6702.602678571428,0.0,0.0,0.0,0.0,0.0
r-lens,9,post_use,generic_code,range,224,13529.0,13767.174107142857,0.0,0.0,0.0,0.0,0.0
r-lens,10,post_use,generic_code,range,224,3921.0,4073.370535714286,0.0,0.0,0.0,0.0,0.0
r-lens,11,post_use,generic_code,range,224,2639.0,2612.5223214285716,0.0,0.0,0.0,0.0,0.0
r-lens,12,post_use,generic_code,range,224,4427.0,4413.392857142857,0.0,0.0,0.0,0.0,0.0
r-lens,13,post_use,generic_code,range,224,4417.5,4606.513392857143,0.0,0.0,0.0,0.0,0.0
r-lens,14,post_use,generic_code,range,224,5328.5,5288.339285714285,0.0,0.0,0.0,0.0,0.0
r-lens,15,post_use,generic_code,range,224,7483.5,7462.785714285715,0.0,0.0,0.0,0.0,0.0
r-lens,16,post_use,generic_code,range,224,5664.0,5651.883928571428,0.0,0.0,0.0,0.0,0.0
r-lens,17,post_use,generic_code,range,224,2056.5,2159.6875,0.0,0.0,0.0,0.0,0.0
r-lens,18,post_use,generic_code,range,224,349.0,374.5892857142857,0.0,0.0,0.0,0.0,0.0
r-lens,19,post_use,generic_code,range,224,598.5,595.6651785714286,0.0,0.0,0.0,0.0,0.0
r-lens,20,post_use,generic_code,range,224,686.5,735.4955357142857,0.0,0.0,0.0,0.0,0.0
r-lens,21,post_use,generic_code,range,224,581.5,590.2455357142857,0.0,0.0,0.0,0.0,0.0
r-lens,22,post_use,generic_code,range,224,381.5,382.9419642857143,0.0,0.0,0.0,0.0,0.0
r-lens,0,post_use,generic_code,result,224,4759.0,4732.0,0.0,0.0,0.0,0.0,0.0
r-lens,1,post_use,generic_code,result,224,2287.5,2282.2366071428573,0.0,0.0,0.0,0.0,0.0
r-lens,2,post_use,generic_code,result,224,2909.0,2897.6383928571427,0.0,0.0,0.0,0.0,0.0
r-lens,3,post_use,generic_code,result,224,3426.0,3440.651785714286,0.0,0.0,0.0,0.0,0.0
r-lens,4,post_use,generic_code,result,224,1160.5,1185.0223214285713,0.0,0.0,0.0,0.0,0.0
r-lens,5,post_use,generic_code,result,224,748.0,746.0982142857143,0.0,0.0,0.0,0.0,0.0
r-lens,6,post_use,generic_code,result,224,887.5,926.9330357142857,0.0,0.0,0.0,0.0,0.0
r-lens,7,post_use,generic_code,result,224,68.0,65.88839285714286,0.0,0.0,0.0,0.07589285714285714,1.0
r-lens,8,post_use,generic_code,result,224,132.0,129.91071428571428,0.0,0.0,0.0,0.0,0.05357142857142857
r-lens,9,post_use,generic_code,result,224,62.0,63.714285714285715,0.0,0.0,0.0,0.12946428571428573,1.0
r-lens,10,post_use,generic_code,result,224,103.5,109.88839285714286,0.0,0.0,0.0,0.03571428571428571,0.48660714285714285
r-lens,11,post_use,generic_code,result,224,90.0,88.85714285714286,0.0,0.0,0.0,0.19196428571428573,0.5892857142857143
r-lens,12,post_use,generic_code,result,224,127.0,135.59375,0.0,0.0,0.0,0.0625,0.23660714285714285
r-lens,13,post_use,generic_code,result,224,57.5,58.017857142857146,0.0,0.0,0.0,0.3392857142857143,0.9910714285714286
r-lens,14,post_use,generic_code,result,224,43.0,42.138392857142854,0.0,0.0,0.0,0.6875,1.0
r-lens,15,post_use,generic_code,result,224,78.0,77.95089285714286,0.0,0.0,0.0,0.22767857142857142,0.7589285714285714
r-lens,16,post_use,generic_code,result,224,84.0,87.95535714285714,0.0,0.0,0.0,0.13839285714285715,0.6160714285714286
r-lens,17,post_use,generic_code,result,224,125.5,125.13839285714286,0.0,0.0,0.0,0.004464285714285714,0.3125
r-lens,18,post_use,generic_code,result,224,65.0,62.950892857142854,0.0,0.0,0.0,0.25892857142857145,0.9821428571428571
r-lens,19,post_use,generic_code,result,224,140.0,141.56696428571428,0.0,0.0,0.0,0.05357142857142857,0.25892857142857145
r-lens,20,post_use,generic_code,result,224,237.5,234.9375,0.0,0.0,0.0,0.0,0.008928571428571428
r-lens,21,post_use,generic_code,result,224,143.0,148.40625,0.0,0.0,0.0,0.0,0.044642857142857144
r-lens,22,post_use,generic_code,result,224,140.0,143.25,0.0,0.0,0.0,0.0,0.09375
r-lens,0,post_use,generic_code,return,224,6932.5,6953.446428571428,0.0,0.0,0.0,0.0,0.0
r-lens,1,post_use,generic_code,return,224,6378.0,6413.424107142857,0.0,0.0,0.0,0.0,0.0
r-lens,2,post_use,generic_code,return,224,10275.0,10241.47767857143,0.0,0.0,0.0,0.0,0.0
r-lens,3,post_use,generic_code,return,224,5924.0,5921.3125,0.0,0.0,0.0,0.0,0.0
r-lens,4,post_use,generic_code,return,224,8107.0,8125.995535714285,0.0,0.0,0.0,0.0,0.0
r-lens,5,post_use,generic_code,return,224,7553.0,7603.102678571428,0.0,0.0,0.0,0.0,0.0
r-lens,6,post_use,generic_code,return,224,7898.0,7806.839285714285,0.0,0.0,0.0,0.0,0.0
r-lens,7,post_use,generic_code,return,224,2193.5,2273.745535714286,0.0,0.0,0.0,0.0,0.0
r-lens,8,post_use,generic_code,return,224,3101.5,3142.1339285714284,0.0,0.0,0.0,0.0,0.0
r-lens,9,post_use,generic_code,return,224,2686.0,2446.0,0.0,0.0,0.0,0.0,0.0
r-lens,10,post_use,generic_code,return,224,3290.5,3514.223214285714,0.0,0.0,0.0,0.0,0.0
r-lens,11,post_use,generic_code,return,224,2662.0,2718.1383928571427,0.0,0.0,0.0,0.0,0.0
r-lens,12,post_use,generic_code,return,224,1145.5,1170.0535714285713,0.0,0.0,0.0,0.0,0.0
r-lens,13,post_use,generic_code,return,224,553.5,573.7901785714286,0.0,0.0,0.0,0.0,0.0
r-lens,14,post_use,generic_code,return,224,298.5,311.98660714285717,0.0,0.0,0.0,0.0,0.0
r-lens,15,post_use,generic_code,return,224,498.0,501.95089285714283,0.0,0.0,0.0,0.0,0.0
r-lens,16,post_use,generic_code,return,224,321.0,319.41517857142856,0.0,0.0,0.0,0.0,0.0
r-lens,17,post_use,generic_code,return,224,180.5,186.21875,0.0,0.0,0.0,0.0,0.0
r-lens,18,post_use,generic_code,return,224,92.5,97.67410714285714,0.0,0.0,0.0,0.0,0.6116071428571429
r-lens,19,post_use,generic_code,return,224,110.0,113.25,0.0,0.0,0.0,0.0,0.39285714285714285
r-lens,20,post_use,generic_code,return,224,117.0,129.41964285714286,0.0,0.0,0.0,0.049107142857142856,0.375
r-lens,21,post_use,generic_code,return,224,86.0,94.87946428571429,0.0,0.0,0.0,0.20535714285714285,0.6607142857142857
r-lens,22,post_use,generic_code,return,224,97.0,104.77678571428571,0.0,0.0,0.0,0.03571428571428571,0.5267857142857143
r-lens,0,post_use,generic_code,string,224,706.5,708.0044642857143,0.0,0.0,0.0,0.0,0.0
r-lens,1,post_use,generic_code,string,224,377.0,377.58482142857144,0.0,0.0,0.0,0.0,0.0
r-lens,2,post_use,generic_code,string,224,405.0,403.2232142857143,0.0,0.0,0.0,0.0,0.0
r-lens,3,post_use,generic_code,string,224,367.0,366.13839285714283,0.0,0.0,0.0,0.0,0.0
r-lens,4,post_use,generic_code,string,224,337.0,332.7857142857143,0.0,0.0,0.0,0.0,0.0
r-lens,5,post_use,generic_code,string,224,561.0,555.8214285714286,0.0,0.0,0.0,0.0,0.0
r-lens,6,post_use,generic_code,string,224,389.5,386.65625,0.0,0.0,0.0,0.0,0.0
r-lens,7,post_use,generic_code,string,224,298.0,300.16517857142856,0.0,0.0,0.0,0.0,0.0
r-lens,8,post_use,generic_code,string,224,1029.5,979.3616071428571,0.0,0.0,0.0,0.0,0.0
r-lens,9,post_use,generic_code,string,224,837.0,872.8214285714286,0.0,0.0,0.0,0.0,0.0
r-lens,10,post_use,generic_code,string,224,535.5,564.9955357142857,0.0,0.0,0.0,0.0,0.0
r-lens,11,post_use,generic_code,string,224,325.5,351.65625,0.0,0.0,0.0,0.0,0.0
r-lens,12,post_use,generic_code,string,224,247.5,259.10267857142856,0.0,0.0,0.0,0.0,0.0
r-lens,13,post_use,generic_code,string,224,337.0,377.5,0.0,0.0,0.0,0.0,0.0
r-lens,14,post_use,generic_code,string,224,230.5,265.0044642857143,0.0,0.0,0.0,0.0,0.0
r-lens,15,post_use,generic_code,string,224,202.0,225.60714285714286,0.0,0.0,0.0,0.0,0.0
r-lens,16,post_use,generic_code,string,224,44.0,48.299107142857146,0.0,0.0,0.0,0.6473214285714286,1.0
r-lens,17,post_use,generic_code,string,224,31.0,36.339285714285715,0.0,0.0,0.0,0.8660714285714286,1.0
r-lens,18,post_use,generic_code,string,224,12.0,13.058035714285714,0.0,0.0,0.0625,1.0,1.0
