model,lens,layer,relative_depth,prompt_style,condition,condition_kind,condition_order,base_id,family,structure,orientation,taint_delta_contrast_z,taint_delta_contrast_prob,taint_contrast_z_unsafe,taint_contrast_z_safe,model_delta_margin,model_margin_unsafe,model_margin_safe,model_correct_unsafe,model_correct_safe,security_delta_contrast_z,security_delta_contrast_prob
starcoder2-3b,rlens,15,0.5172,e6,encode_only,atomic,13,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.024500711924235308,8.918354400155176e-06,1.674738934366152,1.6502382224419168,0.025390625,0.49609375,0.470703125,1,0,0.021372468847180248,2.294542264719146e-05
starcoder2-3b,rlens,15,0.5172,sink,encode_only,atomic,13,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.002686568346916385,-3.6522746912452664e-06,1.9730377410127562,1.9703511726658398,0.0859375,0.72265625,0.63671875,1,0,0.005091896169241217,1.6986116526583606e-05
starcoder2-3b,rlens,15,0.5172,e6,flatten_only,atomic,14,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.007496840715381037,-1.2249672876919748e-07,1.3873906644859018,1.3798938237705207,-0.046875,0.326171875,0.373046875,1,0,0.01902992656667679,3.409590037180624e-05
starcoder2-3b,rlens,15,0.5172,sink,flatten_only,atomic,14,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.02256673364106465,7.554575580650744e-06,2.0150126596334283,1.9924459259923637,0.04296875,0.5078125,0.46484375,1,0,0.017937763251055783,2.8661883032465862e-05
starcoder2-3b,rlens,15,0.5172,e6,normalize,baseline,0,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.0023909201554546122,-2.0879246720797995e-06,1.6848928707178898,1.6825019505624352,-0.05078125,0.421875,0.47265625,1,0,0.02580609343556639,1.583494149870815e-05
starcoder2-3b,rlens,15,0.5172,sink,normalize,baseline,0,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,-0.011425138290501291,-8.673231328124031e-06,1.978364552127228,1.9897896904177292,0.07031244039535522,0.6328125,0.5625000596046448,1,0,0.010465909384955174,1.2368792785055066e-05
starcoder2-3b,rlens,15,0.5172,e6,opaque_only,atomic,12,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,-0.014134838708502961,-7.000513518311269e-06,1.4537990344390557,1.4679338731475586,-0.006835997104644775,0.4013671875,0.4082031846046448,1,0,0.04746349615588763,2.792470111875195e-05
starcoder2-3b,rlens,15,0.5172,sink,opaque_only,atomic,12,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.010914338456454509,-2.6519353709814064e-06,1.9569353158618887,1.9460209774054342,0.07421875,0.44921875,0.375,1,0,0.024873102984903694,2.275660411020855e-05
starcoder2-3b,rlens,15,0.5172,e6,rename_cumulative,cumulative,21,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,-0.007932892597218189,-7.296864929057581e-06,1.4998920772925368,1.507824969889755,0.00390625,0.44921875,0.4453125,1,0,-0.01531630626355679,-1.6451862310973286e-05
starcoder2-3b,rlens,15,0.5172,sink,rename_cumulative,cumulative,21,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,-0.0030454972813758197,-3.546498510422283e-06,2.0037567293658287,2.0068022266472045,0.03515625,0.3359375,0.30078125,1,0,-0.009913022265244098,9.892284590209965e-06
starcoder2-3b,rlens,15,0.5172,e6,rename_only,atomic,11,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.0056372548809444645,4.549852147714764e-06,1.398139976778591,1.3925027218976465,0.03515625,0.548828125,0.513671875,1,0,0.049817179789812815,2.3616959232128365e-05
starcoder2-3b,rlens,15,0.5172,sink,rename_only,atomic,11,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.010514216938217746,6.23339331033701e-06,1.9592425355741838,1.948728318635966,0.0234375,0.421875,0.3984375,1,0,0.015778961878808007,2.2307907015139267e-05
starcoder2-3b,rlens,15,0.5172,e6,rename_opaque,cumulative,22,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,-0.0005392166570796775,9.95299078270992e-07,1.3050462932250468,1.3055855098821265,0.0703125,0.498046875,0.427734375,1,0,0.0066456222752694916,-9.639295909177892e-06
starcoder2-3b,rlens,15,0.5172,sink,rename_opaque,cumulative,22,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,-0.0027740075696582878,-1.2462663169197918e-06,1.8395709585132702,1.8423449660829285,0.046875059604644775,0.3710938096046448,0.32421875,1,0,-0.003861697811359144,-9.302805894742527e-06
starcoder2-3b,rlens,15,0.5172,e6,rename_opaque_encode,cumulative,23,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,-0.05888032674051047,-2.376747637833354e-05,1.2175472525912387,1.2764275793317492,0.07617193460464478,0.333984375,0.2578124403953552,1,0,0.039234107942538676,-1.3818592373045224e-05
starcoder2-3b,rlens,15,0.5172,sink,rename_opaque_encode,cumulative,23,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.0109408396113011,5.654791312141583e-06,1.8098069427280365,1.7988661031167354,0.06640630960464478,0.390625,0.3242186903953552,1,0,-0.0003005736717940355,8.777320701189306e-06
starcoder2-3b,rlens,15,0.5172,e6,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.015009241553339603,5.920195741245665e-06,1.302875561541382,1.2878663199880425,0.029296875,0.1875,0.158203125,1,0,-0.0005622047812232633,3.4112541665506924e-06
starcoder2-3b,rlens,15,0.5172,sink,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_direct_14,dynamic_exec,direct,unsafe_minus_safe,0.03369464800783728,1.6501548112867956e-05,1.9430354271597485,1.9093407791519112,0.00390625,0.2578125,0.25390625,1,0,0.008452751329269148,1.7984829819246706e-05
starcoder2-3b,rlens,15,0.5172,e6,clean_heldout,clean,-1,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.023225913899018735,-8.773358320076849e-06,1.6061387841696666,1.6293646980686853,0.0390625,0.66796875,0.62890625,1,0,0.0019463623561241095,-1.572291720779162e-05
starcoder2-3b,rlens,15,0.5172,sink,clean_heldout,clean,-1,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.012828900927878806,-5.218836974065985e-06,1.9927166039779771,2.005545504905856,0.035156309604644775,0.703125,0.6679686903953552,1,0,0.003995549174845681,2.5952064638262717e-06
starcoder2-3b,rlens,15,0.5172,e6,encode_only,atomic,13,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.01317194743564043,-3.9360073280439445e-06,1.5777225688312306,1.590894516266871,0.06640630960464478,0.5839844346046448,0.517578125,1,0,0.012711427559947475,-1.3238675815319123e-08
starcoder2-3b,rlens,15,0.5172,sink,encode_only,atomic,13,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.01473263909896616,-7.655829018555702e-06,1.8576235270780956,1.8723561661770618,0.046874940395355225,0.63671875,0.5898438096046448,1,0,0.008312596352609225,7.625838215351982e-06
starcoder2-3b,rlens,15,0.5172,e6,flatten_only,atomic,14,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.012276185129426409,-4.654281661728432e-06,1.5322053022254356,1.544481487354862,-0.0009765625,0.390625,0.3916015625,1,0,-0.0015122403799944228,8.107831669865173e-06
starcoder2-3b,rlens,15,0.5172,sink,flatten_only,atomic,14,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,0.017219381145104684,8.276960109689438e-06,2.072000663718541,2.0547812825734364,0.02734375,0.55859375,0.53125,1,0,-0.007243154387735873,4.536942037967895e-06
starcoder2-3b,rlens,15,0.5172,e6,normalize,baseline,0,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.002843198442297634,2.6844136841522315e-07,1.6113481197225519,1.6141913181648495,0.029296815395355225,0.640625,0.6113281846046448,1,0,0.0014136542832159371,-7.088792070689132e-06
starcoder2-3b,rlens,15,0.5172,sink,normalize,baseline,0,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.005605579977681074,-2.7028639794368647e-06,1.9613955014396107,1.9670010814172918,0.02734375,0.625,0.59765625,1,0,0.0029637074020092413,3.805009112779062e-06
starcoder2-3b,rlens,15,0.5172,e6,opaque_only,atomic,12,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.01282596714129891,-5.594922410902259e-06,1.5950036595644987,1.6078296267057977,0.0078125,0.59375,0.5859375,1,0,0.013509914789694988,-1.5984916324172926e-06
starcoder2-3b,rlens,15,0.5172,sink,opaque_only,atomic,12,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.013801256679084606,-7.755047245873795e-06,2.026913103407805,2.0407143600868896,0.01953125,0.5546875,0.53515625,1,0,0.00865270097262788,4.1363153910414785e-06
starcoder2-3b,rlens,15,0.5172,e6,rename_cumulative,cumulative,21,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.004064368152312259,-1.6665608367529006e-06,1.4065436071112503,1.4106079752635625,0.064453125,0.583984375,0.51953125,1,0,0.0020905879970364305,6.9394641596665085e-06
starcoder2-3b,rlens,15,0.5172,sink,rename_cumulative,cumulative,21,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,0.008804545324346158,4.635816454058236e-06,2.048201034155067,2.0393964888307208,0.0039061307907104492,0.4296874403953552,0.4257813096046448,1,0,0.010537444598362589,2.0924103641309366e-05
starcoder2-3b,rlens,15,0.5172,e6,rename_only,atomic,11,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,0.0150321658851289,9.585905296823072e-06,1.315110004073035,1.3000778381879061,0.0078125,0.466796875,0.458984375,1,0,0.010239634735987158,-4.038876432972682e-06
starcoder2-3b,rlens,15,0.5172,sink,rename_only,atomic,11,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.013640280956868978,-3.124372291236216e-06,1.9883960812462669,2.002036362203136,-0.01953125,0.28125,0.30078125,1,0,0.0028768065273337418,8.519011406735166e-06
starcoder2-3b,rlens,15,0.5172,e6,rename_opaque,cumulative,22,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,0.0058525689693671445,4.389573037544975e-06,1.2991552230625594,1.2933026540931922,0.0185546875,0.52734375,0.5087890625,1,0,-0.01670151199189107,-1.1305621675415656e-05
starcoder2-3b,rlens,15,0.5172,sink,rename_opaque,cumulative,22,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.0014335526251589847,9.944020211427596e-07,1.872613704657888,1.8740472572830469,0.023437440395355225,0.4375,0.4140625596046448,1,0,-0.007033708546712092,3.446580599149318e-06
starcoder2-3b,rlens,15,0.5172,e6,rename_opaque_encode,cumulative,23,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.0027187825158359047,1.036419626430224e-06,1.2923880881795373,1.2951068706953732,0.03515625,0.412109375,0.376953125,1,0,-0.018879718235058407,-1.4217122819612515e-05
starcoder2-3b,rlens,15,0.5172,sink,rename_opaque_encode,cumulative,23,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.020059846650224866,-1.1521080603279707e-05,1.8351664545876702,1.8552263012378951,5.960464477539063e-08,0.4843750596046448,0.484375,1,0,-0.011155510688399317,-7.631079061196089e-06
starcoder2-3b,rlens,15,0.5172,e6,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.03167127043841367,-1.4519097133220901e-05,1.3919537343990322,1.423625004837446,-0.0361328125,0.232421875,0.2685546875,1,0,-0.0006833413832689761,-1.2022537122652333e-05
starcoder2-3b,rlens,15,0.5172,sink,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_helper_02,dynamic_exec,helper,unsafe_minus_safe,-0.009321174958444534,-6.079809927681326e-06,2.098116651738988,2.1074378266974327,-0.05078113079071045,0.4453125596046448,0.4960936903953552,1,0,-0.012652626507023701,-1.437890628202057e-05
starcoder2-3b,rlens,15,0.5172,e6,clean_heldout,clean,-1,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,0.040519683211537316,1.8758696974430222e-05,1.6038274137877062,1.563307730576169,0.099609375,0.630859375,0.53125,1,0,-0.012819700358391806,1.308813260866501e-05
starcoder2-3b,rlens,15,0.5172,sink,clean_heldout,clean,-1,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,0.0207714301761297,8.99390410576996e-06,1.9510758265372412,1.9303043963611115,0.0625,0.7109375,0.6484375,1,0,-0.01541112623749269,2.2634492278378326e-06
starcoder2-3b,rlens,15,0.5172,e6,encode_only,atomic,13,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,-0.001788993446850462,-1.483591230269643e-06,1.6041970038846927,1.6059859973315431,0.06640630960464478,0.4335938096046448,0.3671875,1,0,0.0019506381075458101,-1.0887676338416918e-06
starcoder2-3b,rlens,15,0.5172,sink,encode_only,atomic,13,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,-0.0070427854500816345,-4.856554285998307e-06,1.9049539923960839,1.9119967778461655,0.03515625,0.6875,0.65234375,1,0,-0.009872621228970091,-7.520764179026057e-06
starcoder2-3b,rlens,15,0.5172,e6,flatten_only,atomic,14,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,0.021677469791906656,1.3677871206711073e-05,1.552342387015277,1.5306649172233704,0.029296875,0.12890625,0.099609375,1,0,-0.018535583382463194,-9.822916467575049e-06
starcoder2-3b,rlens,15,0.5172,sink,flatten_only,atomic,14,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,-0.0044832156268492795,-2.644348603144178e-06,2.000324973100713,2.004808188727562,0.03515625,0.3984375,0.36328125,1,0,-0.016435588062137296,-5.817829544580572e-06
starcoder2-3b,rlens,15,0.5172,e6,normalize,baseline,0,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,0.030860082229698715,1.5002025626395174e-05,1.593498215181735,1.5626381329520362,0.12109375,0.625,0.50390625,1,0,-0.010165806763605345,5.332103141061917e-06
starcoder2-3b,rlens,15,0.5172,sink,normalize,baseline,0,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,0.013259942829731752,6.9894702087649335e-06,1.9198822628153165,1.9066223199855847,0.07421875,0.640625,0.56640625,1,0,-0.011707696443298943,-2.684066008132313e-07
starcoder2-3b,rlens,15,0.5172,e6,opaque_only,atomic,12,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,0.0020437691946710856,1.0178075648854812e-06,1.5369578372618395,1.5349140680671685,0.044921934604644775,0.6181641221046448,0.5732421875,1,0,-0.02382267007358041,-4.010047200079386e-06
starcoder2-3b,rlens,15,0.5172,sink,opaque_only,atomic,12,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,-0.0059577812091280435,-4.673591873442795e-06,1.8569039398431508,1.8628617210522789,0.03515625,0.56640625,0.53125,1,0,-0.022679532312208817,-8.43449274448918e-06
starcoder2-3b,rlens,15,0.5172,e6,rename_cumulative,cumulative,21,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,0.007094822187208916,3.7570429051274334e-06,1.4743356023456173,1.4672407801584084,0.064453125,0.470703125,0.40625,1,0,-0.014024917887793698,-1.2628724312124806e-06
starcoder2-3b,rlens,15,0.5172,sink,rename_cumulative,cumulative,21,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,0.002372672801204345,2.2952999699475674e-06,1.9427404303048643,1.94036775750366,0.023437440395355225,0.390625,0.3671875596046448,1,0,-0.016147908972069858,-1.564680722113479e-05
starcoder2-3b,rlens,15,0.5172,e6,rename_only,atomic,11,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,-0.0036311695399624533,-1.5123772404146418e-06,1.4338579762849126,1.437489145824875,0.048828125,0.580078125,0.53125,1,0,-0.01082441131803541,-1.5915028436796347e-05
starcoder2-3b,rlens,15,0.5172,sink,rename_only,atomic,11,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,0.0021727118001497736,3.2043806544763964e-06,1.923095099891456,1.9209223880913062,0.01562511920928955,0.4023438096046448,0.3867186903953552,1,0,-0.0012388164115328948,-9.191708612403537e-06
starcoder2-3b,rlens,15,0.5172,e6,rename_opaque,cumulative,22,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,0.001973593050877742,3.3276916297057813e-06,1.3786676376616644,1.3766940446107867,0.08203119039535522,0.6874999403953552,0.60546875,1,0,0.033661364443880126,1.6264494321915207e-05
starcoder2-3b,rlens,15,0.5172,sink,rename_opaque,cumulative,22,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,0.01988762076417183,8.56517738731001e-06,1.8970748564142652,1.8771872356500934,0.05078125,0.5,0.44921875,1,0,0.007018559144092218,1.0469386580589518e-05
starcoder2-3b,rlens,15,0.5172,e6,rename_opaque_encode,cumulative,23,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,0.0028213808427657305,-1.094250226017085e-06,1.3562340333067366,1.353412652463971,0.044921815395355225,0.419921875,0.3750000596046448,1,0,0.013880632268813364,8.818605029679849e-06
starcoder2-3b,rlens,15,0.5172,sink,rename_opaque_encode,cumulative,23,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,-0.010662533842266342,-4.892541836488268e-06,1.839344664297363,1.8500071981396293,0.023437559604644775,0.46875,0.4453124403953552,1,0,0.012584519617827694,1.7144135444069342e-06
starcoder2-3b,rlens,15,0.5172,e6,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,-0.0008973157533502807,3.9937503740899993e-07,1.5257837406276353,1.5266810563809856,0.011718809604644775,0.48828125,0.4765624403953552,1,0,0.007626374397597502,1.0134722119248263e-05
starcoder2-3b,rlens,15,0.5172,sink,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_helper_04,dynamic_exec,helper,unsafe_minus_safe,-0.009027368290695392,-3.7980335406244403e-06,2.2186753489243123,2.2277027172150077,-0.03125,0.56640625,0.59765625,1,0,0.01625493394983024,1.8680063166562344e-05
starcoder2-3b,rlens,15,0.5172,e6,clean_heldout,clean,-1,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,-0.013411572559459906,-3.305676027453089e-06,1.5948043359350925,1.6082159084945524,0.01953113079071045,0.6874999403953552,0.6679688096046448,1,0,0.011088497889445159,-5.15785180559003e-06
starcoder2-3b,rlens,15,0.5172,sink,clean_heldout,clean,-1,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,-0.005228289990624635,-1.152746827730658e-06,1.898537461307701,1.9037657512983257,0.00390625,0.9375,0.93359375,1,0,0.011355249466545592,6.641981327371732e-06
starcoder2-3b,rlens,15,0.5172,e6,encode_only,atomic,13,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,-0.01138966688387244,-2.1333020063310504e-06,1.648394611491581,1.6597842783754535,0.015625059604644775,0.6191406846046448,0.603515625,1,0,0.038321641958369845,1.0979607116105156e-05
starcoder2-3b,rlens,15,0.5172,sink,encode_only,atomic,13,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,-0.010705035476855418,-3.4312465699050387e-06,1.8756063009467128,1.8863113364235682,0.011718809604644775,0.9218750596046448,0.91015625,1,0,0.02179612066537645,1.611491075227678e-05
starcoder2-3b,rlens,15,0.5172,e6,flatten_only,atomic,14,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,0.01050449718220614,3.905256916486577e-06,1.4836876708635538,1.4731831736813477,0.01171875,0.4033203125,0.3916015625,1,0,0.009464452718980776,1.0439640165949005e-05
starcoder2-3b,rlens,15,0.5172,sink,flatten_only,atomic,14,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,0.011514666297206766,5.6522263340817724e-06,1.8277680978018243,1.8162534315046175,0.048828184604644775,0.7558594346046448,0.70703125,1,0,-0.003091056990926766,-2.7091364555864583e-07
starcoder2-3b,rlens,15,0.5172,e6,normalize,baseline,0,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,0.0006259839467643857,3.3845130131878592e-06,1.5936244369827208,1.5929984530359564,0.01953125,0.65625,0.63671875,1,0,0.012323329254418425,5.189279006348468e-06
starcoder2-3b,rlens,15,0.5172,sink,normalize,baseline,0,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,-0.0035436720211174944,-5.493549595277786e-07,1.872649116496404,1.8761927885175216,0.0078125,0.8828125,0.875,1,0,0.011359043395842816,9.47990733536977e-06
starcoder2-3b,rlens,15,0.5172,e6,opaque_only,atomic,12,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,-0.003721691154591422,1.1752614254914584e-06,1.4633897699166165,1.467111461071208,0.0019530653953552246,0.4521483778953552,0.4501953125,1,0,0.023028432964003143,2.0581585283344778e-05
starcoder2-3b,rlens,15,0.5172,sink,opaque_only,atomic,12,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,0.0017524991869035667,2.013840307648479e-06,1.6754690800958887,1.6737165809089851,0.015624940395355225,0.42578125,0.4101563096046448,1,0,0.015363090807989588,1.4834916871164089e-05
starcoder2-3b,rlens,15,0.5172,e6,rename_cumulative,cumulative,21,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,-0.0030717999047733535,-6.139889182563141e-07,1.455693183210597,1.4587649831153704,0.03125,0.396484375,0.365234375,1,0,-0.012589755426954563,2.6429523045518044e-06
starcoder2-3b,rlens,15,0.5172,sink,rename_cumulative,cumulative,21,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,-0.02188558832783194,-9.512116817933514e-06,1.974804165550605,1.996689753878437,-0.01171875,0.4374999403953552,0.4492186903953552,1,0,-0.006095846374180813,1.1638607724039074e-05
starcoder2-3b,rlens,15,0.5172,e6,rename_only,atomic,11,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,-0.006327898419568712,-3.870911872311603e-06,1.548331546740433,1.5546594451600018,0.029296875,0.490234375,0.4609375,1,0,-0.016734867817854326,-7.312643093098509e-06
starcoder2-3b,rlens,15,0.5172,sink,rename_only,atomic,11,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,0.010722984750600073,4.122204280442021e-06,2.0404146009005504,2.0296916161499503,5.960464477539063e-08,0.52734375,0.5273436903953552,1,0,-0.018363511304795965,4.577338592989116e-06
starcoder2-3b,rlens,15,0.5172,e6,rename_opaque,cumulative,22,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,0.008768731976941613,3.692644914761803e-06,1.3855234725436691,1.3767547405667275,0.021484375,0.63671875,0.615234375,1,0,-0.0006527079305059247,-6.0451685886808715e-06
starcoder2-3b,rlens,15,0.5172,sink,rename_opaque,cumulative,22,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,0.011659319572406623,3.7162531004598237e-06,1.8855154309703472,1.8738561113979406,0.00390625,0.609375,0.60546875,1,0,-0.0017068821681661683,-6.1078800009349565e-06
starcoder2-3b,rlens,15,0.5172,e6,rename_opaque_encode,cumulative,23,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,-0.003943167643803314,-5.479917418263827e-06,1.3944399927624684,1.3983831604062718,-0.044921875,0.255859375,0.30078125,1,0,-0.022559224119148458,-4.1267500275540825e-06
starcoder2-3b,rlens,15,0.5172,sink,rename_opaque_encode,cumulative,23,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,0.017630639812411086,4.392420543211997e-06,1.87707092848484,1.8594402886724288,-0.042968690395355225,0.2812500596046448,0.32421875,1,0,-0.0029065021123068635,1.2516453041719333e-06
starcoder2-3b,rlens,15,0.5172,e6,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,0.01617755518596331,8.552367425735882e-06,1.3962619434169699,1.3800843882310065,0.017578125,0.30078125,0.283203125,1,0,-0.01944350543370199,-1.898736076746607e-05
starcoder2-3b,rlens,15,0.5172,sink,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_helper_07,dynamic_exec,helper,unsafe_minus_safe,0.01117512599673054,2.914365808603589e-06,2.114841600426183,2.1036664744294526,-0.01171863079071045,0.4960938096046448,0.5078124403953552,1,0,-0.013297273115962682,-2.2255865602484326e-05
starcoder2-3b,rlens,15,0.5172,e6,clean_heldout,clean,-1,dynamic_exec_helper_10,dynamic_exec,helper,unsafe_minus_safe,-0.0012136189051945578,1.0048792024319742e-06,1.6267064693028668,1.6279200882080613,0.11523449420928955,0.6347656846046448,0.5195311903953552,1,0,-0.0250236973869854,-1.2641778501160106e-05
starcoder2-3b,rlens,15,0.5172,sink,clean_heldout,clean,-1,dynamic_exec_helper_10,dynamic_exec,helper,unsafe_minus_safe,0.008909039132465768,4.464367087756924e-06,1.9899429181352293,1.9810338790027635,0.06640625,0.69921875,0.6328125,1,0,-0.018862705406639146,1.1106989981010673e-06
starcoder2-3b,rlens,15,0.5172,e6,encode_only,atomic,13,dynamic_exec_helper_10,dynamic_exec,helper,unsafe_minus_safe,-0.006488277262232778,-5.361722558664545e-07,1.5885311983576895,1.5950194756199223,0.1484375,0.494140625,0.345703125,1,0,7.086044308007855e-05,5.869252245407214e-06
starcoder2-3b,rlens,15,0.5172,sink,encode_only,atomic,13,dynamic_exec_helper_10,dynamic_exec,helper,unsafe_minus_safe,0.00013649560985484754,2.828798951956535e-07,1.853324218025552,1.8531877224156972,0.06250005960464478,0.5859375,0.5234374403953552,1,0,-0.004970148217919135,4.436113858100055e-06
starcoder2-3b,rlens,15,0.5172,e6,flatten_only,atomic,14,dynamic_exec_helper_10,dynamic_exec,helper,unsafe_minus_safe,0.011385279428108852,5.217234396809323e-06,1.4432794959097506,1.4318942164816417,0.0615234375,0.2470703125,0.185546875,1,0,-0.04789861016032654,-3.819754301181283e-05
starcoder2-3b,rlens,15,0.5172,sink,flatten_only,atomic,14,dynamic_exec_helper_10,dynamic_exec,helper,unsafe_minus_safe,0.011147039092811006,4.149932674024984e-06,1.9693508834091324,1.9582038443163214,0.06640625,0.55078125,0.484375,1,0,-0.018871933622858827,-1.4066305166090393e-05
starcoder2-3b,rlens,15,0.5172,e6,normalize,baseline,0,dynamic_exec_helper_10,dynamic_exec,helper,unsafe_minus_safe,0.010387128231814646,5.8529328067769e-06,1.6192893929685894,1.6089022647367748,0.115234375,0.603515625,0.48828125,1,0,-0.02356149532120333,-6.419273470392728e-06
starcoder2-3b,rlens,15,0.5172,sink,normalize,baseline,0,dynamic_exec_helper_10,dynamic_exec,helper,unsafe_minus_safe,0.0053809327030398535,2.8425338833171915e-06,1.9469671718344013,1.9415862391313614,0.078125,0.609375,0.53125,1,0,-0.019792523489615133,1.9451618627278067e-07
starcoder2-3b,rlens,15,0.5172,e6,opaque_only,atomic,12,dynamic_exec_helper_10,dynamic_exec,helper,unsafe_minus_safe,-0.022911066962551185,-7.825463159374935e-06,1.4964393604496302,1.5193504274121814,0.060546875,0.337890625,0.27734375,1,0,0.004041180461727245,-2.4888271929271455e-06
starcoder2-3b,rlens,15,0.5172,sink,opaque_only,atomic,12,dynamic_exec_helper_10,dynamic_exec,helper,unsafe_minus_safe,-0.01487906733056521,-5.083894422103566e-06,1.766765603372094,1.7816446707026592,0.03515625,0.203125,0.16796875,1,0,0.0034573942709927863,-1.8151259232775108e-06
