base_id,split,arm,binding,site,variant,layer,rank,own_answer,installed_answer,clean_logit_diff,patched_logit_diff,delta_ld,clean_logit_diff_unbatched,clean_path_shift,flipped,says_installed,says_own,says_other,edit_fraction,edit_norm,state_norm,effective_rank,degenerate,gates_required,gate_override,gate_override_reason
base_0020,test,ab,source,mutation,noop,6,0,3,5,-2.96875,-2.96875,0.0,-2.96875,0.0,0,0,1,0,0.0,0.0,20.426114995643673,0,True,"H0,H1,H2",False,
base_0020,test,ab,source,use,whole_state,6,3072,3,5,-2.96875,-1.40625,1.5625,-2.96875,0.0,0,0,1,0,0.7297452247270141,14.649953603776508,20.075436066411836,3072,False,"H0,H1,H2",False,
base_0020,test,ab,source,use,noop,6,0,3,5,-2.96875,-2.96875,0.0,-2.96875,0.0,0,0,1,0,0.0,0.0,20.075436066411836,0,True,"H0,H1,H2",False,
base_0020,test,ab,target,def_source,whole_state,6,3072,5,3,-0.75,-0.75,0.0,-0.75,0.0,0,0,1,0,0.0,0.0,21.645428228475442,3072,True,"H0,H1,H2",False,
base_0020,test,ab,target,def_source,noop,6,0,5,3,-0.78125,-0.78125,0.0,-0.75,-0.03125,0,0,1,0,0.0,0.0,21.645428228475442,0,True,"H0,H1,H2",False,
base_0020,test,ab,target,def_target,whole_state,6,3072,5,3,-0.75,-0.9375,-0.1875,-0.75,0.0,0,0,1,0,0.4331056833070464,8.94533953149116,20.653941696603045,3072,False,"H0,H1,H2",False,
base_0020,test,ab,target,def_target,noop,6,0,5,3,-0.78125,-0.78125,0.0,-0.75,-0.03125,0,0,1,0,0.0,0.0,20.653941696603045,0,True,"H0,H1,H2",False,
base_0020,test,ab,target,mutation,whole_state,6,3072,5,3,-0.75,0.09375,0.84375,-0.75,0.0,1,1,0,0,0.9688183391312727,20.43355861438515,21.09121781562028,3072,False,"H0,H1,H2",False,
base_0020,test,ab,target,mutation,noop,6,0,5,3,-0.78125,-0.78125,0.0,-0.75,-0.03125,0,0,1,0,0.0,0.0,21.09121781562028,0,True,"H0,H1,H2",False,
base_0020,test,ab,target,use,whole_state,6,3072,5,3,-0.7499999403953552,1.375,2.1249999403953552,-0.75,5.960464477539063e-08,1,1,0,0,0.707710128350414,14.649953603776508,20.700500129797156,3072,False,"H0,H1,H2",False,
base_0020,test,ab,target,use,noop,6,0,5,3,-0.78125,-0.78125,0.0,-0.75,-0.03125,0,0,1,0,0.0,0.0,20.700500129797156,0,True,"H0,H1,H2",False,
base_0020,test,ba,source,def_source,whole_state,6,3072,5,3,-2.84375,-2.84375,0.0,-2.84375,0.0,0,0,1,0,0.0,0.0,21.653458491512744,3072,True,"H0,H1,H2",False,
base_0020,test,ba,source,def_source,noop,6,0,5,3,-2.84375,-2.84375,0.0,-2.84375,0.0,0,0,1,0,0.0,0.0,21.653458491512744,0,True,"H0,H1,H2",False,
base_0020,test,ba,source,def_target,whole_state,6,3072,5,3,-2.84375,-2.4375,0.40625,-2.84375,0.0,0,0,1,0,0.4848279970798212,9.49521154510233,19.58470138336309,3072,False,"H0,H1,H2",False,
base_0020,test,ba,source,def_target,noop,6,0,5,3,-2.84375,-2.84375,0.0,-2.84375,0.0,0,0,1,0,0.0,0.0,19.58470138336309,0,True,"H0,H1,H2",False,
base_0020,test,ba,source,mutation,whole_state,6,3072,5,3,-2.84375,-1.9375,0.90625,-2.84375,0.0,0,0,1,0,0.9965796994609234,20.345620168331273,20.41544713316633,3072,False,"H0,H1,H2",False,
base_0020,test,ba,source,mutation,noop,6,0,5,3,-2.84375,-2.84375,0.0,-2.84375,0.0,0,0,1,0,0.0,0.0,20.41544713316633,0,True,"H0,H1,H2",False,
base_0020,test,ba,source,use,whole_state,6,3072,5,3,-2.84375,-1.6875,1.15625,-2.84375,0.0,0,0,1,0,0.7353438302201138,14.91238757599355,20.279476026241706,3072,False,"H0,H1,H2",False,
base_0020,test,ba,source,use,noop,6,0,5,3,-2.84375,-2.84375,0.0,-2.84375,0.0,0,0,1,0,0.0,0.0,20.279476026241706,0,True,"H0,H1,H2",False,
base_0020,test,ba,target,def_source,whole_state,6,3072,3,5,-0.71875,-0.71875,0.0,-0.6875,-0.03125,0,0,1,0,0.0,0.0,21.653458491512744,3072,True,"H0,H1,H2",False,
base_0020,test,ba,target,def_source,noop,6,0,3,5,-0.6874999403953552,-0.6874999403953552,0.0,-0.6875,5.960464477539063e-08,0,0,1,0,0.0,0.0,21.653458491512744,0,True,"H0,H1,H2",False,
base_0020,test,ba,target,def_target,whole_state,6,3072,3,5,-0.71875,-0.96875,-0.25,-0.6875,-0.03125,0,0,1,0,0.4619719957163144,9.49521154510233,20.55365180822152,3072,False,"H0,H1,H2",False,
base_0020,test,ba,target,def_target,noop,6,0,3,5,-0.6874999403953552,-0.6874999403953552,0.0,-0.6875,5.960464477539063e-08,0,0,1,0,0.0,0.0,20.55365180822152,0,True,"H0,H1,H2",False,
base_0020,test,ba,target,mutation,whole_state,6,3072,3,5,-0.71875,0.25,0.96875,-0.6875,-0.03125,1,1,0,0,0.9676564241868478,20.345620168331273,21.02566537025612,3072,False,"H0,H1,H2",False,
base_0020,test,ba,target,mutation,noop,6,0,3,5,-0.6874999403953552,-0.6874999403953552,0.0,-0.6875,5.960464477539063e-08,0,0,1,0,0.0,0.0,21.02566537025612,0,True,"H0,H1,H2",False,
base_0020,test,ba,target,use,whole_state,6,3072,3,5,-0.71875,1.0625,1.78125,-0.6875,-0.03125,1,1,0,0,0.7122366759732275,14.91238757599355,20.93740476874024,3072,False,"H0,H1,H2",False,
base_0020,test,ba,target,use,noop,6,0,3,5,-0.6874999403953552,-0.6874999403953552,0.0,-0.6875,5.960464477539063e-08,0,0,1,0,0.0,0.0,20.93740476874024,0,True,"H0,H1,H2",False,
base_0021,test,ab,source,def_source,whole_state,6,3072,7,6,-2.8125,-2.8125,0.0,-2.84375,0.03125,0,0,1,0,0.0,0.0,22.230007569997426,3072,True,"H0,H1,H2",False,
base_0021,test,ab,source,def_source,noop,6,0,7,6,-2.8125,-2.8125,0.0,-2.84375,0.03125,0,0,1,0,0.0,0.0,22.230007569997426,0,True,"H0,H1,H2",False,
base_0021,test,ab,source,def_target,whole_state,6,3072,7,6,-2.8125,-2.625,0.1875,-2.84375,0.03125,0,0,1,0,0.46002698989943114,9.39357335085434,20.419613538127223,3072,False,"H0,H1,H2",False,
base_0021,test,ab,source,def_target,noop,6,0,7,6,-2.8125,-2.8125,0.0,-2.84375,0.03125,0,0,1,0,0.0,0.0,20.419613538127223,0,True,"H0,H1,H2",False,
base_0021,test,ab,source,mutation,whole_state,6,3072,7,6,-2.8125,-2.1875,0.625,-2.84375,0.03125,0,0,1,0,0.9861987284651362,19.25387857349701,19.523325287047015,3072,False,"H0,H1,H2",False,
base_0021,test,ab,source,mutation,noop,6,0,7,6,-2.8125,-2.8125,0.0,-2.84375,0.03125,0,0,1,0,0.0,0.0,19.523325287047015,0,True,"H0,H1,H2",False,
base_0021,test,ab,source,use,whole_state,6,3072,7,6,-2.84375,-2.3125,0.53125,-2.84375,0.0,0,0,1,0,0.764458542854961,15.222653614125669,19.91298776945427,3072,False,"H0,H1,H2",False,
base_0021,test,ab,source,use,noop,6,0,7,6,-2.8125,-2.8125,0.0,-2.84375,0.03125,0,0,1,0,0.0,0.0,19.91298776945427,0,True,"H0,H1,H2",False,
base_0021,test,ab,target,def_source,whole_state,6,3072,6,7,-0.875,-0.875,0.0,-0.9062499403953552,0.031249940395355225,0,0,1,0,0.0,0.0,22.230007569997426,3072,True,"H0,H1,H2",False,
base_0021,test,ab,target,def_source,noop,6,0,6,7,-0.90625,-0.90625,0.0,-0.9062499403953552,-5.960464477539063e-08,0,0,1,0,0.0,0.0,22.230007569997426,0,True,"H0,H1,H2",False,
base_0021,test,ab,target,def_target,whole_state,6,3072,6,7,-0.90625,-1.03125,-0.125,-0.9062499403953552,-5.960464477539063e-08,0,0,1,0,0.45676261466761797,9.39357335085434,20.56554772480659,3072,False,"H0,H1,H2",False,
base_0021,test,ab,target,def_target,noop,6,0,6,7,-0.90625,-0.90625,0.0,-0.9062499403953552,-5.960464477539063e-08,0,0,1,0,0.0,0.0,20.56554772480659,0,True,"H0,H1,H2",False,
base_0021,test,ab,target,mutation,whole_state,6,3072,6,7,-0.90625,0.125,1.03125,-0.9062499403953552,-5.960464477539063e-08,1,1,0,0,0.9095268566508488,19.25387857349701,21.169114944439986,3072,False,"H0,H1,H2",False,
base_0021,test,ab,target,mutation,noop,6,0,6,7,-0.90625,-0.90625,0.0,-0.9062499403953552,-5.960464477539063e-08,0,0,1,0,0.0,0.0,21.169114944439986,0,True,"H0,H1,H2",False,
base_0021,test,ab,target,use,whole_state,6,3072,6,7,-0.90625,1.5,2.40625,-0.9062499403953552,-5.960464477539063e-08,1,1,0,0,0.7342425456915188,15.222653614125669,20.73245919001981,3072,False,"H0,H1,H2",False,
base_0021,test,ab,target,use,noop,6,0,6,7,-0.90625,-0.90625,0.0,-0.9062499403953552,-5.960464477539063e-08,0,0,1,0,0.0,0.0,20.73245919001981,0,True,"H0,H1,H2",False,
base_0021,test,ba,source,def_source,whole_state,6,3072,6,7,-1.46875,-1.46875,0.0,-1.46875,0.0,0,0,1,0,0.0,0.0,21.51670547178475,3072,True,"H0,H1,H2",False,
base_0021,test,ba,source,def_source,noop,6,0,6,7,-1.46875,-1.46875,0.0,-1.46875,0.0,0,0,1,0,0.0,0.0,21.51670547178475,0,True,"H0,H1,H2",False,
base_0021,test,ba,source,def_target,whole_state,6,3072,6,7,-1.46875,-1.375,0.09375,-1.46875,0.0,0,0,1,0,0.4200153897705571,8.857123378838484,21.087616298242995,3072,False,"H0,H1,H2",False,
base_0021,test,ba,source,def_target,noop,6,0,6,7,-1.46875,-1.46875,0.0,-1.46875,0.0,0,0,1,0,0.0,0.0,21.087616298242995,0,True,"H0,H1,H2",False,
base_0021,test,ba,source,mutation,whole_state,6,3072,6,7,-1.46875,-1.125,0.34375,-1.46875,0.0,0,0,1,0,0.9916165377012708,19.18841402038664,19.35063937605208,3072,False,"H0,H1,H2",False,
base_0021,test,ba,source,mutation,noop,6,0,6,7,-1.46875,-1.46875,0.0,-1.46875,0.0,0,0,1,0,0.0,0.0,19.35063937605208,0,True,"H0,H1,H2",False,
base_0021,test,ba,source,use,whole_state,6,3072,6,7,-1.46875,-0.21875,1.25,-1.46875,0.0,0,0,1,0,0.7746149249779709,15.59207692929408,20.12881036308137,3072,False,"H0,H1,H2",False,
base_0021,test,ba,source,use,noop,6,0,6,7,-1.46875,-1.46875,0.0,-1.46875,0.0,0,0,1,0,0.0,0.0,20.12881036308137,0,True,"H0,H1,H2",False,
base_0021,test,ba,target,def_source,whole_state,6,3072,7,6,-1.09375,-1.09375,0.0,-1.09375,0.0,0,0,1,0,0.0,0.0,21.51670547178475,3072,True,"H0,H1,H2",False,
base_0021,test,ba,target,def_source,noop,6,0,7,6,-1.09375,-1.09375,0.0,-1.09375,0.0,0,0,1,0,0.0,0.0,21.51670547178475,0,True,"H0,H1,H2",False,
base_0021,test,ba,target,def_target,whole_state,6,3072,7,6,-1.09375,-1.375,-0.28125,-1.09375,0.0,0,0,1,0,0.4118658070200806,8.857123378838484,21.50487665611594,3072,False,"H0,H1,H2",False,
base_0021,test,ba,target,def_target,noop,6,0,7,6,-1.09375,-1.09375,0.0,-1.09375,0.0,0,0,1,0,0.0,0.0,21.50487665611594,0,True,"H0,H1,H2",False,
base_0021,test,ba,target,mutation,whole_state,6,3072,7,6,-1.09375,-0.46875,0.625,-1.09375,0.0,0,0,1,0,0.9122075120516818,19.18841402038664,21.035141419992502,3072,False,"H0,H1,H2",False,
base_0021,test,ba,target,mutation,noop,6,0,7,6,-1.09375,-1.09375,0.0,-1.09375,0.0,0,0,1,0,0.0,0.0,21.035141419992502,0,True,"H0,H1,H2",False,
base_0021,test,ba,target,use,whole_state,6,3072,7,6,-1.09375,0.78125,1.875,-1.09375,0.0,1,1,0,0,0.747125229233868,15.59207692929408,20.86942900493779,3072,False,"H0,H1,H2",False,
base_0021,test,ba,target,use,noop,6,0,7,6,-1.09375,-1.09375,0.0,-1.09375,0.0,0,0,1,0,0.0,0.0,20.86942900493779,0,True,"H0,H1,H2",False,
base_0022,test,ab,source,def_source,whole_state,6,3072,2,3,-2.34375,-2.34375,0.0,-2.34375,0.0,0,0,1,0,0.0,0.0,22.097166614927687,3072,True,"H0,H1,H2",False,
base_0022,test,ab,source,def_source,noop,6,0,2,3,-2.34375,-2.34375,0.0,-2.34375,0.0,0,0,1,0,0.0,0.0,22.097166614927687,0,True,"H0,H1,H2",False,
base_0022,test,ab,source,def_target,whole_state,6,3072,2,3,-2.34375,-2.5625,-0.21875,-2.34375,0.0,0,0,1,0,0.583003305842548,12.577784546427122,21.57412217114256,3072,False,"H0,H1,H2",False,
base_0022,test,ab,source,def_target,noop,6,0,2,3,-2.34375,-2.34375,0.0,-2.34375,0.0,0,0,1,0,0.0,0.0,21.57412217114256,0,True,"H0,H1,H2",False,
base_0022,test,ab,source,mutation,whole_state,6,3072,2,3,-2.34375,-1.5625,0.78125,-2.34375,0.0,0,0,1,0,1.0415733867188395,19.45916980374472,18.68247600396639,3072,False,"H0,H1,H2",False,
base_0022,test,ab,source,mutation,noop,6,0,2,3,-2.34375,-2.34375,0.0,-2.34375,0.0,0,0,1,0,0.0,0.0,18.68247600396639,0,True,"H0,H1,H2",False,
base_0022,test,ab,source,use,whole_state,6,3072,2,3,-2.34375,-0.40625,1.9375,-2.34375,0.0,0,0,1,0,0.7689081815478435,16.42202689466386,21.35759156783278,3072,False,"H0,H1,H2",False,
base_0022,test,ab,source,use,noop,6,0,2,3,-2.34375,-2.34375,0.0,-2.34375,0.0,0,0,1,0,0.0,0.0,21.35759156783278,0,True,"H0,H1,H2",False,
base_0022,test,ab,target,def_source,whole_state,6,3072,3,2,-1.9374998807907104,-1.9374998807907104,0.0,-1.9375,1.1920928955078125e-07,0,0,1,0,0.0,0.0,22.097166614927687,3072,True,"H0,H1,H2",False,
base_0022,test,ab,target,def_source,noop,6,0,3,2,-1.9375,-1.9375,0.0,-1.9375,0.0,0,0,1,0,0.0,0.0,22.097166614927687,0,True,"H0,H1,H2",False,
base_0022,test,ab,target,def_target,whole_state,6,3072,3,2,-1.9375001192092896,-1.8750001192092896,0.0625,-1.9375,-1.1920928955078125e-07,0,0,1,0,0.5752757512326016,12.577784546427122,21.863922683126514,3072,False,"H0,H1,H2",False,
base_0022,test,ab,target,def_target,noop,6,0,3,2,-1.9375,-1.9375,0.0,-1.9375,0.0,0,0,1,0,0.0,0.0,21.863922683126514,0,True,"H0,H1,H2",False,
base_0022,test,ab,target,mutation,whole_state,6,3072,3,2,-1.9375,-1.375,0.5625,-1.9375,0.0,0,0,1,0,0.8954450314982475,19.45916980374472,21.73128346157204,3072,False,"H0,H1,H2",False,
base_0022,test,ab,target,mutation,noop,6,0,3,2,-1.9375,-1.9375,0.0,-1.9375,0.0,0,0,1,0,0.0,0.0,21.73128346157204,0,True,"H0,H1,H2",False,
base_0022,test,ab,target,use,whole_state,6,3072,3,2,-1.9375,1.15625,3.09375,-1.9375,0.0,1,1,0,0,0.7395055368797381,16.42202689466386,22.206766651071725,3072,False,"H0,H1,H2",False,
base_0022,test,ab,target,use,noop,6,0,3,2,-1.9375,-1.9375,0.0,-1.9375,0.0,0,0,1,0,0.0,0.0,22.206766651071725,0,True,"H0,H1,H2",False,
base_0022,test,ba,source,def_source,whole_state,6,3072,3,2,-1.8437498807907104,-1.8437498807907104,0.0,-1.84375,1.1920928955078125e-07,0,0,1,0,0.0,0.0,21.439174760893955,3072,True,"H0,H1,H2",False,
base_0022,test,ba,source,def_source,noop,6,0,3,2,-1.84375,-1.84375,0.0,-1.84375,0.0,0,0,1,0,0.0,0.0,21.439174760893955,0,True,"H0,H1,H2",False,
base_0022,test,ba,source,def_target,whole_state,6,3072,3,2,-1.84375,-2.03125,-0.1875,-1.84375,0.0,0,0,1,0,0.5715871625667086,11.85831519702912,20.746293782700487,3072,False,"H0,H1,H2",False,
base_0022,test,ba,source,def_target,noop,6,0,3,2,-1.84375,-1.84375,0.0,-1.84375,0.0,0,0,1,0,0.0,0.0,20.746293782700487,0,True,"H0,H1,H2",False,
base_0022,test,ba,source,mutation,whole_state,6,3072,3,2,-1.8125001192092896,-1.5,0.31250011920928955,-1.84375,0.03124988079071045,0,0,1,0,1.0460887896478925,19.45843374259804,18.601130167112906,3072,False,"H0,H1,H2",False,
base_0022,test,ba,source,mutation,noop,6,0,3,2,-1.84375,-1.84375,0.0,-1.84375,0.0,0,0,1,0,0.0,0.0,18.601130167112906,0,True,"H0,H1,H2",False,
base_0022,test,ba,source,use,whole_state,6,3072,3,2,-1.84375,-0.53125,1.3125,-1.84375,0.0,0,0,1,0,0.778639815799203,16.633496490186573,21.36224754075002,3072,False,"H0,H1,H2",False,
base_0022,test,ba,source,use,noop,6,0,3,2,-1.84375,-1.84375,0.0,-1.84375,0.0,0,0,1,0,0.0,0.0,21.36224754075002,0,True,"H0,H1,H2",False,
base_0022,test,ba,target,def_source,whole_state,6,3072,2,3,-1.21875,-1.21875,0.0,-1.21875,0.0,0,0,1,0,0.0,0.0,21.439174760893955,3072,True,"H0,H1,H2",False,
base_0022,test,ba,target,def_source,noop,6,0,2,3,-1.25,-1.25,0.0,-1.21875,-0.03125,0,0,1,0,0.0,0.0,21.439174760893955,0,True,"H0,H1,H2",False,
base_0022,test,ba,target,def_target,whole_state,6,3072,2,3,-1.21875,-1.3125,-0.09375,-1.21875,0.0,0,0,1,0,0.5742332903106218,11.85831519702912,20.65069266641536,3072,False,"H0,H1,H2",False,
base_0022,test,ba,target,def_target,noop,6,0,2,3,-1.25,-1.25,0.0,-1.21875,-0.03125,0,0,1,0,0.0,0.0,20.65069266641536,0,True,"H0,H1,H2",False,
base_0022,test,ba,target,mutation,whole_state,6,3072,2,3,-1.21875,-0.40625,0.8125,-1.21875,0.0,0,0,1,0,0.8968987271235109,19.45843374259804,21.695240671155997,3072,False,"H0,H1,H2",False,
base_0022,test,ba,target,mutation,noop,6,0,2,3,-1.25,-1.25,0.0,-1.21875,-0.03125,0,0,1,0,0.0,0.0,21.695240671155997,0,True,"H0,H1,H2",False,
base_0022,test,ba,target,use,whole_state,6,3072,2,3,-1.21875,1.09375,2.3125,-1.21875,0.0,1,1,0,0,0.7446242228515949,16.633496490186573,22.33810824268829,3072,False,"H0,H1,H2",False,
base_0022,test,ba,target,use,noop,6,0,2,3,-1.25,-1.25,0.0,-1.21875,-0.03125,0,0,1,0,0.0,0.0,22.33810824268829,0,True,"H0,H1,H2",False,
base_0023,test,ab,source,def_source,whole_state,6,3072,5,4,-2.1875,-2.1875,0.0,-2.1875,0.0,0,0,1,0,0.0,0.0,22.991453413926727,3072,True,"H0,H1,H2",False,
base_0023,test,ab,source,def_source,noop,6,0,5,4,-2.1875,-2.1875,0.0,-2.1875,0.0,0,0,1,0,0.0,0.0,22.991453413926727,0,True,"H0,H1,H2",False,
base_0023,test,ab,source,def_target,whole_state,6,3072,5,4,-2.1875,-2.5,-0.3125,-2.1875,0.0,0,0,1,0,0.6299831363118128,12.286872374730336,19.50349408821143,3072,False,"H0,H1,H2",False,
base_0023,test,ab,source,def_target,noop,6,0,5,4,-2.1875,-2.1875,0.0,-2.1875,0.0,0,0,1,0,0.0,0.0,19.50349408821143,0,True,"H0,H1,H2",False,
base_0023,test,ab,source,mutation,whole_state,6,3072,5,4,-2.1875,-1.625,0.5625,-2.1875,0.0,0,0,1,0,0.9738233378853425,17.986667025952972,18.470154006589144,3072,False,"H0,H1,H2",False,
base_0023,test,ab,source,mutation,noop,6,0,5,4,-2.1875,-2.1875,0.0,-2.1875,0.0,0,0,1,0,0.0,0.0,18.470154006589144,0,True,"H0,H1,H2",False,
base_0023,test,ab,source,use,whole_state,6,3072,5,4,-2.1875,-1.125,1.0625,-2.1875,0.0,0,0,1,0,0.794456187708497,15.422093382727976,19.412138291994363,3072,False,"H0,H1,H2",False,
base_0023,test,ab,source,use,noop,6,0,5,4,-2.1875,-2.1875,0.0,-2.1875,0.0,0,0,1,0,0.0,0.0,19.412138291994363,0,True,"H0,H1,H2",False,
base_0023,test,ab,target,def_source,whole_state,6,3072,4,5,-1.15625,-1.15625,0.0,-1.125,-0.03125,0,0,1,0,0.0,0.0,22.991453413926727,3072,True,"H0,H1,H2",False,
base_0023,test,ab,target,def_source,noop,6,0,4,5,-1.15625,-1.15625,0.0,-1.125,-0.03125,0,0,1,0,0.0,0.0,22.991453413926727,0,True,"H0,H1,H2",False,
base_0023,test,ab,target,def_target,whole_state,6,3072,4,5,-1.15625,-1.21875,-0.0625,-1.125,-0.03125,0,0,1,0,0.588413844973224,12.286872374730336,20.88134478767993,3072,False,"H0,H1,H2",False,
base_0023,test,ab,target,def_target,noop,6,0,4,5,-1.15625,-1.15625,0.0,-1.125,-0.03125,0,0,1,0,0.0,0.0,20.88134478767993,0,True,"H0,H1,H2",False,
base_0023,test,ab,target,mutation,whole_state,6,3072,4,5,-1.15625,0.03125,1.1875,-1.125,-0.03125,1,1,0,0,0.8919841540739241,17.986667025952972,20.16478313409849,3072,False,"H0,H1,H2",False,
base_0023,test,ab,target,mutation,noop,6,0,4,5,-1.15625,-1.15625,0.0,-1.125,-0.03125,0,0,1,0,0.0,0.0,20.16478313409849,0,True,"H0,H1,H2",False,
base_0023,test,ab,target,use,whole_state,6,3072,4,5,-1.15625,1.46875,2.625,-1.125,-0.03125,1,1,0,0,0.7471935099105161,15.422093382727976,20.64002588107989,3072,False,"H0,H1,H2",False,
base_0023,test,ab,target,use,noop,6,0,4,5,-1.15625,-1.15625,0.0,-1.125,-0.03125,0,0,1,0,0.0,0.0,20.64002588107989,0,True,"H0,H1,H2",False,
base_0023,test,ba,source,def_source,whole_state,6,3072,4,5,-2.65625,-2.65625,0.0,-2.65625,0.0,0,0,1,0,0.0,0.0,22.9364805487997,3072,True,"H0,H1,H2",False,
base_0023,test,ba,source,def_source,noop,6,0,4,5,-2.65625,-2.65625,0.0,-2.65625,0.0,0,0,1,0,0.0,0.0,22.9364805487997,0,True,"H0,H1,H2",False,
base_0023,test,ba,source,def_target,whole_state,6,3072,4,5,-2.65625,-2.96875,-0.3125,-2.65625,0.0,0,0,1,0,0.640317281327329,12.860375171621154,20.084379332949712,3072,False,"H0,H1,H2",False,
base_0023,test,ba,source,def_target,noop,6,0,4,5,-2.65625,-2.65625,0.0,-2.65625,0.0,0,0,1,0,0.0,0.0,20.084379332949712,0,True,"H0,H1,H2",False,
base_0023,test,ba,source,mutation,whole_state,6,3072,4,5,-2.65625,-1.8437501192092896,0.8124998807907104,-2.65625,0.0,0,0,1,0,0.9785298150417404,18.06217344338873,18.458480432319035,3072,False,"H0,H1,H2",False,
base_0023,test,ba,source,mutation,noop,6,0,4,5,-2.65625,-2.65625,0.0,-2.65625,0.0,0,0,1,0,0.0,0.0,18.458480432319035,0,True,"H0,H1,H2",False,
base_0023,test,ba,source,use,whole_state,6,3072,4,5,-2.65625,-1.4375,1.21875,-2.65625,0.0,0,0,1,0,0.783991415043681,15.327498192425297,19.550594430388383,3072,False,"H0,H1,H2",False,
base_0023,test,ba,source,use,noop,6,0,4,5,-2.65625,-2.65625,0.0,-2.65625,0.0,0,0,1,0,0.0,0.0,19.550594430388383,0,True,"H0,H1,H2",False,
base_0023,test,ba,target,def_source,whole_state,6,3072,5,4,-1.28125,-1.28125,0.0,-1.28125,0.0,0,0,1,0,0.0,0.0,22.9364805487997,3072,True,"H0,H1,H2",False,
base_0023,test,ba,target,def_source,noop,6,0,5,4,-1.28125,-1.28125,0.0,-1.28125,0.0,0,0,1,0,0.0,0.0,22.9364805487997,0,True,"H0,H1,H2",False,
base_0023,test,ba,target,def_target,whole_state,6,3072,5,4,-1.25,-1.25,0.0,-1.28125,0.03125,0,0,1,0,0.5755761790152264,12.860375171621154,22.343480568678892,3072,False,"H0,H1,H2",False,
base_0023,test,ba,target,def_target,noop,6,0,5,4,-1.28125,-1.28125,0.0,-1.28125,0.0,0,0,1,0,0.0,0.0,22.343480568678892,0,True,"H0,H1,H2",False,
base_0023,test,ba,target,mutation,whole_state,6,3072,5,4,-1.28125,0.3125,1.59375,-1.28125,0.0,1,1,0,0,0.8949813716026918,18.06217344338873,20.181619435322787,3072,False,"H0,H1,H2",False,
base_0023,test,ba,target,mutation,noop,6,0,5,4,-1.28125,-1.28125,0.0,-1.28125,0.0,0,0,1,0,0.0,0.0,20.181619435322787,0,True,"H0,H1,H2",False,
base_0023,test,ba,target,use,whole_state,6,3072,5,4,-1.28125,1.4375,2.71875,-1.28125,0.0,1,1,0,0,0.7386751154454702,15.327498192425297,20.749985848896234,3072,False,"H0,H1,H2",False,
base_0023,test,ba,target,use,noop,6,0,5,4,-1.28125,-1.28125,0.0,-1.28125,0.0,0,0,1,0,0.0,0.0,20.749985848896234,0,True,"H0,H1,H2",False,
base_0024,test,ab,source,def_source,whole_state,6,3072,6,4,-3.34375,-3.34375,0.0,-3.375,0.03125,0,0,1,0,0.0,0.0,22.23561964470548,3072,True,"H0,H1,H2",False,
base_0024,test,ab,source,def_source,noop,6,0,6,4,-3.34375,-3.34375,0.0,-3.375,0.03125,0,0,1,0,0.0,0.0,22.23561964470548,0,True,"H0,H1,H2",False,
base_0024,test,ab,source,def_target,whole_state,6,3072,6,4,-3.34375,-3.15625,0.1875,-3.375,0.03125,0,0,1,0,0.46036070018517433,8.993685246288022,19.5361707519135,3072,False,"H0,H1,H2",False,
base_0024,test,ab,source,def_target,noop,6,0,6,4,-3.34375,-3.34375,0.0,-3.375,0.03125,0,0,1,0,0.0,0.0,19.5361707519135,0,True,"H0,H1,H2",False,
base_0024,test,ab,source,mutation,whole_state,6,3072,6,4,-3.375,-2.21875,1.15625,-3.375,0.0,0,0,1,0,0.8879808777849015,18.263573328780215,20.567529983685368,3072,False,"H0,H1,H2",False,
base_0024,test,ab,source,mutation,noop,6,0,6,4,-3.34375,-3.34375,0.0,-3.375,0.03125,0,0,1,0,0.0,0.0,20.567529983685368,0,True,"H0,H1,H2",False,
base_0024,test,ab,source,use,whole_state,6,3072,6,4,-3.34375,-2.25,1.09375,-3.375,0.03125,0,0,1,0,0.7509518548083426,15.359241739738598,20.453031231487635,3072,False,"H0,H1,H2",False,
base_0024,test,ab,source,use,noop,6,0,6,4,-3.34375,-3.34375,0.0,-3.375,0.03125,0,0,1,0,0.0,0.0,20.453031231487635,0,True,"H0,H1,H2",False,
base_0024,test,ab,target,def_source,whole_state,6,3072,4,6,-0.3125,-0.3125,0.0,-0.3125,0.0,0,0,1,0,0.0,0.0,22.23561964470548,3072,True,"H0,H1,H2",False,
base_0024,test,ab,target,def_source,noop,6,0,4,6,-0.34375,-0.34375,0.0,-0.3125,-0.03125,0,0,1,0,0.0,0.0,22.23561964470548,0,True,"H0,H1,H2",False,
base_0024,test,ab,target,def_target,whole_state,6,3072,4,6,-0.34375,-0.40625,-0.0625,-0.3125,-0.03125,0,0,1,0,0.4378018482303699,8.993685246288022,20.542821558751335,3072,False,"H0,H1,H2",False,
base_0024,test,ab,target,def_target,noop,6,0,4,6,-0.34375,-0.34375,0.0,-0.3125,-0.03125,0,0,1,0,0.0,0.0,20.542821558751335,0,True,"H0,H1,H2",False,
base_0024,test,ab,target,mutation,whole_state,6,3072,4,6,-0.3125,0.78125,1.09375,-0.3125,0.0,1,1,0,0,0.8834056633528066,18.263573328780215,20.674050536945984,3072,False,"H0,H1,H2",False,
base_0024,test,ab,target,mutation,noop,6,0,4,6,-0.34375,-0.34375,0.0,-0.3125,-0.03125,0,0,1,0,0.0,0.0,20.674050536945984,0,True,"H0,H1,H2",False,
