model,item_id,family,pair_id,arm,read,lens,layer,position,target_in_prompt,rank,distractor_rank,margin,n_target_ids
starcoder2-3b,alias-8-call,alias,,,call,r-lens,12,29,True,33597,7050,-3.609375,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,13,29,True,24597,728,-5.21875,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,14,29,True,9369,28057,2.3671875,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,15,29,True,25221,254,-5.1015625,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,16,29,True,7203,983,-1.9208984375,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,17,29,True,9262,1203,-1.75390625,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,18,29,True,6969,4937,-0.3427734375,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,19,29,True,13035,13194,0.015625,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,20,29,True,7411,14234,0.72265625,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,21,29,True,5482,23785,1.92578125,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,22,29,True,2089,21216,2.546875,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,23,29,True,790,15279,2.9765625,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,24,29,True,1584,4803,1.0390625,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,25,29,True,1753,1200,-0.3515625,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,26,29,True,3075,2500,-0.1953125,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,27,29,True,13851,630,-3.0,1
starcoder2-3b,alias-8-call,alias,,,call,r-lens,28,29,True,10260,391,-2.96875,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,0,29,True,11516,2573,-1.9375,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,1,29,True,47687,19343,-4.640625,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,2,29,True,21761,21761,0.0,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,3,29,True,40786,11317,-3.62109375,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,4,29,True,35204,9322,-3.16796875,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,5,29,True,37854,4799,-4.427734375,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,6,29,True,36808,20053,-1.947265625,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,7,29,True,38190,23726,-1.7236328125,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,8,29,True,31544,23205,-0.93212890625,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,9,29,True,14685,15422,0.0859375,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,10,29,True,11646,10878,-0.109375,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,11,29,True,29199,10021,-2.30859375,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,12,29,True,25924,4462,-3.1015625,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,13,29,True,35034,11048,-2.8759765625,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,14,29,True,28381,4989,-3.05859375,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,15,29,True,27365,1286,-4.455078125,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,16,29,True,17222,2051,-2.734375,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,17,29,True,29719,11343,-1.9716796875,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,18,29,True,28631,6361,-2.578125,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,19,29,True,13752,8172,-0.705078125,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,20,29,True,698,1494,0.65625,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,21,29,True,685,1918,0.9140625,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,22,29,True,283,2281,1.7890625,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,23,29,True,286,847,0.859375,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,24,29,True,478,246,-0.59375,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,25,29,True,3328,327,-2.0234375,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,26,29,True,1303,363,-1.15625,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,27,29,True,723,127,-1.671875,1
starcoder2-3b,alias-8-call,alias,,,call,logit-lens,28,29,True,10260,391,-2.96875,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,0,31,True,23364,8737,-1.162109375,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,1,31,True,5099,30390,2.796875,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,2,31,True,5487,31262,2.927734375,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,3,31,True,3215,35007,3.92236328125,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,4,31,True,3448,30148,3.158203125,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,5,31,True,3774,34315,3.6171875,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,6,31,True,4249,26063,2.6357421875,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,7,31,True,492,24974,4.53515625,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,8,31,True,577,23420,4.3623046875,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,9,31,True,1822,36060,4.5,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,10,31,True,300,36125,6.1640625,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,11,31,True,757,28827,4.4140625,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,12,31,True,1245,10218,2.13671875,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,13,31,True,268,11492,3.5751953125,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,14,31,True,136,20311,5.03125,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,15,31,True,440,21533,4.0703125,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,16,31,True,1119,22601,3.302734375,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,17,31,True,508,12035,2.8037109375,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,18,31,True,1387,34595,3.921875,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,19,31,True,43,15327,5.0,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,20,31,True,0,32421,12.515625,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,21,31,True,0,26688,13.3125,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,22,31,True,0,9104,15.625,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,23,31,True,0,537,14.7265625,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,24,31,True,0,110,13.40625,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,25,31,True,0,4,8.15625,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,26,31,True,0,3,9.6875,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,27,31,True,0,1,8.875,1
starcoder2-3b,alias-8-answer,alias,,,answer,j-lens,28,31,True,0,1,7.5,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,0,31,True,31332,5702,-3.6796875,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,1,31,True,33946,14758,-2.375,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,2,31,True,31262,6340,-3.48046875,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,3,31,True,3552,5377,0.5595703125,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,4,31,True,6342,34165,3.90625,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,5,31,True,26083,1723,-4.5390625,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,6,31,True,10981,44960,5.140625,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,7,31,True,21863,1487,-4.15625,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,8,31,True,11376,45449,5.25,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,9,31,True,25374,1448,-4.68359375,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,10,31,True,8495,41189,4.6171875,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,11,31,True,22650,822,-4.921875,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,12,31,True,29714,4215,-3.8515625,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,13,31,True,20839,718,-4.84765625,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,14,31,True,4205,37120,4.828125,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,15,31,True,5178,5664,0.099609375,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,16,31,True,767,25020,4.0703125,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,17,31,True,867,12254,2.3359375,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,18,31,True,986,22171,3.3359375,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,19,31,True,58,14571,4.6328125,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,20,31,True,0,31082,10.75,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,21,31,True,0,26747,11.53125,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,22,31,True,0,5071,12.337890625,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,23,31,True,0,705,12.796875,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,24,31,True,0,170,12.0625,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,25,31,True,0,10,9.90625,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,26,31,True,0,5,9.9375,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,27,31,True,0,2,8.25,1
starcoder2-3b,alias-8-answer,alias,,,answer,r-lens,28,31,True,0,1,7.5,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,0,31,True,108,12840,5.015625,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,1,31,True,5488,29285,2.90625,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,2,31,True,11718,30682,2.1640625,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,3,31,True,1799,32021,4.625,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,4,31,True,2165,20640,3.23046875,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,5,31,True,8733,17697,1.1953125,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,6,31,True,27880,28428,0.05712890625,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,7,31,True,25169,40379,1.8359375,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,8,31,True,20228,43686,3.10546875,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,9,31,True,8538,36824,3.515625,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,10,31,True,1719,25656,4.01416015625,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,11,31,True,5431,29108,3.05859375,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,12,31,True,8646,27292,2.19091796875,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,13,31,True,685,24760,4.5732421875,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,14,31,True,1687,35568,4.90625,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,15,31,True,713,25748,4.65234375,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,16,31,True,52,16982,5.626953125,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,17,31,True,716,25218,4.3125,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,18,31,True,289,12336,3.77734375,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,19,31,True,69,4888,3.74560546875,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,20,31,True,0,12942,15.2421875,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,21,31,True,0,5661,13.484375,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,22,31,True,0,1074,17.0,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,23,31,True,0,55,15.0625,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,24,31,True,0,32,15.625,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,25,31,True,0,3,8.6875,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,26,31,True,0,2,11.75,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,27,31,True,0,2,11.375,1
starcoder2-3b,alias-8-answer,alias,,,answer,logit-lens,28,31,True,0,1,7.5,1
starcoder2-3b,call-8-use,call,,,use,j-lens,0,30,True,30200,742,-5.58203125,1
starcoder2-3b,call-8-use,call,,,use,j-lens,1,30,True,21984,1566,-3.59765625,1
starcoder2-3b,call-8-use,call,,,use,j-lens,2,30,True,22422,812,-4.46484375,1
starcoder2-3b,call-8-use,call,,,use,j-lens,3,30,True,10581,922,-2.880859375,1
starcoder2-3b,call-8-use,call,,,use,j-lens,4,30,True,12933,609,-3.73828125,1
starcoder2-3b,call-8-use,call,,,use,j-lens,5,30,True,18970,313,-5.283203125,1
starcoder2-3b,call-8-use,call,,,use,j-lens,6,30,True,14530,657,-3.69921875,1
starcoder2-3b,call-8-use,call,,,use,j-lens,7,30,True,6035,713,-2.3515625,1
starcoder2-3b,call-8-use,call,,,use,j-lens,8,30,True,4791,374,-2.640625,1
starcoder2-3b,call-8-use,call,,,use,j-lens,9,30,True,4334,556,-2.1875,1
starcoder2-3b,call-8-use,call,,,use,j-lens,10,30,True,1003,1115,0.109375,1
starcoder2-3b,call-8-use,call,,,use,j-lens,11,30,True,2125,1472,-0.375,1
starcoder2-3b,call-8-use,call,,,use,j-lens,12,30,True,2247,1928,-0.15625,1
starcoder2-3b,call-8-use,call,,,use,j-lens,13,30,True,1032,2560,0.90625,1
starcoder2-3b,call-8-use,call,,,use,j-lens,14,30,True,2369,1819,-0.265625,1
starcoder2-3b,call-8-use,call,,,use,j-lens,15,30,True,6744,5005,-0.3515625,1
starcoder2-3b,call-8-use,call,,,use,j-lens,16,30,True,6484,2368,-1.09765625,1
starcoder2-3b,call-8-use,call,,,use,j-lens,17,30,True,4795,799,-1.68505859375,1
starcoder2-3b,call-8-use,call,,,use,j-lens,18,30,True,5133,2093,-0.8125,1
starcoder2-3b,call-8-use,call,,,use,j-lens,19,30,True,2518,724,-1.12890625,1
starcoder2-3b,call-8-use,call,,,use,j-lens,20,30,True,2130,310,-1.6953125,1
starcoder2-3b,call-8-use,call,,,use,j-lens,21,30,True,2433,203,-2.21484375,1
starcoder2-3b,call-8-use,call,,,use,j-lens,22,30,True,961,482,-0.61328125,1
starcoder2-3b,call-8-use,call,,,use,j-lens,23,30,True,1310,183,-1.837890625,1
starcoder2-3b,call-8-use,call,,,use,j-lens,24,30,True,712,719,0.015625,1
starcoder2-3b,call-8-use,call,,,use,j-lens,25,30,True,970,1777,0.584716796875,1
starcoder2-3b,call-8-use,call,,,use,j-lens,26,30,True,2589,3104,0.1884765625,1
starcoder2-3b,call-8-use,call,,,use,j-lens,27,30,True,27735,6660,-2.28125,1
starcoder2-3b,call-8-use,call,,,use,j-lens,28,30,True,18261,4355,-1.8125,1
starcoder2-3b,call-8-use,call,,,use,r-lens,0,30,True,27179,26079,-0.123779296875,1
starcoder2-3b,call-8-use,call,,,use,r-lens,1,30,True,25541,23791,-0.21044921875,1
starcoder2-3b,call-8-use,call,,,use,r-lens,2,30,True,23280,20255,-0.375,1
starcoder2-3b,call-8-use,call,,,use,r-lens,3,30,True,22367,19222,-0.3828125,1
starcoder2-3b,call-8-use,call,,,use,r-lens,4,30,True,32581,31128,-0.1875,1
starcoder2-3b,call-8-use,call,,,use,r-lens,5,30,True,8592,14165,0.90625,1
starcoder2-3b,call-8-use,call,,,use,r-lens,6,30,True,35308,37067,0.265625,1
starcoder2-3b,call-8-use,call,,,use,r-lens,7,30,True,8031,22378,2.0234375,1
starcoder2-3b,call-8-use,call,,,use,r-lens,8,30,True,12711,31265,2.35546875,1
starcoder2-3b,call-8-use,call,,,use,r-lens,9,30,True,20016,13275,-0.908203125,1
starcoder2-3b,call-8-use,call,,,use,r-lens,10,30,True,11067,26496,2.0078125,1
starcoder2-3b,call-8-use,call,,,use,r-lens,11,30,True,21049,11279,-1.34765625,1
starcoder2-3b,call-8-use,call,,,use,r-lens,12,30,True,25570,17033,-1.009765625,1
starcoder2-3b,call-8-use,call,,,use,r-lens,13,30,True,19205,5752,-2.16015625,1
starcoder2-3b,call-8-use,call,,,use,r-lens,14,30,True,10429,17776,1.0068359375,1
starcoder2-3b,call-8-use,call,,,use,r-lens,15,30,True,25374,15907,-1.0234375,1
starcoder2-3b,call-8-use,call,,,use,r-lens,16,30,True,22975,2983,-2.90625,1
starcoder2-3b,call-8-use,call,,,use,r-lens,17,30,True,20615,1828,-2.78125,1
starcoder2-3b,call-8-use,call,,,use,r-lens,18,30,True,10834,5450,-0.8154296875,1
starcoder2-3b,call-8-use,call,,,use,r-lens,19,30,True,10535,2668,-1.4609375,1
starcoder2-3b,call-8-use,call,,,use,r-lens,20,30,True,7061,1057,-1.78125,1
starcoder2-3b,call-8-use,call,,,use,r-lens,21,30,True,6580,586,-2.21484375,1
starcoder2-3b,call-8-use,call,,,use,r-lens,22,30,True,3314,1108,-0.98046875,1
starcoder2-3b,call-8-use,call,,,use,r-lens,23,30,True,3764,158,-2.875,1
starcoder2-3b,call-8-use,call,,,use,r-lens,24,30,True,3889,443,-2.0625,1
starcoder2-3b,call-8-use,call,,,use,r-lens,25,30,True,767,3246,1.4560546875,1
starcoder2-3b,call-8-use,call,,,use,r-lens,26,30,True,2842,3060,0.080078125,1
starcoder2-3b,call-8-use,call,,,use,r-lens,27,30,True,23495,4782,-2.28125,1
starcoder2-3b,call-8-use,call,,,use,r-lens,28,30,True,18261,4355,-1.8125,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,0,30,True,258,3140,2.5,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,1,30,True,9068,3745,-1.203125,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,2,30,True,11751,14073,0.3125,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,3,30,True,6459,4317,-0.53125,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,4,30,True,10483,7468,-0.546875,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,5,30,True,5398,5166,-0.0625,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,6,30,True,11768,10840,-0.140625,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,7,30,True,19121,25544,0.71875,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,8,30,True,13165,14085,0.125,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,9,30,True,4026,11032,1.375,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,10,30,True,10080,16388,0.8515625,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,11,30,True,13368,20473,0.84375,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,12,30,True,4116,4280,0.046875,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,13,30,True,3626,8482,1.125,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,14,30,True,3547,9850,1.328125,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,15,30,True,7247,6705,-0.109375,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,16,30,True,4077,7374,0.75,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,17,30,True,1868,5582,1.15625,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,18,30,True,1977,8116,1.453125,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,19,30,True,196,2237,2.0546875,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,20,30,True,75,1200,2.125,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,21,30,True,127,529,1.140625,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,22,30,True,36,1167,3.109375,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,23,30,True,84,252,0.90625,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,24,30,True,109,664,1.7421875,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,25,30,True,410,920,0.65625,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,26,30,True,1128,2675,0.83203125,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,27,30,True,3114,4755,0.4609375,1
starcoder2-3b,call-8-use,call,,,use,logit-lens,28,30,True,18261,4355,-1.8125,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,0,32,True,21550,21053,-0.05078125,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,1,32,True,18098,27121,0.94921875,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,2,32,True,30088,30327,0.025390625,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,3,32,True,11867,24334,1.429931640625,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,4,32,True,9555,33052,2.6171875,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,5,32,True,9024,20480,1.421875,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,6,32,True,10891,27141,1.7890625,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,7,32,True,7177,30434,2.8955078125,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,8,32,True,5844,27353,2.654296875,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,9,32,True,5095,35992,3.8107681274414062,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,10,32,True,1406,40646,5.875,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,11,32,True,2083,43798,6.1171875,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,12,32,True,1351,46298,7.2421875,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,13,32,True,964,42799,6.53515625,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,14,32,True,2922,47469,6.9521484375,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,15,32,True,4443,45363,5.57421875,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,16,32,True,3587,47446,6.3486328125,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,17,32,True,4190,45058,4.970703125,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,18,32,True,8239,45594,4.04296875,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,19,32,True,8835,44079,3.8330078125,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,20,32,True,8994,33296,2.4384765625,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,21,32,True,4442,25273,2.56640625,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,22,32,True,3841,16062,1.8217926025390625,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,23,32,True,1411,27,-6.10546875,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,24,32,True,1300,31,-5.77734375,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,25,32,True,1059,30,-6.09375,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,26,32,True,841,30,-6.0,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,27,32,True,4810,4,-10.0,1
starcoder2-3b,call-8-post_use,call,,,post_use,j-lens,28,32,True,936,5,-9.0625,1
starcoder2-3b,call-8-post_use,call,,,post_use,r-lens,0,32,True,27165,27146,-0.001953125,1
starcoder2-3b,call-8-post_use,call,,,post_use,r-lens,1,32,True,29480,23870,-0.671875,1
starcoder2-3b,call-8-post_use,call,,,post_use,r-lens,2,32,True,8411,11618,0.5703125,1
starcoder2-3b,call-8-post_use,call,,,post_use,r-lens,3,32,True,26009,21053,-0.6025390625,1
starcoder2-3b,call-8-post_use,call,,,post_use,r-lens,4,32,True,10000,18594,1.2265625,1
starcoder2-3b,call-8-post_use,call,,,post_use,r-lens,5,32,True,23560,17220,-0.7890625,1
starcoder2-3b,call-8-post_use,call,,,post_use,r-lens,6,32,True,11411,19519,1.1171875,1
starcoder2-3b,call-8-post_use,call,,,post_use,r-lens,7,32,True,20323,15370,-0.640625,1
starcoder2-3b,call-8-post_use,call,,,post_use,r-lens,8,32,True,11467,24784,1.74609375,1
starcoder2-3b,call-8-post_use,call,,,post_use,r-lens,9,32,True,19722,13167,-0.890869140625,1
starcoder2-3b,call-8-post_use,call,,,post_use,r-lens,10,32,True,10839,25290,1.912109375,1
starcoder2-3b,call-8-post_use,call,,,post_use,r-lens,11,32,True,21993,16447,-0.7109375,1
starcoder2-3b,call-8-post_use,call,,,post_use,r-lens,12,32,True,22514,25014,0.302734375,1
