model,item_id,family,pair_id,arm,layer,direction,edit,clean_logit_diff,ablated_logit_diff,delta_logit_diff,edit_norm_ratio
starcoder2-3b,alias-4-answer,alias,,,16,random,erase,9.0,9.25,0.25,0.024178989927461727
starcoder2-3b,alias-4-answer,alias,,,20,jlens,erase,9.0,9.0,0.0,0.09760228158737448
starcoder2-3b,alias-4-answer,alias,,,20,rlens,erase,9.0,9.125,0.125,0.0935342286725106
starcoder2-3b,alias-4-answer,alias,,,20,logit,erase,9.0,9.0,0.0,0.10195837068226653
starcoder2-3b,alias-4-answer,alias,,,20,offtarget,erase,9.0,9.0,0.0,9.582117736588541e-05
starcoder2-3b,alias-4-answer,alias,,,20,random,erase,9.0,9.0,0.0,0.014105833485804959
starcoder2-3b,call-4-answer,call,,,12,jlens,erase,14.125,14.25,0.125,0.05153773339481575
starcoder2-3b,call-4-answer,call,,,12,rlens,erase,14.125,14.125,0.0,0.02621705825746666
starcoder2-3b,call-4-answer,call,,,12,logit,erase,14.125,14.125,0.0,0.013789937065929412
starcoder2-3b,call-4-answer,call,,,12,offtarget,erase,14.125,14.25,0.125,0.03429492609395343
starcoder2-3b,call-4-answer,call,,,12,random,erase,14.125,14.125,0.0,0.00016416854680802653
starcoder2-3b,call-4-answer,call,,,16,jlens,erase,14.125,14.125,0.0,0.0584178832341846
starcoder2-3b,call-4-answer,call,,,16,rlens,erase,14.125,14.125,0.0,0.052594969296976095
starcoder2-3b,call-4-answer,call,,,16,logit,erase,14.125,14.125,0.0,0.03578871069003206
starcoder2-3b,call-4-answer,call,,,16,offtarget,erase,14.125,14.375,0.25,0.026414836995236987
starcoder2-3b,call-4-answer,call,,,16,random,erase,14.125,14.125,0.0,0.0026262857384328217
starcoder2-3b,call-4-answer,call,,,20,jlens,erase,14.125,14.375,0.25,0.08029411852063226
starcoder2-3b,call-4-answer,call,,,20,rlens,erase,14.125,14.5,0.375,0.08127314722888887
starcoder2-3b,call-4-answer,call,,,20,logit,erase,14.125,14.375,0.25,0.08642949893245121
starcoder2-3b,call-4-answer,call,,,20,offtarget,erase,14.125,14.5,0.375,0.0004185875550292417
starcoder2-3b,call-4-answer,call,,,20,random,erase,14.125,14.5,0.375,0.004014566356498704
starcoder2-3b,arith-4-answer,arith,,,12,jlens,erase,5.375,5.375,0.0,0.04426335721238212
starcoder2-3b,arith-4-answer,arith,,,12,rlens,erase,5.375,5.25,-0.125,0.008184165042215474
starcoder2-3b,arith-4-answer,arith,,,12,logit,erase,5.375,5.375,0.0,0.03225946387033841
starcoder2-3b,arith-4-answer,arith,,,12,offtarget,erase,5.375,5.25,-0.125,0.05949822990618733
starcoder2-3b,arith-4-answer,arith,,,12,random,erase,5.375,5.375,0.0,0.015281470374735847
starcoder2-3b,arith-4-answer,arith,,,16,jlens,erase,5.375,5.375,0.0,0.014938499504378443
starcoder2-3b,arith-4-answer,arith,,,16,rlens,erase,5.375,5.375,0.0,0.008492189022704178
starcoder2-3b,arith-4-answer,arith,,,16,logit,erase,5.375,5.375,0.0,0.026569453230232763
starcoder2-3b,arith-4-answer,arith,,,16,offtarget,erase,5.375,5.25,-0.125,0.021928155941077575
starcoder2-3b,arith-4-answer,arith,,,16,random,erase,5.375,5.375,0.0,0.012528889666089761
starcoder2-3b,arith-4-answer,arith,,,20,jlens,erase,5.375,5.375,0.0,0.04999106158122625
starcoder2-3b,arith-4-answer,arith,,,20,rlens,erase,5.375,5.25,-0.125,0.03144144717503034
starcoder2-3b,arith-4-answer,arith,,,20,logit,erase,5.375,5.25,-0.125,0.05094588101929082
starcoder2-3b,arith-4-answer,arith,,,20,offtarget,erase,5.375,5.25,-0.125,0.04037607340174093
starcoder2-3b,arith-4-answer,arith,,,20,random,erase,5.375,5.375,0.0,0.0361147645481265
starcoder2-3b,binding-5-outer,binding,binding-5,outer,12,jlens,erase,2.96875,2.90625,-0.0625,0.03542145754463711
starcoder2-3b,binding-5-outer,binding,binding-5,outer,12,rlens,erase,2.96875,2.96875,0.0,0.04351240316870813
starcoder2-3b,binding-5-outer,binding,binding-5,outer,12,logit,erase,2.96875,2.96875,0.0,0.009720815606157177
starcoder2-3b,binding-5-outer,binding,binding-5,outer,12,offtarget,erase,2.96875,2.96875,0.0,0.008462583964568613
starcoder2-3b,binding-5-outer,binding,binding-5,outer,12,random,erase,2.96875,2.9375,-0.03125,0.007400126022612284
starcoder2-3b,binding-5-outer,binding,binding-5,outer,16,jlens,erase,2.96875,2.90625,-0.0625,0.025944951669399238
starcoder2-3b,binding-5-outer,binding,binding-5,outer,16,rlens,erase,2.96875,2.90625,-0.0625,0.013882772744686597
starcoder2-3b,binding-5-outer,binding,binding-5,outer,16,logit,erase,2.96875,2.9375,-0.03125,0.00021710361545098037
starcoder2-3b,binding-5-outer,binding,binding-5,outer,16,offtarget,erase,2.96875,2.96875,0.0,0.0013202040324155997
starcoder2-3b,binding-5-outer,binding,binding-5,outer,16,random,erase,2.96875,2.96875,0.0,0.011699808240291069
starcoder2-3b,binding-5-outer,binding,binding-5,outer,20,jlens,erase,2.96875,2.9375,-0.03125,0.004949077255453486
starcoder2-3b,binding-5-outer,binding,binding-5,outer,20,rlens,erase,2.96875,2.96875,0.0,0.00382031888471235
starcoder2-3b,binding-5-outer,binding,binding-5,outer,20,logit,erase,2.96875,2.90625,-0.0625,0.00590411769550269
starcoder2-3b,binding-5-outer,binding,binding-5,outer,20,offtarget,erase,2.96875,2.65625,-0.3125,0.01814413815488344
starcoder2-3b,binding-5-outer,binding,binding-5,outer,20,random,erase,2.96875,2.96875,0.0,0.01698356065844799
starcoder2-3b,binding-5-inner,binding,binding-5,inner,12,jlens,erase,-1.5625,-1.5625,0.0,0.01333772234897523
starcoder2-3b,binding-5-inner,binding,binding-5,inner,12,rlens,erase,-1.5625,-1.625,-0.0625,0.04244799615960503
starcoder2-3b,binding-5-inner,binding,binding-5,inner,12,logit,erase,-1.5625,-1.5625,0.0,0.005370113559652808
starcoder2-3b,binding-5-inner,binding,binding-5,inner,12,offtarget,erase,-1.5625,-1.5,0.0625,0.026807535568596837
starcoder2-3b,binding-5-inner,binding,binding-5,inner,12,random,erase,-1.5625,-1.5625,0.0,0.004723571570339072
starcoder2-3b,binding-5-inner,binding,binding-5,inner,16,jlens,erase,-1.5625,-1.625,-0.0625,0.0003570727693953343
starcoder2-3b,binding-5-inner,binding,binding-5,inner,16,rlens,erase,-1.5625,-1.5625,0.0,0.017937865863623545
starcoder2-3b,binding-5-inner,binding,binding-5,inner,16,logit,erase,-1.5625,-1.625,-0.0625,0.005789006621926722
starcoder2-3b,binding-5-inner,binding,binding-5,inner,16,offtarget,erase,-1.5625,-1.5,0.0625,0.022681893762188675
starcoder2-3b,binding-5-inner,binding,binding-5,inner,16,random,erase,-1.5625,-1.625,-0.0625,0.008154264876371484
starcoder2-3b,binding-5-inner,binding,binding-5,inner,20,jlens,erase,-1.5625,-1.5625,0.0,0.008836748099642194
starcoder2-3b,binding-5-inner,binding,binding-5,inner,20,rlens,erase,-1.5625,-1.4375,0.125,0.017296029180564967
starcoder2-3b,binding-5-inner,binding,binding-5,inner,20,logit,erase,-1.5625,-1.5625,0.0,0.009280233481228316
starcoder2-3b,binding-5-inner,binding,binding-5,inner,20,offtarget,erase,-1.5625,-1.4375,0.125,0.013642368701945537
starcoder2-3b,binding-5-inner,binding,binding-5,inner,20,random,erase,-1.5625,-1.5625,0.0,0.0002886419173789101
starcoder2-3b,alias-5,alias,,,12,jlens,erase,-3.53125,-3.375,0.15625,0.009217117223159519
starcoder2-3b,alias-5,alias,,,12,rlens,erase,-3.53125,-3.75,-0.21875,0.04430747944764667
starcoder2-3b,alias-5,alias,,,12,logit,erase,-3.53125,-3.46875,0.0625,0.015170654905997068
starcoder2-3b,alias-5,alias,,,12,offtarget,erase,-3.53125,-3.5,0.03125,0.017778186736329783
starcoder2-3b,alias-5,alias,,,12,random,erase,-3.53125,-3.53125,0.0,0.014261363066077462
starcoder2-3b,alias-5,alias,,,16,jlens,erase,-3.53125,-2.75,0.78125,0.030508876959031307
starcoder2-3b,alias-5,alias,,,16,rlens,erase,-3.53125,-3.09375,0.4375,0.026579835941047437
starcoder2-3b,alias-5,alias,,,16,logit,erase,-3.53125,-3.46875,0.0625,0.0020334744160768335
starcoder2-3b,alias-5,alias,,,16,offtarget,erase,-3.53125,-3.625,-0.09375,0.010868960791537603
starcoder2-3b,alias-5,alias,,,16,random,erase,-3.53125,-3.59375,-0.0625,0.009226293517937934
starcoder2-3b,alias-5,alias,,,20,jlens,erase,-3.53125,-1.9375,1.59375,0.030476246720146184
starcoder2-3b,alias-5,alias,,,20,rlens,erase,-3.53125,-1.5625,1.96875,0.03802848767110982
starcoder2-3b,alias-5,alias,,,20,logit,erase,-3.53125,-3.1875,0.34375,0.011546303802414237
starcoder2-3b,alias-5,alias,,,20,offtarget,erase,-3.53125,-3.25,0.28125,0.004994631836805095
starcoder2-3b,alias-5,alias,,,20,random,erase,-3.53125,-3.5625,-0.03125,0.004669945674459687
starcoder2-3b,call-5,call,,,12,jlens,erase,-3.9375,-3.875,0.0625,0.003276687621905317
starcoder2-3b,call-5,call,,,12,rlens,erase,-3.9375,-3.875,0.0625,0.03465697282322416
starcoder2-3b,call-5,call,,,12,logit,erase,-3.9375,-3.875,0.0625,0.011697737182434718
starcoder2-3b,call-5,call,,,12,offtarget,erase,-3.9375,-3.9375,0.0,0.0029896772135147814
starcoder2-3b,call-5,call,,,12,random,erase,-3.9375,-3.9375,0.0,0.00445667439012585
starcoder2-3b,call-5,call,,,16,jlens,erase,-3.9375,-3.0625,0.875,0.03769304352007782
starcoder2-3b,call-5,call,,,16,rlens,erase,-3.9375,-3.5625,0.375,0.025056452545483436
starcoder2-3b,call-5,call,,,16,logit,erase,-3.9375,-3.625,0.3125,0.018753644909987408
starcoder2-3b,call-5,call,,,16,offtarget,erase,-3.9375,-4.125,-0.1875,0.011112048232204583
starcoder2-3b,call-5,call,,,16,random,erase,-3.9375,-3.9375,0.0,0.002949835152093603
starcoder2-3b,call-5,call,,,20,jlens,erase,-3.9375,-2.9375,1.0,0.019528609592360573
starcoder2-3b,call-5,call,,,20,rlens,erase,-3.9375,-2.75,1.1875,0.026439738188688958
starcoder2-3b,call-5,call,,,20,logit,erase,-3.9375,-3.5,0.4375,0.01251679653708507
starcoder2-3b,call-5,call,,,20,offtarget,erase,-3.9375,-4.4375,-0.5,0.013166646807731755
starcoder2-3b,call-5,call,,,20,random,erase,-3.9375,-3.9375,0.0,0.007391709583598477
starcoder2-3b,arith-5,arith,,,12,jlens,erase,-1.5,-1.46875,0.03125,0.010273624291216163
starcoder2-3b,arith-5,arith,,,12,rlens,erase,-1.5,-1.5,0.0,0.019878532678406433
starcoder2-3b,arith-5,arith,,,12,logit,erase,-1.5,-1.46875,0.03125,0.00776294421250991
starcoder2-3b,arith-5,arith,,,12,offtarget,erase,-1.5,-1.4375,0.0625,0.0048703624619453175
starcoder2-3b,arith-5,arith,,,12,random,erase,-1.5,-1.46875,0.03125,0.006844119038036647
starcoder2-3b,arith-5,arith,,,16,jlens,erase,-1.5,-1.5,0.0,0.009501069616155667
starcoder2-3b,arith-5,arith,,,16,rlens,erase,-1.5,-1.46875,0.03125,0.03631909390728634
starcoder2-3b,arith-5,arith,,,16,logit,erase,-1.5,-1.5,0.0,0.010111835402505546
starcoder2-3b,arith-5,arith,,,16,offtarget,erase,-1.5,-1.5,0.0,0.0005834201551495759
starcoder2-3b,arith-5,arith,,,16,random,erase,-1.5,-1.53125,-0.03125,0.018115758780242134
starcoder2-3b,arith-5,arith,,,20,jlens,erase,-1.5,-1.3125,0.1875,0.02018777792260849
starcoder2-3b,arith-5,arith,,,20,rlens,erase,-1.5,-1.375,0.125,0.03743738591681213
starcoder2-3b,arith-5,arith,,,20,logit,erase,-1.5,-1.53125,-0.03125,0.0010104555982989193
starcoder2-3b,arith-5,arith,,,20,offtarget,erase,-1.5,-1.625,-0.125,0.012477819671440418
starcoder2-3b,arith-5,arith,,,20,random,erase,-1.5,-1.53125,-0.03125,0.014149433036486574
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,12,jlens,erase,2.25,2.0,-0.25,0.04387031139883372
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,12,rlens,erase,2.25,2.0,-0.25,0.06501367623158157
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,12,logit,erase,2.25,2.25,0.0,0.022664393029537128
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,12,offtarget,erase,2.25,2.0,-0.25,0.0348900995893939
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,12,random,erase,2.25,2.0,-0.25,0.005469975800444321
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,16,jlens,erase,2.25,2.0,-0.25,0.020987863685980972
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,16,rlens,erase,2.25,2.25,0.0,0.03872753270043666
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,16,logit,erase,2.25,2.0,-0.25,0.01784319381461447
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,16,offtarget,erase,2.25,2.0,-0.25,0.032776826486746624
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,16,random,erase,2.25,2.25,0.0,0.01117673285115609
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,20,jlens,erase,2.25,2.0,-0.25,0.07304489436124967
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,20,rlens,erase,2.25,2.0,-0.25,0.07273265992990155
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,20,logit,erase,2.25,1.75,-0.5,0.07946463026842242
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,20,offtarget,erase,2.25,2.0,-0.25,0.04836236455254531
starcoder2-3b,binding-5-outer-answer,binding,binding-5,outer,20,random,erase,2.25,2.25,0.0,0.02194846764297971
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,12,jlens,erase,0.75,0.75,0.0,0.046350616247004865
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,12,rlens,erase,0.75,0.75,0.0,0.06531819332724852
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,12,logit,erase,0.75,0.75,0.0,0.019792777709025114
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,12,offtarget,erase,0.75,0.75,0.0,0.052564985492490536
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,12,random,erase,0.75,0.75,0.0,0.0023593086786941435
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,16,jlens,erase,0.75,0.75,0.0,0.01325121630473706
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,16,rlens,erase,0.75,0.75,0.0,0.005165876906704637
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,16,logit,erase,0.75,0.75,0.0,0.0009233290319329293
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,16,offtarget,erase,0.75,0.75,0.0,0.010627288324159337
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,16,random,erase,0.75,0.75,0.0,0.0028679245177301678
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,20,jlens,erase,0.75,0.75,0.0,0.048865445094616725
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,20,rlens,erase,0.75,0.75,0.0,0.058467015471729736
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,20,logit,erase,0.75,0.75,0.0,0.07284228514441608
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,20,offtarget,erase,0.75,0.75,0.0,0.04721274025019785
starcoder2-3b,binding-5-inner-answer,binding,binding-5,inner,20,random,erase,0.75,0.75,0.0,0.007560427060795721
starcoder2-3b,alias-5-answer,alias,,,12,jlens,erase,12.375,12.5,0.125,0.03305551812627665
starcoder2-3b,alias-5-answer,alias,,,12,rlens,erase,12.375,12.5,0.125,0.06650831131311583
starcoder2-3b,alias-5-answer,alias,,,12,logit,erase,12.375,12.375,0.0,0.002185783889979024
starcoder2-3b,alias-5-answer,alias,,,12,offtarget,erase,12.375,12.375,0.0,0.028043194753134756
starcoder2-3b,alias-5-answer,alias,,,12,random,erase,12.375,12.375,0.0,0.00718799566315565
starcoder2-3b,alias-5-answer,alias,,,16,jlens,erase,12.375,12.5,0.125,0.029361587318462296
starcoder2-3b,alias-5-answer,alias,,,16,rlens,erase,12.375,12.375,0.0,0.033806260148556276
starcoder2-3b,alias-5-answer,alias,,,16,logit,erase,12.375,12.375,0.0,0.043233254998500004
starcoder2-3b,alias-5-answer,alias,,,16,offtarget,erase,12.375,12.5,0.125,0.019231494085758603
starcoder2-3b,alias-5-answer,alias,,,16,random,erase,12.375,12.375,0.0,0.006290419184285424
starcoder2-3b,alias-5-answer,alias,,,20,jlens,erase,12.375,12.125,-0.25,0.09268347350441271
starcoder2-3b,alias-5-answer,alias,,,20,rlens,erase,12.375,12.25,-0.125,0.10351642865137238
starcoder2-3b,alias-5-answer,alias,,,20,logit,erase,12.375,12.125,-0.25,0.09403936884343105
starcoder2-3b,alias-5-answer,alias,,,20,offtarget,erase,12.375,12.25,-0.125,0.011376349757057029
starcoder2-3b,alias-5-answer,alias,,,20,random,erase,12.375,12.375,0.0,0.008835443094954517
starcoder2-3b,call-5-answer,call,,,12,jlens,erase,11.375,11.375,0.0,0.051274749261422156
starcoder2-3b,call-5-answer,call,,,12,rlens,erase,11.375,11.5,0.125,0.04239638775118672
starcoder2-3b,call-5-answer,call,,,12,logit,erase,11.375,11.25,-0.125,0.026136428920825294
starcoder2-3b,call-5-answer,call,,,12,offtarget,erase,11.375,11.25,-0.125,0.018779843738746114
starcoder2-3b,call-5-answer,call,,,12,random,erase,11.375,11.5,0.125,0.01897232680765453
starcoder2-3b,call-5-answer,call,,,16,jlens,erase,11.375,11.375,0.0,0.059554668475452405
starcoder2-3b,call-5-answer,call,,,16,rlens,erase,11.375,11.375,0.0,0.07363754197139603
starcoder2-3b,call-5-answer,call,,,16,logit,erase,11.375,11.5,0.125,0.03791945982284833
starcoder2-3b,call-5-answer,call,,,16,offtarget,erase,11.375,11.375,0.0,0.027451307172184178
starcoder2-3b,call-5-answer,call,,,16,random,erase,11.375,11.625,0.25,0.005973464957368183
starcoder2-3b,call-5-answer,call,,,20,jlens,erase,11.375,11.25,-0.125,0.1141378465796695
starcoder2-3b,call-5-answer,call,,,20,rlens,erase,11.375,11.0,-0.375,0.10631088765068748
starcoder2-3b,call-5-answer,call,,,20,logit,erase,11.375,11.0,-0.375,0.10780304016642263
starcoder2-3b,call-5-answer,call,,,20,offtarget,erase,11.375,11.375,0.0,0.014662674880876634
starcoder2-3b,call-5-answer,call,,,20,random,erase,11.375,11.625,0.25,0.0013324994472845852
starcoder2-3b,arith-5-answer,arith,,,12,jlens,erase,4.875,4.75,-0.125,0.05580633837039362
starcoder2-3b,arith-5-answer,arith,,,12,rlens,erase,4.875,4.875,0.0,0.05754308253416953
starcoder2-3b,arith-5-answer,arith,,,12,logit,erase,4.875,5.0,0.125,0.03442994920620317
starcoder2-3b,arith-5-answer,arith,,,12,offtarget,erase,4.875,4.75,-0.125,0.06041679867987543
starcoder2-3b,arith-5-answer,arith,,,12,random,erase,4.875,4.875,0.0,0.024295508927550623
starcoder2-3b,arith-5-answer,arith,,,16,jlens,erase,4.875,4.75,-0.125,0.02307199798765227
starcoder2-3b,arith-5-answer,arith,,,16,rlens,erase,4.875,4.875,0.0,0.0033911696871943005
starcoder2-3b,arith-5-answer,arith,,,16,logit,erase,4.875,4.875,0.0,0.04517161805946889
starcoder2-3b,arith-5-answer,arith,,,16,offtarget,erase,4.875,4.75,-0.125,0.031161376169069006
starcoder2-3b,arith-5-answer,arith,,,16,random,erase,4.875,4.875,0.0,0.021988694203760033
starcoder2-3b,arith-5-answer,arith,,,20,jlens,erase,4.875,4.875,0.0,0.043087256122339816
starcoder2-3b,arith-5-answer,arith,,,20,rlens,erase,4.875,4.75,-0.125,0.0175788188069759
starcoder2-3b,arith-5-answer,arith,,,20,logit,erase,4.875,4.875,0.0,0.06044247940384327
starcoder2-3b,arith-5-answer,arith,,,20,offtarget,erase,4.875,5.0,0.125,0.04095515978752143
starcoder2-3b,arith-5-answer,arith,,,20,random,erase,4.875,4.875,0.0,0.0018090106847815665
starcoder2-3b,binding-6-outer,binding,binding-6,outer,12,jlens,erase,1.3671875,1.3291015625,-0.0380859375,0.020303913017857778
starcoder2-3b,binding-6-outer,binding,binding-6,outer,12,rlens,erase,1.3671875,1.33984375,-0.02734375,0.04007777997721485
starcoder2-3b,binding-6-outer,binding,binding-6,outer,12,logit,erase,1.3671875,1.373046875,0.005859375,0.002418626410389022
starcoder2-3b,binding-6-outer,binding,binding-6,outer,12,offtarget,erase,1.3671875,1.373046875,0.005859375,0.001555269017891912
starcoder2-3b,binding-6-outer,binding,binding-6,outer,12,random,erase,1.3671875,1.34375,-0.0234375,0.036891715006606575
starcoder2-3b,binding-6-outer,binding,binding-6,outer,16,jlens,erase,1.3671875,1.337890625,-0.029296875,0.015105802649783522
starcoder2-3b,binding-6-outer,binding,binding-6,outer,16,rlens,erase,1.3671875,1.39453125,0.02734375,0.009015340447035664
starcoder2-3b,binding-6-outer,binding,binding-6,outer,16,logit,erase,1.3671875,1.333984375,-0.033203125,0.010198292864379132
starcoder2-3b,binding-6-outer,binding,binding-6,outer,16,offtarget,erase,1.3671875,1.3681640625,0.0009765625,0.0012854072779886
starcoder2-3b,binding-6-outer,binding,binding-6,outer,16,random,erase,1.3671875,1.35546875,-0.01171875,0.02095335380575948
starcoder2-3b,binding-6-outer,binding,binding-6,outer,20,jlens,erase,1.3671875,1.4140625,0.046875,0.005824740870180199
starcoder2-3b,binding-6-outer,binding,binding-6,outer,20,rlens,erase,1.3671875,1.44140625,0.07421875,0.013600129629346943
starcoder2-3b,binding-6-outer,binding,binding-6,outer,20,logit,erase,1.3671875,1.36328125,-0.00390625,0.0002859638635854725
starcoder2-3b,binding-6-outer,binding,binding-6,outer,20,offtarget,erase,1.3671875,1.03125,-0.3359375,0.026135624449487874
starcoder2-3b,binding-6-outer,binding,binding-6,outer,20,random,erase,1.3671875,1.3515625,-0.015625,0.0002782823843229711
starcoder2-3b,binding-6-inner,binding,binding-6,inner,12,jlens,erase,-1.1875,-1.3125,-0.125,0.018891022750047802
starcoder2-3b,binding-6-inner,binding,binding-6,inner,12,rlens,erase,-1.1875,-1.25,-0.0625,0.032368076076750844
starcoder2-3b,binding-6-inner,binding,binding-6,inner,12,logit,erase,-1.1875,-1.3125,-0.125,0.00931815307521539
starcoder2-3b,binding-6-inner,binding,binding-6,inner,12,offtarget,erase,-1.1875,-1.1875,0.0,0.030395830694400064
starcoder2-3b,binding-6-inner,binding,binding-6,inner,12,random,erase,-1.1875,-1.3125,-0.125,0.025351394515284117
starcoder2-3b,binding-6-inner,binding,binding-6,inner,16,jlens,erase,-1.1875,-1.1875,0.0,0.0044667291701878786
starcoder2-3b,binding-6-inner,binding,binding-6,inner,16,rlens,erase,-1.1875,-1.25,-0.0625,0.00913908781169899
starcoder2-3b,binding-6-inner,binding,binding-6,inner,16,logit,erase,-1.1875,-1.3125,-0.125,0.015833184244233633
starcoder2-3b,binding-6-inner,binding,binding-6,inner,16,offtarget,erase,-1.1875,-1.1875,0.0,0.018375150434122075
starcoder2-3b,binding-6-inner,binding,binding-6,inner,16,random,erase,-1.1875,-1.25,-0.0625,0.006351258695143405
starcoder2-3b,binding-6-inner,binding,binding-6,inner,20,jlens,erase,-1.1875,-1.125,0.0625,0.016441408559025105
starcoder2-3b,binding-6-inner,binding,binding-6,inner,20,rlens,erase,-1.1875,-1.125,0.0625,0.016802606823139967
starcoder2-3b,binding-6-inner,binding,binding-6,inner,20,logit,erase,-1.1875,-1.1875,0.0,0.0032562946114906995
starcoder2-3b,binding-6-inner,binding,binding-6,inner,20,offtarget,erase,-1.1875,-1.25,-0.0625,0.0010065411304082058
starcoder2-3b,binding-6-inner,binding,binding-6,inner,20,random,erase,-1.1875,-1.1875,0.0,0.01465552438450584
starcoder2-3b,alias-6,alias,,,12,jlens,erase,-0.4375,-0.5625,-0.125,0.005920050279605657
starcoder2-3b,alias-6,alias,,,12,rlens,erase,-0.4375,-0.3125,0.125,0.03584409482464473
starcoder2-3b,alias-6,alias,,,12,logit,erase,-0.4375,-0.5,-0.0625,0.003496172330873145
starcoder2-3b,alias-6,alias,,,12,offtarget,erase,-0.4375,-0.4375,0.0,0.008174300122829947
starcoder2-3b,alias-6,alias,,,12,random,erase,-0.4375,-0.5,-0.0625,0.0018261474767463978
starcoder2-3b,alias-6,alias,,,16,jlens,erase,-0.4375,-0.375,0.0625,0.006478283309920627
starcoder2-3b,alias-6,alias,,,16,rlens,erase,-0.4375,-0.1875,0.25,0.015683711678828115
starcoder2-3b,alias-6,alias,,,16,logit,erase,-0.4375,-0.75,-0.3125,0.01599346568914506
starcoder2-3b,alias-6,alias,,,16,offtarget,erase,-0.4375,-0.5625,-0.125,0.012180693454750422
starcoder2-3b,alias-6,alias,,,16,random,erase,-0.4375,-0.5,-0.0625,0.006817169981593336
starcoder2-3b,alias-6,alias,,,20,jlens,erase,-0.4375,0.875,1.3125,0.02897462906707648
starcoder2-3b,alias-6,alias,,,20,rlens,erase,-0.4375,1.0,1.4375,0.03615592205443864
starcoder2-3b,alias-6,alias,,,20,logit,erase,-0.4375,-0.4375,0.0,0.0012593946727904697
starcoder2-3b,alias-6,alias,,,20,offtarget,erase,-0.4375,-0.5,-0.0625,0.0022072904847616503
starcoder2-3b,alias-6,alias,,,20,random,erase,-0.4375,-0.5625,-0.125,0.01461538159028755
starcoder2-3b,arith-6,arith,,,12,jlens,erase,-2.03125,-2.0625,-0.03125,0.014462872981750172
starcoder2-3b,arith-6,arith,,,12,rlens,erase,-2.03125,-2.0625,-0.03125,0.06738444774004958
starcoder2-3b,arith-6,arith,,,12,logit,erase,-2.03125,-2.03125,0.0,0.003256854741036153
starcoder2-3b,arith-6,arith,,,12,offtarget,erase,-2.03125,-2.03125,0.0,0.0073240751306946515
starcoder2-3b,arith-6,arith,,,12,random,erase,-2.03125,-2.03125,0.0,0.009277477022803076
starcoder2-3b,arith-6,arith,,,16,jlens,erase,-2.03125,-2.03125,0.0,0.017631660594631622
starcoder2-3b,arith-6,arith,,,16,rlens,erase,-2.03125,-2.03125,0.0,0.04352540608602623
starcoder2-3b,arith-6,arith,,,16,logit,erase,-2.03125,-2.0625,-0.03125,0.009281338891005943
starcoder2-3b,arith-6,arith,,,16,offtarget,erase,-2.03125,-2.09375,-0.0625,0.008454924405958847
starcoder2-3b,arith-6,arith,,,16,random,erase,-2.03125,-2.03125,0.0,0.013734517518952738
starcoder2-3b,arith-6,arith,,,20,jlens,erase,-2.03125,-1.84375,0.1875,0.029165405008307523
starcoder2-3b,arith-6,arith,,,20,rlens,erase,-2.03125,-1.8125,0.21875,0.04078044025552162
starcoder2-3b,arith-6,arith,,,20,logit,erase,-2.03125,-2.0,0.03125,0.0002752791890661304
starcoder2-3b,arith-6,arith,,,20,offtarget,erase,-2.03125,-2.1875,-0.15625,0.02241606813456202
starcoder2-3b,arith-6,arith,,,20,random,erase,-2.03125,-2.0625,-0.03125,0.018080881107721252
starcoder2-3b,binding-6-outer-answer,binding,binding-6,outer,12,jlens,erase,0.25,0.25,0.0,0.05120318409149094
starcoder2-3b,binding-6-outer-answer,binding,binding-6,outer,12,rlens,erase,0.25,0.25,0.0,0.031074336368291156
starcoder2-3b,binding-6-outer-answer,binding,binding-6,outer,12,logit,erase,0.25,0.5,0.25,0.021369895800245786
starcoder2-3b,binding-6-outer-answer,binding,binding-6,outer,12,offtarget,erase,0.25,0.5,0.25,0.033349886326348846
