model,program_id,base_id,member,condition,condition_kind,condition_order,layer,target_token,target,score,rho,n_tokens,frac_source_expr,frac_trusted_expr,frac_sink_arg,frac_sink_call,frac_taint_chain,frac_trust_chain,frac_signature,frac_other,ntok_source_expr,ntok_trusted_expr,ntok_sink_arg,ntok_sink_call,ntok_taint_chain,ntok_trust_chain,ntok_signature,ntok_other
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_unsafe,dynamic_exec_branch_merge_15,unsafe,clean_heldout,clean,-1,15,5723, safe,-321.9813232421875,1.0000000800550002,93,0.007740099850990702,0.01605402515031845,0.006761162282819769,0.02333083481838713,0.023740202985063318,0.03674689822316852,0.07015273103383629,0.8154741257104161,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_unsafe,dynamic_exec_branch_merge_15,unsafe,clean_heldout,clean,-1,19,24281, vulnerable,-327.94012451171875,1.0000000065886063,93,-0.006214067349723157,0.010751514671880036,0.012779393476509552,-0.012084490533728919,0.02498927075452209,0.03923343914145539,0.047301028916892536,0.8832439175107987,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_unsafe,dynamic_exec_branch_merge_15,unsafe,clean_heldout,clean,-1,19,5723, safe,-321.9813232421875,1.0000000194721343,93,-0.008116504445018387,0.009485359551096403,0.011663666930267269,-0.013835498129789504,0.02501320939378418,0.036731381975003946,0.046027539023180866,0.8930308651736096,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_unsafe,dynamic_exec_branch_merge_15,unsafe,clean_heldout,clean,-1,23,24281, vulnerable,-327.94012451171875,1.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_unsafe,dynamic_exec_branch_merge_15,unsafe,clean_heldout,clean,-1,23,5723, safe,-321.9813232421875,1.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,0,24281, vulnerable,-355.06280517578125,0.9999998941994858,93,0.03782809682055134,0.022778992500392194,0.003976952693975168,0.02730879940236201,0.051146846467754255,0.0234063297877728,0.26025263303460905,0.573301243492069,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,0,5723, safe,-349.35284423828125,0.9999998938244926,93,0.036410007329515055,0.01942953039829606,0.005963484473005038,0.02695393316654574,0.049914370478027686,0.022105060509364727,0.25616487980056113,0.5830586276691772,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,3,24281, vulnerable,-355.06280517578125,0.9999999568677198,93,0.04168309639676509,0.024022350532963713,0.004509837527046254,0.029107268727559584,0.05326137470569714,0.03446261454735036,0.21830875385635282,0.594644660573985,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,3,5723, safe,-349.35284423828125,1.0000000425896332,93,0.042211232146384864,0.01989667540722695,0.007815590851448784,0.02762263092685677,0.05160302978771675,0.03280477128039826,0.21522289694672958,0.6028232152428712,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,7,24281, vulnerable,-355.06280517578125,0.9999999857939412,93,0.03470716131454648,0.020631196652602466,0.005618900713247993,0.02334222766514868,0.04321883652157054,0.045147244783985796,0.1677806421415064,0.6595537760013329,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,7,5723, safe,-349.35284423828125,1.00000006798986,93,0.03716350704212388,0.015773715491684322,0.007323964449156303,0.019655375939422293,0.04246457234539852,0.04314390535770005,0.16734772771902987,0.6671272996453446,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,11,24281, vulnerable,-355.06280517578125,0.9999999894503752,93,0.018808289375853843,0.023067397798486048,0.007250409776429091,0.029668573987696116,0.02185826794244909,0.03118987853254228,0.1209664375259246,0.7471907345109943,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,11,5723, safe,-349.35284423828125,1.0000000915559815,93,0.019703715898081127,0.022486288696511526,0.007500964660947532,0.024307220828455305,0.02156368195125079,0.03013668199623432,0.12115963788984828,0.7531418996346526,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,15,24281, vulnerable,-355.06280517578125,0.999999968807524,93,0.012464004667399293,0.017664323461395924,0.009675850766603482,0.03306038352907828,0.021768411389453738,0.0335498251853529,0.07350253230681193,0.7983146375014283,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,15,5723, safe,-349.35284423828125,1.0000001335058102,93,0.011001566107096664,0.016827838725325162,0.0100878073634403,0.02986816112025374,0.020846144737140013,0.03270618003333277,0.0733229770268757,0.8053394583923459,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,19,24281, vulnerable,-355.06280517578125,0.9999999679786623,93,-0.0028252258805809803,0.011603381484888457,0.013132109062639615,0.0013097225697220518,0.023444716279143272,0.033561129556916196,0.05019884272028376,0.8695752921856499,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,19,5723, safe,-349.35284423828125,1.0000000572731396,93,-0.0045355974559069985,0.010566452735614138,0.012087753917438895,-0.00023171592596225865,0.02331988334322697,0.032113053492841215,0.04921866250890799,0.8774615646569796,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,23,24281, vulnerable,-355.06280517578125,1.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_15_safe,dynamic_exec_branch_merge_15,safe,clean_heldout,clean,-1,23,5723, safe,-349.35284423828125,1.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,0,24281, vulnerable,-78.97067260742188,0.9999997772486898,94,-0.04105488649871811,-0.008946709857367667,-0.012225082125549375,-0.2726624031818081,0.013072841723100068,0.16352193266800277,0.19072381621730555,0.9675702683037246,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,0,5723, safe,-78.18286895751953,1.0000002761940756,94,-0.06773048614072089,-0.018997761690620275,-0.003716504550980792,-0.2823039762234224,0.0019690672088838717,0.1786873306613217,0.17506123089000966,1.0170313760396048,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,3,24281, vulnerable,-78.97067260742188,0.9999999061255597,94,-0.04533352262898803,-0.02423292530465994,-0.058220709767725226,-0.36424491084978194,0.07603155695866444,0.23134585125679125,0.16624930121942227,1.0184052652418367,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,3,5723, safe,-78.18286895751953,1.0000002877011693,94,-0.07682370073732614,-0.02884828893527109,-0.046040716735028304,-0.37939650537175346,0.05875977291997334,0.2559043728351607,0.1534346061017059,1.063010747623708,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,7,24281, vulnerable,-78.97067260742188,1.0000001585959137,94,-0.13793093890195393,0.020455807003515847,-0.07415543088805127,-0.49467571798976007,0.1409583423825149,0.15063516876618951,0.08866114716104309,1.3060517810624157,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,7,5723, safe,-78.18286895751953,1.0000005329952435,94,-0.1370155613569563,0.010490830164192343,-0.07742237103912775,-0.5070121246859626,0.12674713058155898,0.1622692078182323,0.0799545514870089,1.3419888700262979,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,11,24281, vulnerable,-78.97067260742188,1.0000003529961996,94,-0.18042350641625515,-0.007394983284394491,-0.06406822507662177,-0.43279822157497494,0.0494321244706591,0.0380330511876616,-0.012703441743494526,1.60992355543362,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,11,5723, safe,-78.18286895751953,1.0000008091654948,94,-0.1794549745592498,-0.011960721168542396,-0.07195024867444377,-0.4464767735520125,0.03988999126836957,0.04934126790985997,-0.01935877910502816,1.6399710470465418,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,15,24281, vulnerable,-78.97067260742188,1.0000003884231867,94,-0.22139493679211086,-0.037398839336948035,-0.012868476123027987,-0.46119163537533747,0.04932822320228789,0.03774011330772882,-0.08248121330733996,1.7282671528479345,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,15,5723, safe,-78.18286895751953,1.0000008733002703,94,-0.23058492409431097,-0.04276359533734046,-0.017114685206929242,-0.4669906129102613,0.041663245287639726,0.05147499605623545,-0.08861023566772075,1.7529266851729575,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,19,24281, vulnerable,-78.97067260742188,1.0000002227513103,94,-0.31375275846316253,-0.08660866781204629,0.03371121913464254,-0.5097059140630223,0.0552434797225231,0.08281726267019869,-0.11845975585420859,1.8567553574163855,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,19,5723, safe,-78.18286895751953,1.0000005021667149,94,-0.3230031821598089,-0.09143067215081956,0.027205636666468247,-0.5184654401957876,0.049995317113129586,0.09318025600665913,-0.12760877471374965,1.8901273616006233,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,23,24281, vulnerable,-78.97067260742188,1.0000000966104794,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000966104794,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18,unsafe,clean_heldout,clean,-1,23,5723, safe,-78.18286895751953,0.9999999024160326,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999024160326,10,12,3,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,0,24281, vulnerable,-270.3499755859375,0.9999999195276593,95,0.027042069171089145,0.01719553865770252,0.009026476023143947,-0.0075066754518416535,0.050735197636109064,0.04732816179768645,0.2362074455912791,0.6199717061024907,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,0,5723, safe,-269.78057861328125,1.0000001746787057,95,0.02430857904219107,0.011431469451467701,0.011556825049258456,-0.008661368140756909,0.04911076564023586,0.04952385669685756,0.23004379252869997,0.6326862544107519,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,3,24281, vulnerable,-270.3499755859375,1.0000000090531382,95,0.02614501317834453,0.010821477393352005,-0.002257063794601978,-0.01756319660914796,0.0650068288299183,0.06707980922391765,0.20262576370852894,0.6481413771228268,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,3,5723, safe,-269.78057861328125,1.000000130794996,95,0.025747845466171745,0.004578027791921706,0.001546678279465355,-0.020444275516619023,0.0626330409361118,0.07190487792956045,0.19717343971467743,0.6568604961937066,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,7,24281, vulnerable,-270.3499755859375,0.9999999885216678,95,0.017560263888391894,0.02040338322654761,0.002222304207981857,-0.035687376487964884,0.07326156667270914,0.05936517615711975,0.1453965371110603,0.7174781337458223,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,7,5723, safe,-269.78057861328125,1.0000001231450353,95,0.020634867300434408,0.014796077654261738,0.0024161975029538445,-0.03730587194590149,0.07127678345693578,0.061879708045419375,0.1417248913553133,0.7245774697756184,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,11,24281, vulnerable,-270.3499755859375,1.000000018602339,95,0.005325130622218382,0.022824623893400807,0.008600283207609404,-0.011341988422099969,0.03331327124074003,0.03531774208622567,0.09597261518397242,0.8099883407902724,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,11,5723, safe,-269.78057861328125,1.0000001153431801,95,0.006548720830020449,0.021151137160638246,0.007867103817715044,-0.014251648343937391,0.03236319654256508,0.03806233148876449,0.09319183942446807,0.8150674344229462,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,15,24281, vulnerable,-270.3499755859375,1.0000000246928826,95,-0.0016657275155006375,0.014724355519599702,0.006548690046809804,0.006724977827202425,0.03215720399585095,0.03730181322090342,0.04816921659247702,0.8560394950055399,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,15,5723, safe,-269.78057861328125,1.0000001116148598,95,-0.003853081834116319,0.013083194809575562,0.0061664063662131225,0.006366779163324914,0.030038368844646085,0.04018691206157959,0.04563922103944268,0.8623723111641942,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,19,24281, vulnerable,-270.3499755859375,1.0000000408700278,95,-0.017391996113756525,0.005022325688408643,0.014094710410268153,-0.02003069397625171,0.033620928849607,0.040142101324397106,0.024000533881287683,0.9205421308060675,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,19,5723, safe,-269.78057861328125,1.0000000997670868,95,-0.01980580708970034,0.0035390400936241182,0.013266704580129681,-0.02161925038011854,0.031024614427398595,0.04203408199888266,0.02103044433817449,0.9305302717986961,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,23,24281, vulnerable,-270.3499755859375,1.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_18_safe,dynamic_exec_branch_merge_18,safe,clean_heldout,clean,-1,23,5723, safe,-269.78057861328125,1.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,12,4,4,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,0,24281, vulnerable,-297.68218994140625,1.0000000011513175,93,0.0431247297907942,0.015846385410753235,0.004707009725368934,0.00843496910384491,0.03751310794968898,0.05380171948363952,0.2427244069934107,0.5938476726938171,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,0,5723, safe,-291.03076171875,1.0000003379543587,93,0.035854181329907496,0.013573898419137977,0.0069168346750145444,0.00820428722916153,0.037042879427032216,0.05431090942709067,0.23645417570365992,0.6076431717433545,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,3,24281, vulnerable,-297.68218994140625,1.0000000723578004,93,0.05304670560615924,0.015400690968689288,0.00642393954249727,0.003986147828683322,0.03395840097740647,0.06149235873594872,0.20905678946532094,0.6166350392330953,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,3,5723, safe,-291.03076171875,1.0000003909093311,93,0.045203230234292166,0.014229655753620748,0.009584972484423263,0.00207831019642854,0.03429621823853069,0.061386521874753575,0.20508917178869998,0.6281323103385823,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,7,24281, vulnerable,-297.68218994140625,1.0000000718947706,93,0.02542914258894738,0.017957084100477853,0.011802206500943158,-0.00499253065267647,0.04413678896034309,0.05970171852053742,0.15891368450745558,0.6870519773687425,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,7,5723, safe,-291.03076171875,1.0000003743841028,93,0.026657011945788976,0.01409718102426916,0.011740574668030584,-0.00906898056424498,0.04258897255409638,0.056347850333750074,0.1576386045645067,0.6999991598579061,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,11,24281, vulnerable,-297.68218994140625,1.000000039958225,93,0.015395343787302687,0.016880099485443185,0.0038097393609455173,0.004474632411360969,0.01800307678082183,0.035526667426069004,0.10892053915136168,0.7969899415549202,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,11,5723, safe,-291.03076171875,1.0000003819618992,93,0.01600395878788643,0.01599444617014762,0.00297398770732982,-0.0012985655973640643,0.019052007141048252,0.033492579362597516,0.10794657964518625,0.8058353887450675,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,15,24281, vulnerable,-297.68218994140625,1.000000092693571,93,0.005569488101624449,0.010239041552529393,0.005815246177505843,0.0028833855157133405,0.02153357052041792,0.04025332413387287,0.06218674393481949,0.8515192927570878,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,15,5723, safe,-291.03076171875,1.000000366051087,93,0.0035616625861175193,0.008796696937861958,0.004611162042026822,-0.0020908680386905205,0.022367057870118775,0.038657272320101896,0.0608581815257407,0.8632392008078097,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,19,24281, vulnerable,-297.68218994140625,1.0000001196619315,93,-0.009679232626979707,-0.001728551128126938,0.01584901053974084,-0.04361891039153925,0.023646915738618015,0.043129948963197565,0.0392668402306127,0.9331340983364081,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,19,5723, safe,-291.03076171875,1.0000004195052723,93,-0.011925748823994813,-0.0033531685937723803,0.014628678498305353,-0.04621664432617599,0.023849646720019074,0.04119303565235727,0.03710798928728643,0.9447166310912474,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,23,24281, vulnerable,-297.68218994140625,1.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19,unsafe,clean_heldout,clean,-1,23,5723, safe,-291.03076171875,1.0000001048603178,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000001048603178,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,0,24281, vulnerable,-364.0543518066406,1.00000004998716,93,0.04009676550807577,0.020633932396654512,0.00506940461152826,0.03631254729413623,0.04621928149303668,0.030720659000080412,0.24973373995951825,0.5712137197241297,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,0,5723, safe,-358.76837158203125,0.9999999775819097,93,0.039778343287065664,0.017008606000548716,0.006886908366631233,0.03539516076177161,0.043990356974686784,0.03065383475872454,0.24498680430210107,0.5812999631303801,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,3,24281, vulnerable,-364.0543518066406,1.0000000794882822,93,0.04703208268027747,0.02107544457514607,0.004712734590730051,0.04125005223468906,0.048220742674800005,0.0350671061018379,0.21340711562624667,0.5892348010045549,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,3,5723, safe,-358.76837158203125,1.0000000696632552,93,0.04887377666331529,0.0166796089995108,0.007203727007484909,0.038904283232174694,0.046057628328138304,0.03439788091432808,0.2103060603764575,0.5975771041418456,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,7,24281, vulnerable,-364.0543518066406,1.0000000973137955,93,0.03480992518265559,0.01873401611392612,0.0057333978609439016,0.04025814391194378,0.05094051813732875,0.04462843970863145,0.16288797197420843,0.6420076844241575,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,7,5723, safe,-358.76837158203125,1.0000001142813812,93,0.0381178143215177,0.014413850324975892,0.006041008340563964,0.036342633863445786,0.05004253643967107,0.04203317237938348,0.16212235660067156,0.6508867420111517,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,11,24281, vulnerable,-364.0543518066406,1.0000001367816513,93,0.02341196484983106,0.019881135642705255,0.007069211786217428,0.051384478468955476,0.01853259708423399,0.03379712791648746,0.11847432409360188,0.7274492969396189,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,11,5723, safe,-358.76837158203125,1.0000000832864764,93,0.02486207408972746,0.01910754047161954,0.006570874140883788,0.045802111524318984,0.020407746534768224,0.03208829012795419,0.11811250010313776,0.7330489462940665,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,15,24281, vulnerable,-364.0543518066406,1.000000179186317,93,0.017721202117152765,0.015052550073354374,0.010356274673424742,0.051177494584148164,0.02006826741090507,0.03684335195084357,0.07329396056761933,0.7754870778088687,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,15,5723, safe,-358.76837158203125,1.0000001161763796,93,0.016843848752279678,0.014026398210565047,0.009794087065605053,0.04719104444316331,0.020859785094676366,0.03502904915333688,0.07268353658098309,0.7835723668757701,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,19,24281, vulnerable,-364.0543518066406,1.0000000877563733,93,0.0058467570333642065,0.006397484453834038,0.014722841561007644,0.016461585763533466,0.02029459836293079,0.03642273201073197,0.05087690215475584,0.8489771864162152,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,19,5723, safe,-358.76837158203125,1.0000000501317925,93,0.004386831077279616,0.005289646055496394,0.013488100737003239,0.015587025769424645,0.02032012097944054,0.0351168409285764,0.04949842037620909,0.8563130642083625,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,23,24281, vulnerable,-364.0543518066406,1.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_branch_merge_19_safe,dynamic_exec_branch_merge_19,safe,clean_heldout,clean,-1,23,5723, safe,-358.76837158203125,1.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,12,3,3,11,11,5,38
deepseek-coder-1.3b,dynamic_exec_helper_02_unsafe,dynamic_exec_helper_02,unsafe,clean_heldout,clean,-1,0,24281, vulnerable,-304.67596435546875,1.0000000207859965,81,0.04603640506484019,0.001322763198910927,0.006823257357462552,0.002896518527419208,0.007115841776833977,0.06397843965017781,0.08896465944423777,0.7828621357661139,8,6,3,4,10,10,5,35
deepseek-coder-1.3b,dynamic_exec_helper_02_unsafe,dynamic_exec_helper_02,unsafe,clean_heldout,clean,-1,0,5723, safe,-296.84112548828125,1.0000000083832519,81,0.03859065067664549,-0.0007597200020381641,0.00664845786879208,0.001757010518971121,0.006133532736793314,0.06392302076061823,0.09013423258873084,0.7935728232347391,8,6,3,4,10,10,5,35
