example_id,layer,lens,comparison,stratum,positive_name,negative_name,distance_gap,margin,correct
synthetic_control_799760,-1,clens,control_dep,indent_matched,h,s,-15,-0.06507289409637451,False
synthetic_control_799760,-1,logit,control_dep,indent_matched,h,s,-15,-0.24687552452087402,False
synthetic_control_799760,-1,random,control_dep,indent_matched,h,s,-15,1.107109546661377,True
synthetic_control_799760,-1,clens,control_dep,indent_matched,h,n,-22,-0.04881632328033447,False
synthetic_control_799760,-1,logit,control_dep,indent_matched,h,n,-22,-0.5997681617736816,False
synthetic_control_799760,-1,random,control_dep,indent_matched,h,n,-22,0.5231191515922546,True
synthetic_control_799760,-1,clens,guard_var,present_in_program,a,w,0,0.047395944595336914,True
synthetic_control_799760,-1,logit,guard_var,present_in_program,a,w,0,0.5132572650909424,True
synthetic_control_799760,-1,random,guard_var,present_in_program,a,w,0,-0.560614824295044,False
synthetic_control_799760,-1,clens,next_ident,present_in_program,b,j,0,0.08215439319610596,True
synthetic_control_799760,-1,logit,next_ident,present_in_program,b,j,0,0.3661307692527771,True
synthetic_control_799760,-1,random,next_ident,present_in_program,b,j,0,1.475164771080017,True
synthetic_control_799760,-1,clens,control_dep,indent_matched,s,e,-28,-0.07365620136260986,False
synthetic_control_799760,-1,logit,control_dep,indent_matched,s,e,-28,-0.8077557682991028,False
synthetic_control_799760,-1,random,control_dep,indent_matched,s,e,-28,0.2085922360420227,True
synthetic_control_799760,-1,clens,control_dep,indent_matched,s,j,-21,0.03657710552215576,True
synthetic_control_799760,-1,logit,control_dep,indent_matched,s,j,-21,-0.018173038959503174,False
synthetic_control_799760,-1,random,control_dep,indent_matched,s,j,-21,0.16037073731422424,True
synthetic_control_799760,-1,clens,control_dep,indent_matched,s,b,-6,-0.045577287673950195,False
synthetic_control_799760,-1,logit,control_dep,indent_matched,s,b,-6,-0.3843038082122803,False
synthetic_control_799760,-1,random,control_dep,indent_matched,s,b,-6,-1.3147940635681152,False
synthetic_control_799760,-1,clens,control_dep,indent_matched,s,h,1,0.06507289409637451,True
synthetic_control_799760,-1,logit,control_dep,indent_matched,s,h,1,0.24687552452087402,True
synthetic_control_799760,-1,random,control_dep,indent_matched,s,h,1,-1.107109546661377,False
synthetic_control_799760,-1,clens,control_dep,indent_matched,n,j,-14,0.020320534706115723,True
synthetic_control_799760,-1,logit,control_dep,indent_matched,n,j,-14,0.33471959829330444,True
synthetic_control_799760,-1,random,control_dep,indent_matched,n,j,-14,0.744361162185669,True
synthetic_control_799760,-1,clens,control_dep,indent_matched,n,h,8,0.04881632328033447,True
synthetic_control_799760,-1,logit,control_dep,indent_matched,n,h,8,0.5997681617736816,True
synthetic_control_799760,-1,random,control_dep,indent_matched,n,h,8,-0.5231191515922546,False
synthetic_control_799760,-1,clens,control_dep,indent_matched,n,e,-21,-0.0899127721786499,False
synthetic_control_799760,-1,logit,control_dep,indent_matched,n,e,-21,-0.45486313104629517,False
synthetic_control_799760,-1,random,control_dep,indent_matched,n,e,-21,0.7925826907157898,True
synthetic_control_799760,-1,clens,control_dep,indent_matched,n,b,1,-0.061833858489990234,False
synthetic_control_799760,-1,logit,control_dep,indent_matched,n,b,1,-0.031411170959472656,False
synthetic_control_799760,-1,random,control_dep,indent_matched,n,b,1,-0.7308035492897034,False
synthetic_control_799760,-1,clens,guard_var,present_in_program,l,e,0,-0.13983261585235596,False
synthetic_control_799760,-1,logit,guard_var,present_in_program,l,e,0,-0.4399239122867584,False
synthetic_control_799760,-1,random,guard_var,present_in_program,l,e,0,0.42307135462760925,True
synthetic_control_799760,-1,clens,next_ident,present_in_program,s,j,0,0.03657710552215576,True
synthetic_control_799760,-1,logit,next_ident,present_in_program,s,j,0,-0.018173038959503174,False
synthetic_control_799760,-1,random,next_ident,present_in_program,s,j,0,0.16037073731422424,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,t,b,-58,-0.14936912059783936,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,t,b,-58,-0.19608914852142334,False
synthetic_control_545178,-1,random,control_dep,indent_matched,t,b,-58,-2.7525343894958496,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,t,m,-43,-0.1530592441558838,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,t,m,-43,0.06695213913917542,True
synthetic_control_545178,-1,random,control_dep,indent_matched,t,m,-43,-2.2844035625457764,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,t,i,-36,-0.1270378828048706,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,t,i,-36,-0.4180384874343872,False
synthetic_control_545178,-1,random,control_dep,indent_matched,t,i,-36,-1.3924461603164673,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,t,o,-72,-0.20039772987365723,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,t,o,-72,0.17166662216186523,True
synthetic_control_545178,-1,random,control_dep,indent_matched,t,o,-72,-0.6278164982795715,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,n,z,-58,0.06128418445587158,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,n,z,-58,-0.018390923738479614,False
synthetic_control_545178,-1,random,control_dep,indent_matched,n,z,-58,-1.1215896606445312,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,n,o,-65,-0.1128624677658081,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,n,o,-65,0.3363445997238159,True
synthetic_control_545178,-1,random,control_dep,indent_matched,n,o,-65,1.3939143419265747,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,n,m,-36,-0.06552398204803467,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,n,m,-36,0.2316301167011261,True
synthetic_control_545178,-1,random,control_dep,indent_matched,n,m,-36,-0.26267266273498535,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,n,h,-22,0.04881632328033447,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,n,h,-22,0.5997681617736816,True
synthetic_control_545178,-1,random,control_dep,indent_matched,n,h,-22,-0.5231191515922546,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,v,i,-22,-0.028194665908813477,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,v,i,-22,-0.5572198629379272,False
synthetic_control_545178,-1,random,control_dep,indent_matched,v,i,-22,1.450080394744873,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,v,b,-44,-0.05052590370178223,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,v,b,-44,-0.335270494222641,False
synthetic_control_545178,-1,random,control_dep,indent_matched,v,b,-44,0.08999216556549072,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,v,z,-51,0.07259213924407959,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,v,z,-51,-0.32225024700164795,False
synthetic_control_545178,-1,random,control_dep,indent_matched,v,z,-51,-0.30079400539398193,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,v,o,-58,-0.1015545129776001,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,v,o,-58,0.03248527646064758,True
synthetic_control_545178,-1,random,control_dep,indent_matched,v,o,-58,2.214709997177124,True
synthetic_control_545178,-1,clens,guard_var,present_in_program,s,l,0,0.0661764144897461,True
synthetic_control_545178,-1,logit,guard_var,present_in_program,s,l,0,-0.36783185601234436,False
synthetic_control_545178,-1,random,guard_var,present_in_program,s,l,0,-0.21447911858558655,False
synthetic_control_545178,-1,clens,next_ident,present_in_program,t,o,0,-0.20039772987365723,False
synthetic_control_545178,-1,logit,next_ident,present_in_program,t,o,0,0.17166662216186523,True
synthetic_control_545178,-1,random,next_ident,present_in_program,t,o,0,-0.6278164982795715,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,h,o,-43,-0.16167879104614258,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,h,o,-43,-0.2634235620498657,False
synthetic_control_545178,-1,random,control_dep,indent_matched,h,o,-43,1.9170334339141846,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,h,n,-6,-0.04881632328033447,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,h,n,-6,-0.5997681617736816,False
synthetic_control_545178,-1,random,control_dep,indent_matched,h,n,-6,0.5231191515922546,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,h,z,-36,0.01246786117553711,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,h,z,-36,-0.6181590557098389,False
synthetic_control_545178,-1,random,control_dep,indent_matched,h,z,-36,-0.5984705686569214,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,h,t,-13,0.03871893882751465,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,h,t,-13,-0.43509018421173096,False
synthetic_control_545178,-1,random,control_dep,indent_matched,h,t,-13,2.5448498725891113,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,i,v,8,0.028194665908813477,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,i,v,8,0.5572198629379272,True
synthetic_control_545178,-1,random,control_dep,indent_matched,i,v,8,-1.450080394744873,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,i,n,1,0.039502620697021484,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,i,n,1,0.2533605098724365,True
synthetic_control_545178,-1,random,control_dep,indent_matched,i,n,1,-0.629284679889679,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,i,o,-36,-0.07335984706878662,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,i,o,-36,0.5897051095962524,True
synthetic_control_545178,-1,random,control_dep,indent_matched,i,o,-36,0.7646296620368958,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,i,z,-29,0.10078680515289307,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,i,z,-29,0.2349695861339569,True
synthetic_control_545178,-1,random,control_dep,indent_matched,i,z,-29,-1.750874400138855,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,m,o,-29,-0.04733848571777344,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,m,o,-29,0.10471448302268982,True
synthetic_control_545178,-1,random,control_dep,indent_matched,m,o,-29,1.65658700466156,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,m,t,1,0.1530592441558838,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,m,t,1,-0.06695213913917542,False
synthetic_control_545178,-1,random,control_dep,indent_matched,m,t,1,2.2844035625457764,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,m,z,-22,0.12680816650390625,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,m,z,-22,-0.2500210404396057,False
synthetic_control_545178,-1,random,control_dep,indent_matched,m,z,-22,-0.8589170575141907,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,m,n,8,0.06552398204803467,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,m,n,8,-0.2316301167011261,False
synthetic_control_545178,-1,random,control_dep,indent_matched,m,n,8,0.26267266273498535,True
synthetic_control_545178,-1,clens,guard_var,present_in_program,w,v,0,-0.01932239532470703,False
synthetic_control_545178,-1,logit,guard_var,present_in_program,w,v,0,-0.010740071535110474,False
synthetic_control_545178,-1,random,guard_var,present_in_program,w,v,0,-0.7936151027679443,False
synthetic_control_545178,-1,clens,next_ident,present_in_program,h,s,0,-0.06507289409637451,False
synthetic_control_545178,-1,logit,next_ident,present_in_program,h,s,0,-0.24687552452087402,False
synthetic_control_545178,-1,random,next_ident,present_in_program,h,s,0,1.107109546661377,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,b,t,-42,0.14936912059783936,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,b,t,-42,0.19608914852142334,True
synthetic_control_545178,-1,random,control_dep,indent_matched,b,t,-42,2.7525343894958496,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,b,i,-6,0.02233123779296875,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,b,i,-6,-0.22194933891296387,False
synthetic_control_545178,-1,random,control_dep,indent_matched,b,i,-6,1.3600882291793823,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,b,n,-35,0.061833858489990234,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,b,n,-35,0.031411170959472656,True
synthetic_control_545178,-1,random,control_dep,indent_matched,b,n,-35,0.7308035492897034,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,b,h,-13,0.11065018177032471,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,b,h,-13,0.6311793327331543,True
synthetic_control_545178,-1,random,control_dep,indent_matched,b,h,-13,0.20768439769744873,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,z,h,-6,-0.01246786117553711,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,z,h,-6,0.6181590557098389,True
synthetic_control_545178,-1,random,control_dep,indent_matched,z,h,-6,0.5984705686569214,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,z,t,-35,0.02625107765197754,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,z,t,-35,0.1830689013004303,True
synthetic_control_545178,-1,random,control_dep,indent_matched,z,t,-35,3.1433205604553223,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,z,n,-28,-0.06128418445587158,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,z,n,-28,0.018390923738479614,True
synthetic_control_545178,-1,random,control_dep,indent_matched,z,n,-28,1.1215896606445312,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,z,v,-21,-0.07259213924407959,False
synthetic_control_545178,-1,logit,control_dep,indent_matched,z,v,-21,0.32225024700164795,True
synthetic_control_545178,-1,random,control_dep,indent_matched,z,v,-21,0.30079400539398193,True
synthetic_control_545178,-1,clens,control_dep,indent_matched,o,i,8,0.07335984706878662,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,o,i,8,-0.5897051095962524,False
synthetic_control_545178,-1,random,control_dep,indent_matched,o,i,8,-0.7646296620368958,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,o,n,-21,0.1128624677658081,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,o,n,-21,-0.3363445997238159,False
synthetic_control_545178,-1,random,control_dep,indent_matched,o,n,-21,-1.3939143419265747,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,o,m,15,0.04733848571777344,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,o,m,15,-0.10471448302268982,False
synthetic_control_545178,-1,random,control_dep,indent_matched,o,m,15,-1.65658700466156,False
synthetic_control_545178,-1,clens,control_dep,indent_matched,o,h,1,0.16167879104614258,True
synthetic_control_545178,-1,logit,control_dep,indent_matched,o,h,1,0.2634235620498657,True
synthetic_control_545178,-1,random,control_dep,indent_matched,o,h,1,-1.9170334339141846,False
synthetic_control_545178,-1,clens,guard_var,present_in_program,j,t,0,0.0672147274017334,True
synthetic_control_545178,-1,logit,guard_var,present_in_program,j,t,0,-0.17004162073135376,False
