model,lens,basis,arm,layer,site,condition,n_candidates,n,sv1_share,sv1_floor,mean_pairwise_cosine,resultant_length,mean_norm,dropped_zero_norm
starcoder2-3b,rlens,frozen_pool,same_label_safe,15,sink_arg,clean_heldout,196,72,0.24331738585569587,0.013888888888888888,-0.013165024318058709,0.030111661043576113,7.181156846647574,0
starcoder2-3b,rlens,frozen_pool,main,15,last_token,clean_heldout,196,72,0.24022749605788865,0.013888888888888888,0.16150643660010963,0.4161155855483176,1.0306581364158254,0
starcoder2-3b,rlens,frozen_pool,same_label_unsafe,15,last_token,clean_heldout,196,72,0.3011377589306186,0.013888888888888888,-0.0133135152213922,0.027573240671476058,4.182721415698535,0
starcoder2-3b,rlens,frozen_pool,same_label_safe,15,last_token,clean_heldout,196,72,0.30306090775810346,0.013888888888888888,-0.013023968865062775,0.0323389622635811,4.171558710652861,0
starcoder2-3b,rlens,frozen_pool,main,19,sink_arg,clean_heldout,196,72,0.3136913421237111,0.013888888888888888,0.2674628589080935,0.5269126928322218,6.0414255651875886,0
starcoder2-3b,rlens,frozen_pool,same_label_unsafe,19,sink_arg,clean_heldout,196,72,0.20653836244791424,0.013888888888888888,-0.013242384210561458,0.028817124791552302,7.78110720251617,0
starcoder2-3b,rlens,frozen_pool,same_label_safe,19,sink_arg,clean_heldout,196,72,0.2095860083831432,0.013888888888888888,-0.013217909722133672,0.029232879540498375,8.369841827977346,0
starcoder2-3b,rlens,frozen_pool,main,19,last_token,clean_heldout,196,72,0.23079279673157505,0.013888888888888888,0.1598430639935208,0.41413996465801767,1.2643945340992593,0
starcoder2-3b,rlens,frozen_pool,same_label_unsafe,19,last_token,clean_heldout,196,72,0.26856508944975577,0.013888888888888888,-0.0131530665493445,0.030306827933592666,4.63063362411996,0
starcoder2-3b,rlens,frozen_pool,same_label_safe,19,last_token,clean_heldout,196,72,0.26350899511262377,0.013888888888888888,-0.01285846616772963,0.03477085746777596,4.660569712402333,0
starcoder2-3b,rlens,frozen_pool,main,23,sink_arg,clean_heldout,196,72,0.29953247994283516,0.013888888888888888,0.23045003903877764,0.49105827855868267,5.971133102347702,0
starcoder2-3b,rlens,frozen_pool,same_label_unsafe,23,sink_arg,clean_heldout,196,72,0.22851428080353595,0.013888888888888888,-0.01365484810541143,0.020583766701169303,8.334761994761225,0
starcoder2-3b,rlens,frozen_pool,same_label_safe,23,sink_arg,clean_heldout,196,72,0.2588312934511699,0.013888888888888888,-0.013675241755028463,0.020089326696649284,8.94788782646723,0
starcoder2-3b,rlens,frozen_pool,main,23,last_token,clean_heldout,196,72,0.2218214241771427,0.013888888888888888,0.15250409624715822,0.4053083674045848,1.448116540558695,0
starcoder2-3b,rlens,frozen_pool,same_label_unsafe,23,last_token,clean_heldout,196,72,0.26579321135986406,0.013888888888888888,-0.013488701778442684,0.024239022065717857,5.479687059108528,0
starcoder2-3b,rlens,frozen_pool,same_label_safe,23,last_token,clean_heldout,196,72,0.26362934355274004,0.013888888888888888,-0.01354150488709617,0.02314001855137431,5.512738115087763,0
starcoder2-3b,rlens,frozen_pool,main,27,sink_arg,clean_heldout,196,72,0.2759535431993657,0.013888888888888888,0.20295113163527048,0.4626243128144076,4.291021059882688,0
starcoder2-3b,rlens,frozen_pool,same_label_unsafe,27,sink_arg,clean_heldout,196,72,0.23714161245667237,0.013888888888888888,-0.013643257082803454,0.020859565858162926,6.551337692285581,0
starcoder2-3b,rlens,frozen_pool,same_label_safe,27,sink_arg,clean_heldout,196,72,0.2824148863622138,0.013888888888888888,-0.013671400551193903,0.020183381800531357,7.195280109319782,0
starcoder2-3b,rlens,frozen_pool,main,27,last_token,clean_heldout,196,72,0.24604873180914114,0.013888888888888888,0.13264169060545,0.3803791973695268,0.9966100742943094,0
starcoder2-3b,rlens,frozen_pool,same_label_unsafe,27,last_token,clean_heldout,196,72,0.2475668669571095,0.013888888888888888,-0.013682808646845606,0.01990274481138844,4.278631300638839,0
starcoder2-3b,rlens,frozen_pool,same_label_safe,27,last_token,clean_heldout,196,72,0.25230768714404683,0.013888888888888888,-0.013795543137677614,0.01688047739290444,4.398994652802037,0
starcoder2-3b,rlens,frozen_pool,main,29,sink_arg,clean_heldout,196,72,0.24910592360922548,0.013888888888888888,0.17983856168964574,0.43729817376395425,4.121150100443874,0
starcoder2-3b,rlens,frozen_pool,same_label_unsafe,29,sink_arg,clean_heldout,196,72,0.2833951561791477,0.013888888888888888,-0.013549805222283969,0.022962478215630536,6.490853312719068,0
starcoder2-3b,rlens,frozen_pool,same_label_safe,29,sink_arg,clean_heldout,196,72,0.29938909719955686,0.013888888888888888,-0.013686042821312952,0.019822461896790926,7.186943242471456,0
starcoder2-3b,rlens,frozen_pool,main,29,last_token,clean_heldout,196,72,0.2160333482169154,0.013888888888888888,0.12465003042630055,0.369875207188319,0.9800759224415726,0
starcoder2-3b,rlens,frozen_pool,same_label_unsafe,29,last_token,clean_heldout,196,72,0.2313870407500699,0.013888888888888888,-0.013725385105672786,0.01881845189982425,4.555442175628844,0
starcoder2-3b,rlens,frozen_pool,same_label_safe,29,last_token,clean_heldout,196,72,0.23899168272145296,0.013888888888888888,-0.01381856176723915,0.0161941838522098,4.6496310254287705,0
