model,condition,obf_level,obf_name,site,features,layer,condition_kind,condition_order,arm,relative_depth,breakdown,cell,accuracy,ci_lo,ci_hi,n,n_bases,n_pos,n_neg,pos_frac,frac_predicted_unsafe,acc_unsafe,acc_safe,false_negative_rate,false_positive_rate,pairs_same_label,delta_clean,delta_previous,delta_atomic
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,29,cumulative,23,hidden_state,1.0,family,dynamic_exec,0.8333333333333334,0.75,0.9166666666666666,48,24,24,24,0.5,0.375,0.7083333333333334,0.9583333333333334,0.29166666666666663,0.04166666666666663,0.3333333333333333,-0.16666666666666663,0.125,-0.16666666666666663
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,29,cumulative,23,hidden_state,1.0,family,sql_exec,0.8958333333333334,0.8125,0.9791666666666666,48,24,24,24,0.5,0.3958333333333333,0.7916666666666666,1.0,0.20833333333333337,0.0,0.20833333333333334,-0.10416666666666663,0.0,-0.10416666666666663
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,29,cumulative,23,hidden_state,1.0,structure,assign_chain,0.6666666666666666,0.5555555555555556,0.7777777777777778,36,18,18,18,0.5,0.16666666666666666,0.3333333333333333,1.0,0.6666666666666667,0.0,0.6666666666666666,-0.33333333333333337,0.11111111111111105,-0.33333333333333337
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,29,cumulative,23,hidden_state,1.0,structure,branch_merge,0.9722222222222222,0.9166666666666666,1.0,36,18,18,18,0.5,0.4722222222222222,0.9444444444444444,1.0,0.05555555555555558,0.0,0.05555555555555555,-0.02777777777777779,0.11111111111111105,-0.02777777777777779
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,29,cumulative,23,hidden_state,1.0,structure,direct,0.9722222222222222,0.9166666666666666,1.0,36,18,18,18,0.5,0.4722222222222222,0.9444444444444444,1.0,0.05555555555555558,0.0,0.05555555555555555,-0.02777777777777779,-0.02777777777777779,-0.02777777777777779
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,29,cumulative,23,hidden_state,1.0,structure,helper,0.8333333333333334,0.7222222222222222,0.9444444444444444,36,18,18,18,0.5,0.3888888888888889,0.7222222222222222,0.9444444444444444,0.2777777777777778,0.05555555555555558,0.3333333333333333,-0.16666666666666663,0.0,-0.16666666666666663
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,29,cumulative,24,hidden_state,1.0,all,all,0.6458333333333334,0.5833333333333334,0.7083333333333334,144,72,72,72,0.5,0.5763888888888888,0.7222222222222222,0.5694444444444444,0.2777777777777778,0.4305555555555556,0.625,-0.35416666666666663,-0.2152777777777778,0.02777777777777779
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,29,cumulative,24,hidden_state,1.0,family,command_exec,0.625,0.5416666666666666,0.7083333333333334,48,24,24,24,0.5,0.75,0.875,0.375,0.125,0.625,0.75,-0.375,-0.22916666666666663,0.10416666666666663
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,29,cumulative,24,hidden_state,1.0,family,dynamic_exec,0.6666666666666666,0.5416666666666666,0.7921874999999995,48,24,24,24,0.5,0.4583333333333333,0.625,0.7083333333333334,0.375,0.29166666666666663,0.5,-0.33333333333333337,-0.16666666666666674,-0.02083333333333337
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,29,cumulative,24,hidden_state,1.0,family,sql_exec,0.6458333333333334,0.5416666666666666,0.75,48,24,24,24,0.5,0.5208333333333334,0.6666666666666666,0.625,0.33333333333333337,0.375,0.625,-0.35416666666666663,-0.25,0.0
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,29,cumulative,24,hidden_state,1.0,structure,assign_chain,0.6111111111111112,0.4722222222222222,0.7222222222222222,36,18,18,18,0.5,0.6111111111111112,0.7222222222222222,0.5,0.2777777777777778,0.5,0.6666666666666666,-0.38888888888888884,-0.05555555555555547,0.02777777777777779
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,29,cumulative,24,hidden_state,1.0,structure,branch_merge,0.75,0.6111111111111112,0.8888888888888888,36,18,18,18,0.5,0.5833333333333334,0.8333333333333334,0.6666666666666666,0.16666666666666663,0.33333333333333337,0.3888888888888889,-0.25,-0.2222222222222222,0.02777777777777779
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,29,cumulative,24,hidden_state,1.0,structure,direct,0.6944444444444444,0.5555555555555556,0.8333333333333334,36,18,18,18,0.5,0.4722222222222222,0.6666666666666666,0.7222222222222222,0.33333333333333337,0.2777777777777778,0.5,-0.3055555555555556,-0.2777777777777778,0.0
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,29,cumulative,24,hidden_state,1.0,structure,helper,0.5277777777777778,0.5,0.5833333333333334,36,18,18,18,0.5,0.6388888888888888,0.6666666666666666,0.3888888888888889,0.33333333333333337,0.6111111111111112,0.9444444444444444,-0.4722222222222222,-0.3055555555555556,0.05555555555555558
starcoder2-3b,clean_heldout,-1,clean,sink_arg,surface,-1,clean,-1,local_surface,,all,all,0.4513888888888889,0.3680555555555556,0.5347222222222222,144,72,72,72,0.5,0.4236111111111111,0.375,0.5277777777777778,0.625,0.4722222222222222,0.4583333333333333,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,surface,-1,clean,-1,local_surface,,family,command_exec,0.3333333333333333,0.20833333333333334,0.4583333333333333,48,24,24,24,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.5,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,surface,-1,clean,-1,local_surface,,family,dynamic_exec,0.5208333333333334,0.375,0.6458333333333334,48,24,24,24,0.5,0.3958333333333333,0.4166666666666667,0.625,0.5833333333333333,0.375,0.5416666666666666,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,surface,-1,clean,-1,local_surface,,family,sql_exec,0.5,0.3333333333333333,0.6666666666666666,48,24,24,24,0.5,0.375,0.375,0.625,0.625,0.375,0.3333333333333333,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,surface,-1,clean,-1,local_surface,,structure,assign_chain,0.4722222222222222,0.3055555555555556,0.6388888888888888,36,18,18,18,0.5,0.4166666666666667,0.3888888888888889,0.5555555555555556,0.6111111111111112,0.4444444444444444,0.5,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,surface,-1,clean,-1,local_surface,,structure,branch_merge,0.3888888888888889,0.2222222222222222,0.5555555555555556,36,18,18,18,0.5,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,surface,-1,clean,-1,local_surface,,structure,direct,0.4722222222222222,0.3333333333333333,0.6111111111111112,36,18,18,18,0.5,0.4722222222222222,0.4444444444444444,0.5,0.5555555555555556,0.5,0.6111111111111112,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,surface,-1,clean,-1,local_surface,,structure,helper,0.4722222222222222,0.2777777777777778,0.6944444444444444,36,18,18,18,0.5,0.4722222222222222,0.4444444444444444,0.5,0.5555555555555556,0.5,0.2777777777777778,0.0,,
starcoder2-3b,normalize,0,normalize,sink_arg,surface,-1,baseline,0,local_surface,,all,all,0.4583333333333333,0.38177083333333334,0.5416666666666666,144,72,72,72,0.5,0.4861111111111111,0.4444444444444444,0.4722222222222222,0.5555555555555556,0.5277777777777778,0.4444444444444444,0.00694444444444442,,
starcoder2-3b,normalize,0,normalize,sink_arg,surface,-1,baseline,0,local_surface,,family,command_exec,0.3125,0.16666666666666666,0.4583333333333333,48,24,24,24,0.5,0.5625,0.375,0.25,0.625,0.75,0.375,-0.020833333333333315,,
starcoder2-3b,normalize,0,normalize,sink_arg,surface,-1,baseline,0,local_surface,,family,dynamic_exec,0.5208333333333334,0.3958333333333333,0.6458333333333334,48,24,24,24,0.5,0.4375,0.4583333333333333,0.5833333333333334,0.5416666666666667,0.41666666666666663,0.5416666666666666,0.0,,
starcoder2-3b,normalize,0,normalize,sink_arg,surface,-1,baseline,0,local_surface,,family,sql_exec,0.5416666666666666,0.375,0.7083333333333334,48,24,24,24,0.5,0.4583333333333333,0.5,0.5833333333333334,0.5,0.41666666666666663,0.4166666666666667,0.04166666666666663,,
starcoder2-3b,normalize,0,normalize,sink_arg,surface,-1,baseline,0,local_surface,,structure,assign_chain,0.5,0.3055555555555556,0.6666666666666666,36,18,18,18,0.5,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.02777777777777779,,
starcoder2-3b,normalize,0,normalize,sink_arg,surface,-1,baseline,0,local_surface,,structure,branch_merge,0.3611111111111111,0.2222222222222222,0.5,36,18,18,18,0.5,0.3611111111111111,0.2222222222222222,0.5,0.7777777777777778,0.5,0.5,-0.02777777777777779,,
starcoder2-3b,normalize,0,normalize,sink_arg,surface,-1,baseline,0,local_surface,,structure,direct,0.4722222222222222,0.3333333333333333,0.6111111111111112,36,18,18,18,0.5,0.4722222222222222,0.4444444444444444,0.5,0.5555555555555556,0.5,0.6111111111111112,0.0,,
starcoder2-3b,normalize,0,normalize,sink_arg,surface,-1,baseline,0,local_surface,,structure,helper,0.5,0.3055555555555556,0.7222222222222222,36,18,18,18,0.5,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.02777777777777779,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,surface,-1,atomic,11,local_surface,,all,all,0.5208333333333334,0.4722222222222222,0.5625,144,72,72,72,0.5,0.2152777777777778,0.2361111111111111,0.8055555555555556,0.7638888888888888,0.19444444444444442,0.8472222222222222,0.06944444444444448,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,surface,-1,atomic,11,local_surface,,family,command_exec,0.5208333333333334,0.5,0.5625,48,24,24,24,0.5,0.4375,0.4583333333333333,0.5833333333333334,0.5416666666666667,0.41666666666666663,0.9583333333333334,0.18750000000000006,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,surface,-1,atomic,11,local_surface,,family,dynamic_exec,0.5416666666666666,0.4583333333333333,0.625,48,24,24,24,0.5,0.08333333333333333,0.125,0.9583333333333334,0.875,0.04166666666666663,0.8333333333333334,0.02083333333333326,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,surface,-1,atomic,11,local_surface,,family,sql_exec,0.5,0.3958333333333333,0.5833333333333334,48,24,24,24,0.5,0.125,0.125,0.875,0.875,0.125,0.75,0.0,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,surface,-1,atomic,11,local_surface,,structure,assign_chain,0.5277777777777778,0.4444444444444444,0.6388888888888888,36,18,18,18,0.5,0.19444444444444445,0.2222222222222222,0.8333333333333334,0.7777777777777778,0.16666666666666663,0.8333333333333334,0.05555555555555558,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,surface,-1,atomic,11,local_surface,,structure,branch_merge,0.5277777777777778,0.5,0.5833333333333334,36,18,18,18,0.5,0.19444444444444445,0.2222222222222222,0.8333333333333334,0.7777777777777778,0.16666666666666663,0.9444444444444444,0.1388888888888889,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,surface,-1,atomic,11,local_surface,,structure,direct,0.5277777777777778,0.4444444444444444,0.6111111111111112,36,18,18,18,0.5,0.25,0.2777777777777778,0.7777777777777778,0.7222222222222222,0.2222222222222222,0.8333333333333334,0.05555555555555558,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,surface,-1,atomic,11,local_surface,,structure,helper,0.5,0.3888888888888889,0.6111111111111112,36,18,18,18,0.5,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.02777777777777779,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,surface,-1,atomic,12,local_surface,,all,all,0.4722222222222222,0.3958333333333333,0.5486111111111112,144,72,72,72,0.5,0.5138888888888888,0.4861111111111111,0.4583333333333333,0.5138888888888888,0.5416666666666667,0.4722222222222222,0.020833333333333315,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,surface,-1,atomic,12,local_surface,,family,command_exec,0.3125,0.16666666666666666,0.4583333333333333,48,24,24,24,0.5,0.5625,0.375,0.25,0.625,0.75,0.375,-0.020833333333333315,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,surface,-1,atomic,12,local_surface,,family,dynamic_exec,0.5416666666666666,0.4375,0.6458333333333334,48,24,24,24,0.5,0.5,0.5416666666666666,0.5416666666666666,0.45833333333333337,0.45833333333333337,0.6666666666666666,0.02083333333333326,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,surface,-1,atomic,12,local_surface,,family,sql_exec,0.5625,0.3958333333333333,0.7291666666666666,48,24,24,24,0.5,0.4791666666666667,0.5416666666666666,0.5833333333333334,0.45833333333333337,0.41666666666666663,0.375,0.0625,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,surface,-1,atomic,12,local_surface,,structure,assign_chain,0.5,0.3055555555555556,0.6666666666666666,36,18,18,18,0.5,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.02777777777777779,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,surface,-1,atomic,12,local_surface,,structure,branch_merge,0.3888888888888889,0.2222222222222222,0.5555555555555556,36,18,18,18,0.5,0.3888888888888889,0.2777777777777778,0.5,0.7222222222222222,0.5,0.4444444444444444,0.0,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,surface,-1,atomic,12,local_surface,,structure,direct,0.4722222222222222,0.3333333333333333,0.6111111111111112,36,18,18,18,0.5,0.4722222222222222,0.4444444444444444,0.5,0.5555555555555556,0.5,0.6111111111111112,0.0,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,surface,-1,atomic,12,local_surface,,structure,helper,0.5277777777777778,0.3604166666666667,0.6951388888888882,36,18,18,18,0.5,0.6388888888888888,0.6666666666666666,0.3888888888888889,0.33333333333333337,0.6111111111111112,0.3888888888888889,0.05555555555555558,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,surface,-1,atomic,13,local_surface,,all,all,0.4583333333333333,0.38177083333333334,0.5416666666666666,144,72,72,72,0.5,0.4861111111111111,0.4444444444444444,0.4722222222222222,0.5555555555555556,0.5277777777777778,0.4444444444444444,0.00694444444444442,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,surface,-1,atomic,13,local_surface,,family,command_exec,0.3125,0.16666666666666666,0.4583333333333333,48,24,24,24,0.5,0.5625,0.375,0.25,0.625,0.75,0.375,-0.020833333333333315,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,surface,-1,atomic,13,local_surface,,family,dynamic_exec,0.5208333333333334,0.3958333333333333,0.6458333333333334,48,24,24,24,0.5,0.4375,0.4583333333333333,0.5833333333333334,0.5416666666666667,0.41666666666666663,0.5416666666666666,0.0,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,surface,-1,atomic,13,local_surface,,family,sql_exec,0.5416666666666666,0.375,0.7083333333333334,48,24,24,24,0.5,0.4583333333333333,0.5,0.5833333333333334,0.5,0.41666666666666663,0.4166666666666667,0.04166666666666663,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,surface,-1,atomic,13,local_surface,,structure,assign_chain,0.5,0.3055555555555556,0.6666666666666666,36,18,18,18,0.5,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.02777777777777779,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,surface,-1,atomic,13,local_surface,,structure,branch_merge,0.3611111111111111,0.2222222222222222,0.5,36,18,18,18,0.5,0.3611111111111111,0.2222222222222222,0.5,0.7777777777777778,0.5,0.5,-0.02777777777777779,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,surface,-1,atomic,13,local_surface,,structure,direct,0.4722222222222222,0.3333333333333333,0.6111111111111112,36,18,18,18,0.5,0.4722222222222222,0.4444444444444444,0.5,0.5555555555555556,0.5,0.6111111111111112,0.0,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,surface,-1,atomic,13,local_surface,,structure,helper,0.5,0.3055555555555556,0.7222222222222222,36,18,18,18,0.5,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.02777777777777779,,
starcoder2-3b,flatten_only,14,flatten_only,sink_arg,surface,-1,atomic,14,local_surface,,all,all,0.4305555555555556,0.3611111111111111,0.5138888888888888,144,72,72,72,0.5,0.5972222222222222,0.5277777777777778,0.3333333333333333,0.4722222222222222,0.6666666666666667,0.5,-0.020833333333333315,,
starcoder2-3b,flatten_only,14,flatten_only,sink_arg,surface,-1,atomic,14,local_surface,,family,command_exec,0.2708333333333333,0.14583333333333334,0.3963541666666662,48,24,24,24,0.5,0.6458333333333334,0.4166666666666667,0.125,0.5833333333333333,0.875,0.375,-0.0625,,
starcoder2-3b,flatten_only,14,flatten_only,sink_arg,surface,-1,atomic,14,local_surface,,family,dynamic_exec,0.4791666666666667,0.375,0.5833333333333334,48,24,24,24,0.5,0.6041666666666666,0.5833333333333334,0.375,0.41666666666666663,0.625,0.7083333333333334,-0.041666666666666685,,
starcoder2-3b,flatten_only,14,flatten_only,sink_arg,surface,-1,atomic,14,local_surface,,family,sql_exec,0.5416666666666666,0.375,0.6880208333333329,48,24,24,24,0.5,0.5416666666666666,0.5833333333333334,0.5,0.41666666666666663,0.5,0.4166666666666667,0.04166666666666663,,
starcoder2-3b,flatten_only,14,flatten_only,sink_arg,surface,-1,atomic,14,local_surface,,structure,assign_chain,0.5,0.3055555555555556,0.6666666666666666,36,18,18,18,0.5,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.02777777777777779,,
starcoder2-3b,flatten_only,14,flatten_only,sink_arg,surface,-1,atomic,14,local_surface,,structure,branch_merge,0.25,0.1111111111111111,0.3888888888888889,36,18,18,18,0.5,0.5833333333333334,0.3333333333333333,0.16666666666666666,0.6666666666666667,0.8333333333333334,0.3888888888888889,-0.1388888888888889,,
starcoder2-3b,flatten_only,14,flatten_only,sink_arg,surface,-1,atomic,14,local_surface,,structure,direct,0.4722222222222222,0.3333333333333333,0.6111111111111112,36,18,18,18,0.5,0.4722222222222222,0.4444444444444444,0.5,0.5555555555555556,0.5,0.6111111111111112,0.0,,
starcoder2-3b,flatten_only,14,flatten_only,sink_arg,surface,-1,atomic,14,local_surface,,structure,helper,0.5,0.3604166666666667,0.6388888888888888,36,18,18,18,0.5,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.5555555555555556,0.02777777777777779,,
starcoder2-3b,rename_cumulative,21,rename_cumulative,sink_arg,surface,-1,cumulative,21,local_surface,,all,all,0.4861111111111111,0.4444444444444444,0.5277777777777778,144,72,72,72,0.5,0.2222222222222222,0.20833333333333334,0.7638888888888888,0.7916666666666666,0.23611111111111116,0.8611111111111112,0.03472222222222221,0.02777777777777779,-0.034722222222222265
starcoder2-3b,rename_cumulative,21,rename_cumulative,sink_arg,surface,-1,cumulative,21,local_surface,,family,command_exec,0.4791666666666667,0.3958333333333333,0.5625,48,24,24,24,0.5,0.5208333333333334,0.5,0.4583333333333333,0.5,0.5416666666666667,0.7916666666666666,0.14583333333333337,0.16666666666666669,-0.041666666666666685
starcoder2-3b,rename_cumulative,21,rename_cumulative,sink_arg,surface,-1,cumulative,21,local_surface,,family,dynamic_exec,0.4583333333333333,0.3958333333333333,0.5,48,24,24,24,0.5,0.041666666666666664,0.0,0.9166666666666666,1.0,0.08333333333333337,0.9166666666666666,-0.06250000000000006,-0.06250000000000006,-0.08333333333333331
starcoder2-3b,rename_cumulative,21,rename_cumulative,sink_arg,surface,-1,cumulative,21,local_surface,,family,sql_exec,0.5208333333333334,0.4583333333333333,0.6041666666666666,48,24,24,24,0.5,0.10416666666666667,0.125,0.9166666666666666,0.875,0.08333333333333337,0.875,0.02083333333333337,-0.02083333333333326,0.02083333333333337
starcoder2-3b,rename_cumulative,21,rename_cumulative,sink_arg,surface,-1,cumulative,21,local_surface,,structure,assign_chain,0.4444444444444444,0.3611111111111111,0.5,36,18,18,18,0.5,0.2222222222222222,0.16666666666666666,0.7222222222222222,0.8333333333333334,0.2777777777777778,0.8888888888888888,-0.02777777777777779,-0.05555555555555558,-0.08333333333333337
starcoder2-3b,rename_cumulative,21,rename_cumulative,sink_arg,surface,-1,cumulative,21,local_surface,,structure,branch_merge,0.4722222222222222,0.4166666666666667,0.5,36,18,18,18,0.5,0.19444444444444445,0.16666666666666666,0.7777777777777778,0.8333333333333334,0.2222222222222222,0.9444444444444444,0.08333333333333331,0.1111111111111111,-0.05555555555555558
starcoder2-3b,rename_cumulative,21,rename_cumulative,sink_arg,surface,-1,cumulative,21,local_surface,,structure,direct,0.5,0.4166666666666667,0.5833333333333334,36,18,18,18,0.5,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.8888888888888888,0.02777777777777779,0.02777777777777779,-0.02777777777777779
